store_number,promotion_id,sku_number,department,adjacent_confidence_raw,adjacent_confidence_calibrated,adjacent_path_use_policy,adjacent_path_use_reason,new_line_flag,weak_history_flag,model_expected_units_total_promo,adjacent_expected_units,actual_units_sold_promo
772,772|384240|2025-12-25|2026-01-14|772-384240-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,384240,SUNCARE,0.9295,0.3639,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.633,2.5,4.0
772,772|90243|2026-03-19|2026-03-25|772-90243-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,90243,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.037,0.25,0.0
772,772|38607|2025-12-02|2025-12-10|772-38607-20251202|Allocation Report - WK23 CHRISTMAS PART 3,38607,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.3387,0.0
772,772|45302|2026-02-05|2026-02-18|772-45302-20260205|Allocation Report - WK32&33 BEAUTY BOX,45302,SKINCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.072,2.5571,0.0
772,772|15792|2026-03-26|2026-04-08|772-15792-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,15792,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,1.556,0.6897,0.0
772,772|93490|2026-01-22|2026-02-04|772-93490-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,93490,SKINCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.034,1.3784,0.0
772,772|92859|2025-11-25|2025-12-01|772-92859-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,92859,BEAUTY ACCESSORIES,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.029,1.0833,0.0
772,772|193064|2026-03-19|2026-03-25|772-193064-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,193064,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.037,0.2286,0.0
772,772|198293|2026-04-23|2026-05-06|772-198293-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,198293,SKINCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,2.5571,0.0
772,772|95951|2026-02-05|2026-02-18|772-95951-20260205|Allocation Report - WK32&33 BEAUTY BOX,95951,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.002,0.2821,0.0
