store_number,promotion_id,sku_number,department,long_tail_sku_flag,mission_sku_flag,actual_units_sold_promo,model_expected_units_total_promo_raw,model_expected_units_total_promo_calibrated,segment_calibrated_expected_units,segment_bias_factor,segment_bias_factor_source,segment_calibration_eligible_flag,segment_calibration_allowed_flag,requires_human_approval_flag
772,772|185133|2025-11-13|2025-11-26|772-185133-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185133,EYES EARS,0.0,NO,0.0,0.018,0.026686,0.03146,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185142|2025-11-13|2025-11-26|772-185142-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185142,SKINCARE,0.0,NO,2.0,1.4,2.429477,4.008637,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|185143|2025-11-13|2025-11-26|772-185143-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185143,SKINCARE,0.0,NO,1.0,0.002,0.003471,0.005727,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|185151|2025-11-13|2025-11-26|772-185151-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185151,TANNING,0.0,NO,0.0,0.053,0.067941,0.098685,1.452507,phase6a_segment:TANNING|0.0,NO,NO,YES
772,772|185154|2025-11-13|2025-11-26|772-185154-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185154,ORAL HEALTH,0.0,NO,1.0,1.4,3.5,3.640647,1.040185,phase6a_segment:ORAL HEALTH|0.0,NO,NO,YES
772,772|185178|2025-11-13|2025-11-26|772-185178-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185178,HAIRCARE,0.0,NO,3.0,0.006,0.009224,0.013047,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|185179|2025-11-13|2025-11-26|772-185179-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185179,HAIRCARE,0.0,NO,1.0,0.933,1.43439,2.028844,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|185182|2025-11-13|2025-11-26|772-185182-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185182,HAIRCARE,0.0,NO,3.0,0.933,1.43439,2.028844,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|185183|2025-11-13|2025-11-26|772-185183-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185183,SKINCARE,0.0,NO,1.0,0.933,1.619073,2.67147,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|185192|2025-11-13|2025-11-26|772-185192-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185192,SUNCARE,0.0,NO,3.0,0.002,0.004351,0.006431,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|185193|2025-11-13|2025-11-26|772-185193-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185193,SUNCARE,0.0,NO,1.0,0.933,2.02994,3.000529,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|185198|2025-11-13|2025-11-26|772-185198-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185198,SUNCARE,0.0,NO,2.0,1.4,3.045998,4.502402,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|185199|2025-11-13|2025-11-26|772-185199-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185199,SUNCARE,0.0,NO,3.0,1.4,3.045998,4.502402,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|185259|2025-11-13|2025-11-26|772-185259-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185259,COLOUR COSMETICS,0.0,NO,2.0,1.4,1.623325,2.359725,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185290|2025-11-13|2025-11-26|772-185290-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185290,COLOUR COSMETICS,0.0,NO,3.0,0.311,0.36061,0.524196,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185291|2025-11-13|2025-11-26|772-185291-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185291,COLOUR COSMETICS,0.0,NO,1.0,1.666,1.931757,2.808073,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185300|2025-11-13|2025-11-26|772-185300-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185300,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|18535|2025-11-13|2025-11-26|772-18535-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,18535,HAIR REMOVAL,0.0,NO,3.0,0.933,1.289349,1.46975,1.139916,phase6a_segment:HAIR REMOVAL|0.0,NO,NO,YES
772,772|185381|2025-11-13|2025-11-26|772-185381-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185381,SKINCARE,0.0,NO,1.0,0.963,1.671133,2.757369,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|185407|2025-11-13|2025-11-26|772-185407-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185407,COLOUR COSMETICS,0.0,NO,1.0,0.92,1.066757,1.550677,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|18542|2025-11-13|2025-11-26|772-18542-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,18542,FRAGRANCE,0.0,NO,0.0,0.018,0.026686,0.031474,1.179425,phase6a_segment:FRAGRANCE|0.0,NO,NO,YES
772,772|185440|2025-11-13|2025-11-26|772-185440-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185440,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185442|2025-11-13|2025-11-26|772-185442-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185442,COLOUR COSMETICS,0.0,NO,0.0,0.002,0.002319,0.003371,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185446|2025-11-13|2025-11-26|772-185446-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185446,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185448|2025-11-13|2025-11-26|772-185448-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185448,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185450|2025-11-13|2025-11-26|772-185450-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185450,COLOUR COSMETICS,0.0,NO,1.0,0.933,1.08183,1.572588,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185452|2025-11-13|2025-11-26|772-185452-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185452,COLOUR COSMETICS,0.0,NO,1.0,0.933,1.08183,1.572588,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185454|2025-11-13|2025-11-26|772-185454-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185454,COLOUR COSMETICS,0.0,NO,3.0,0.92,1.066757,1.550677,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185456|2025-11-13|2025-11-26|772-185456-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185456,COLOUR COSMETICS,0.0,NO,1.0,1.4,1.623325,2.359725,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185457|2025-11-13|2025-11-26|772-185457-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185457,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185525|2025-11-13|2025-11-26|772-185525-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185525,COLOUR COSMETICS,0.0,NO,0.0,0.002,0.002319,0.003371,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|185568|2025-11-13|2025-11-26|772-185568-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185568,FEMININE CARE,0.0,NO,1.0,2.893,5.170688,6.359331,1.229881,phase6a_segment:FEMININE CARE|0.0,NO,NO,YES
772,772|185569|2025-11-13|2025-11-26|772-185569-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185569,FEMININE CARE,0.0,NO,3.0,2.8,5.004468,6.1549,1.229881,phase6a_segment:FEMININE CARE|0.0,NO,NO,YES
772,772|185570|2025-11-13|2025-11-26|772-185570-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185570,FEMININE CARE,0.0,NO,3.0,0.933,1.66756,2.0509,1.229881,phase6a_segment:FEMININE CARE|0.0,NO,NO,YES
772,772|185595|2025-11-13|2025-11-26|772-185595-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185595,ALLERGY,0.0,NO,0.0,0.053,0.078577,0.074469,0.947717,phase6a_segment:ALLERGY|0.0,NO,NO,YES
772,772|185596|2025-11-13|2025-11-26|772-185596-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185596,ALLERGY,0.0,NO,0.0,0.032,0.047443,0.044963,0.947717,phase6a_segment:ALLERGY|0.0,NO,NO,YES
772,772|185622|2025-11-13|2025-11-26|772-185622-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185622,VITAMIN SUPPLEMENT,0.0,NO,0.0,0.053,0.073667,0.110812,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|185625|2025-11-13|2025-11-26|772-185625-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185625,VITAMIN SUPPLEMENT,0.0,NO,0.0,0.004,0.00556,0.008364,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|185651|2025-11-13|2025-11-26|772-185651-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185651,VITAMIN SUPPLEMENT,0.0,NO,2.0,0.933,1.296808,1.950699,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|186053|2025-11-13|2025-11-26|772-186053-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186053,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|18614|2025-11-13|2025-11-26|772-18614-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,18614,SMOKING CESSATION,0.0,NO,0.0,0.053,0.078577,0.112824,1.43584,phase6a_segment:0.0,NO,NO,YES
772,772|186282|2025-11-13|2025-11-26|772-186282-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186282,SKINCARE,0.0,NO,2.0,1.471,2.552687,4.211934,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|186283|2025-11-13|2025-11-26|772-186283-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186283,SKINCARE,0.0,NO,0.0,0.032,0.055531,0.091626,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|186358|2025-11-13|2025-11-26|772-186358-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186358,SKINCARE,0.0,NO,5.0,1.4,2.429477,4.008637,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|186362|2025-11-13|2025-11-26|772-186362-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186362,SKINCARE,0.0,NO,2.0,1.4,2.429477,4.008637,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|186439|2025-11-13|2025-11-26|772-186439-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186439,COLOUR COSMETICS,0.0,NO,1.0,0.002,0.002319,0.003371,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|186440|2025-11-13|2025-11-26|772-186440-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186440,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|186441|2025-11-13|2025-11-26|772-186441-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186441,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|186457|2025-11-13|2025-11-26|772-186457-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186457,SKINCARE,0.0,NO,0.0,0.021,0.036442,0.060129,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|186489|2025-11-13|2025-11-26|772-186489-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186489,SKINCARE,0.0,NO,0.0,0.053,0.091973,0.151755,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|186490|2025-11-13|2025-11-26|772-186490-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186490,SKINCARE,0.0,NO,3.0,0.933,1.619073,2.67147,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|186808|2025-11-13|2025-11-26|772-186808-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,186808,DIGESTIVE CARE,0.0,NO,0.0,0.053,0.058359,0.077515,1.328248,phase6a_segment:DIGESTIVE CARE|0.0,NO,NO,YES
772,772|18699|2025-11-13|2025-11-26|772-18699-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,18699,SKINCARE,0.0,NO,3.0,0.006,0.010412,0.01718,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|187204|2025-11-13|2025-11-26|772-187204-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187204,NUTRITION WELLBEIN,0.0,NO,0.0,0.053,0.078577,0.129652,1.65,phase6a_segment:NUTRITION WELLBEIN|0.0,NO,NO,YES
772,772|187208|2025-11-13|2025-11-26|772-187208-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187208,BEAUTY ACCESSORIES,0.0,NO,1.0,0.942,1.044217,1.304207,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|187209|2025-11-13|2025-11-26|772-187209-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187209,BEAUTY ACCESSORIES,0.0,NO,0.0,0.053,0.058751,0.073379,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|187211|2025-11-13|2025-11-26|772-187211-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187211,BEAUTY ACCESSORIES,0.0,NO,0.0,0.053,0.058751,0.073379,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|187212|2025-11-13|2025-11-26|772-187212-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187212,BEAUTY ACCESSORIES,0.0,NO,0.0,0.002,0.002217,0.002769,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|187214|2025-11-13|2025-11-26|772-187214-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187214,ORAL HEALTH,0.0,NO,0.0,0.002,0.005,0.005201,1.040185,phase6a_segment:ORAL HEALTH|0.0,NO,NO,YES
772,772|187630|2025-11-13|2025-11-26|772-187630-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187630,VITAMIN SUPPLEMENT,0.0,NO,0.0,0.053,0.073667,0.110812,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|187747|2025-11-13|2025-11-26|772-187747-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187747,HAIRCARE,0.0,NO,0.0,0.034,0.052271,0.073934,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187748|2025-11-13|2025-11-26|772-187748-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187748,HAIRCARE,0.0,NO,0.0,0.002,0.003075,0.004349,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187750|2025-11-13|2025-11-26|772-187750-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187750,HAIRCARE,0.0,NO,0.0,0.034,0.052271,0.073934,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187751|2025-11-13|2025-11-26|772-187751-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187751,HAIRCARE,0.0,NO,0.0,0.034,0.052271,0.073934,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187753|2025-11-13|2025-11-26|772-187753-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187753,HAIRCARE,0.0,NO,0.0,0.002,0.003075,0.004349,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187756|2025-11-13|2025-11-26|772-187756-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187756,HAIRCARE,0.0,NO,0.0,0.002,0.003075,0.004349,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187759|2025-11-13|2025-11-26|772-187759-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187759,HAIRCARE,0.0,NO,1.0,0.032,0.049197,0.069586,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187760|2025-11-13|2025-11-26|772-187760-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187760,HAIRCARE,0.0,NO,1.0,0.933,1.43439,2.028844,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187763|2025-11-13|2025-11-26|772-187763-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187763,HAIRCARE,0.0,NO,0.0,0.053,0.081482,0.115251,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187765|2025-11-13|2025-11-26|772-187765-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187765,HAIRCARE,0.0,NO,0.0,0.053,0.081482,0.115251,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187768|2025-11-13|2025-11-26|772-187768-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187768,COLOUR COSMETICS,0.0,NO,0.0,0.004,0.004638,0.006742,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|187770|2025-11-13|2025-11-26|772-187770-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187770,COLOUR COSMETICS,0.0,NO,1.0,0.95,1.101542,1.601242,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|187772|2025-11-13|2025-11-26|772-187772-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187772,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|187779|2025-11-13|2025-11-26|772-187779-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187779,FRAGRANCE,0.0,NO,0.0,0.053,0.078577,0.092676,1.179425,phase6a_segment:FRAGRANCE|0.0,NO,NO,YES
772,772|187782|2025-11-13|2025-11-26|772-187782-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187782,HAIRCARE,0.0,NO,0.0,0.002,0.003075,0.004349,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187783|2025-11-13|2025-11-26|772-187783-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187783,HAIRCARE,0.0,NO,0.0,0.002,0.003075,0.004349,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|187841|2025-11-13|2025-11-26|772-187841-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187841,BEAUTY ACCESSORIES,0.0,NO,4.0,1.4,1.551915,1.938312,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|187992|2025-11-13|2025-11-26|772-187992-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187992,VITAMIN SUPPLEMENT,0.0,NO,0.0,0.034,0.047258,0.071087,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|187995|2025-11-13|2025-11-26|772-187995-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187995,VITAMIN SUPPLEMENT,0.0,NO,0.0,0.053,0.073667,0.110812,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|187996|2025-11-13|2025-11-26|772-187996-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,187996,VITAMIN SUPPLEMENT,0.0,NO,3.0,0.933,1.296808,1.950699,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|188007|2025-11-13|2025-11-26|772-188007-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188007,VITAMIN SUPPLEMENT,0.0,NO,2.0,0.002,0.00278,0.004182,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|188031|2025-11-13|2025-11-26|772-188031-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188031,SKINCARE,0.0,NO,2.0,1.4,2.429477,4.008637,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|188032|2025-11-13|2025-11-26|772-188032-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188032,SKINCARE,0.0,NO,2.0,0.002,0.003471,0.005727,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|188037|2025-11-13|2025-11-26|772-188037-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188037,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|188116|2025-11-13|2025-11-26|772-188116-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188116,EYES EARS,0.0,NO,0.0,0.032,0.047443,0.05593,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|188118|2025-11-13|2025-11-26|772-188118-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188118,EYES EARS,0.0,NO,0.0,0.032,0.047443,0.05593,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|188119|2025-11-13|2025-11-26|772-188119-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188119,EYES EARS,0.0,NO,0.0,0.018,0.026686,0.03146,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|188137|2025-11-13|2025-11-26|772-188137-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188137,VITAMIN SUPPLEMENT,0.0,NO,2.0,0.933,1.296808,1.950699,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|188146|2025-11-13|2025-11-26|772-188146-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188146,SUNCARE,0.0,NO,5.0,0.933,2.02994,3.000529,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|188241|2025-11-13|2025-11-26|772-188241-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188241,FIRSTAID WOUNDCARE,0.0,NO,0.0,0.053,0.063693,0.07533,1.1827,phase6a_segment:FIRSTAID WOUNDCARE|0.0,NO,NO,YES
772,772|188360|2025-11-13|2025-11-26|772-188360-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188360,BEAUTY ACCESSORIES,0.0,NO,0.0,0.053,0.058751,0.073379,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|188381|2025-11-13|2025-11-26|772-188381-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188381,BEAUTY ACCESSORIES,0.0,NO,0.0,0.053,0.058751,0.073379,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|188492|2025-11-13|2025-11-26|772-188492-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188492,BEAUTY ACCESSORIES,0.0,NO,0.0,0.034,0.037689,0.047073,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|188537|2025-11-13|2025-11-26|772-188537-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188537,SKINCARE,0.0,NO,0.0,0.034,0.059002,0.097353,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|188573|2025-11-13|2025-11-26|772-188573-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188573,FIRSTAID WOUNDCARE,0.0,NO,0.0,0.002,0.002404,0.002843,1.1827,phase6a_segment:FIRSTAID WOUNDCARE|0.0,NO,NO,YES
772,772|188586|2025-11-13|2025-11-26|772-188586-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188586,VITAMIN SUPPLEMENT,0.0,NO,3.0,1.4,1.945908,2.927095,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|188621|2025-11-13|2025-11-26|772-188621-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188621,BEAUTY ACCESSORIES,0.0,NO,0.0,0.053,0.058751,0.073379,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|188636|2025-11-13|2025-11-26|772-188636-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188636,SKINCARE,0.0,NO,1.0,1.676,2.908432,4.798913,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|188674|2025-11-13|2025-11-26|772-188674-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,188674,NUTRITION WELLBEIN,0.0,NO,0.0,0.002,0.002965,0.004892,1.65,phase6a_segment:NUTRITION WELLBEIN|0.0,NO,NO,YES
