sku_number,raw_predicted_units_sold,feature_probability_expected_units_consensus,feature_expected_total_units_first_7_days,feature_historical_units_same_discount_avg,feature_signal_max,raw_prediction,feature_exceeds_raw_by,flat_cohort_flag
184851,0.0527796386427607,2.6,0.0,2.857142857142857,2.857142857142857,0.0527796386427607,2.8043632185000966,True
721417,0.0527796386427607,2.857142857142857,0.0021,1.0,2.857142857142857,0.0527796386427607,2.8043632185000966,True
198650,0.0527796386427607,2.857142857142857,0.0010733333333333,2.857142857142857,2.857142857142857,0.0527796386427607,2.8043632185000966,True
16857,0.1986689236612631,3.000000111111111,0.0031733333333333,3.0,3.000000111111111,0.1986689236612631,2.801331187449848,False
40356,0.0616250444880151,2.5294117647058822,0.0052266666666666,2.857142857142857,2.857142857142857,0.0616250444880151,2.795517812654842,False
92210,0.0616250444880151,2.857142857142857,0.0052266666666666,2.857142857142857,2.857142857142857,0.0616250444880151,2.795517812654842,False
70358,0.0616250444880151,2.823529411764706,0.0052266666666666,2.823529411764706,2.823529411764706,0.0616250444880151,2.7619043672766908,False
192619,0.0616250444880151,2.8181818181818183,0.0021,2.8181818181818183,2.8181818181818183,0.0616250444880151,2.756556773693803,False
64711,0.1174104450575161,2.2,0.0041533333333333,2.857142857142857,2.857142857142857,0.1174104450575161,2.739732412085341,False
26779,0.0616250444880151,2.8,0.0021,2.8,2.8,0.0616250444880151,2.7383749555119845,False
51156,0.0616250444880151,2.7999999999999994,0.0,2.8,2.8,0.0616250444880151,2.7383749555119845,False
190062,0.0527796386427607,2.7777777777777777,0.0010733333333333,0.0,2.7777777777777777,0.0527796386427607,2.724998139135017,True
190060,0.0527796386427607,2.7777777777777777,0.0062533333333333,0.0,2.7777777777777777,0.0527796386427607,2.724998139135017,True
333786,0.0616250444880151,2.7857142857142856,0.0041533333333333,0.0,2.7857142857142856,0.0616250444880151,2.7240892412262703,False
366773,0.0616250444880151,2.7777777777777777,0.0021,2.7777777777777777,2.7777777777777777,0.0616250444880151,2.7161527332897624,False
887455,0.0616250444880151,2.764705882352941,0.0031733333333333,1.7777777777777777,2.764705882352941,0.0616250444880151,2.703080837864926,False
93466,0.0527796386427607,2.75,0.0062533333333333,2.75,2.75,0.0527796386427607,2.6972203613572394,True
65836,0.0527796386427607,2.4,0.0,2.75,2.75,0.0527796386427607,2.6972203613572394,True
65467,0.0616250444880151,2.75,0.0062533333333333,2.75,2.75,0.0616250444880151,2.6883749555119847,False
49692,0.1898235178160087,2.875,0.0052266666666666,2.875,2.875,0.1898235178160087,2.685176482183991,False
11833,0.0668755331123394,2.75,0.0041533333333333,2.75,2.75,0.0668755331123394,2.6831244668876604,False
191881,0.0757209389575937,2.75,0.0031733333333333,2.75,2.75,0.0757209389575937,2.674279061042406,False
88551,0.0616250444880151,2.7333333333333334,0.0041533333333333,2.7333333333333334,2.7333333333333334,0.0616250444880151,2.671708288845318,False
260622,0.0702977881002066,2.736842105263158,0.0094266666666666,0.0,2.736842105263158,0.0702977881002066,2.6665443171629515,False
426784,0.0527796386427607,2.090909090909091,0.0052266666666666,2.7142857142857144,2.7142857142857144,0.0527796386427607,2.661506075642954,True
92213,0.0527796386427607,2.7142857142857144,0.0031733333333333,2.7142857142857144,2.7142857142857144,0.0527796386427607,2.661506075642954,True
958859,0.0616250444880151,2.7142857142857144,0.0062533333333333,2.7142857142857144,2.7142857142857144,0.0616250444880151,2.652660669797699,False
15777,0.0616250444880151,2.7058823529411766,0.0052266666666666,2.7058823529411766,2.7058823529411766,0.0616250444880151,2.6442573084531613,False
43540,0.0616250444880151,2.7058823529411766,0.0052266666666666,1.7777777777777777,2.7058823529411766,0.0616250444880151,2.6442573084531613,False
94078,0.0702977881002066,2.7142857142857144,0.01358,2.7142857142857144,2.7142857142857144,0.0702977881002066,2.643987926185508,False
516600,0.0702977881002066,2.6875,0.0125066666666666,0.0,2.6875,0.0702977881002066,2.6172022118997935,False
690783,0.0498491076115855,2.6666666666666665,0.0052266666666666,2.6666666666666665,2.6666666666666665,0.0498491076115855,2.616817559055081,False
93922,0.0527796386427607,2.6666666666666665,0.0031733333333333,1.5,2.6666666666666665,0.0527796386427607,2.613887028023906,True
94285,0.0527796386427607,2.6666666666666665,0.0021,0.5,2.6666666666666665,0.0527796386427607,2.613887028023906,True
626309,0.0527796386427607,2.6666666666666665,0.0010733333333333,2.6666666666666665,2.6666666666666665,0.0527796386427607,2.613887028023906,True
191879,0.0527796386427607,2.6666666666666665,0.0031733333333333,1.0,2.6666666666666665,0.0527796386427607,2.613887028023906,True
199903,0.0527796386427607,2.6666666666666665,0.0031733333333333,2.6666666666666665,2.6666666666666665,0.0527796386427607,2.613887028023906,True
199904,0.0527796386427607,2.6666666666666665,0.0010733333333333,2.6666666666666665,2.6666666666666665,0.0527796386427607,2.613887028023906,True
199839,0.0527796386427607,2.6666666666666665,0.0010733333333333,2.6666666666666665,2.6666666666666665,0.0527796386427607,2.613887028023906,True
73076,0.0616250444880151,2.6666666666666665,0.0010733333333333,1.6,2.6666666666666665,0.0616250444880151,2.605041622178651,False
190136,0.0616250444880151,2.6666666666666665,0.0041533333333333,2.6666666666666665,2.6666666666666665,0.0616250444880151,2.605041622178651,False
5909,0.0616250444880151,2.6666666666666665,0.0021,2.6666666666666665,2.6666666666666665,0.0616250444880151,2.605041622178651,False
195048,0.0668755331123394,2.6666667777777775,0.0031733333333333,2.6666666666666665,2.6666667777777775,0.0668755331123394,2.599791244665438,False
42784,0.0668755331123394,2.6666666666666665,0.0062533333333333,2.6666666666666665,2.6666666666666665,0.0668755331123394,2.5997911335543273,False
91160,0.0702977881002066,2.6666666666666665,0.01148,0.0,2.6666666666666665,0.0702977881002066,2.59636887856646,False
7237,0.0702977881002066,2.6666666666666665,0.0094266666666666,2.6666666666666665,2.6666666666666665,0.0702977881002066,2.59636887856646,False
390860,0.0702977881002066,2.6666666666666665,0.0083533333333333,2.6666666666666665,2.6666666666666665,0.0702977881002066,2.59636887856646,False
184705,0.0757209389575937,2.6666667777777775,0.0052266666666666,2.6666666666666665,2.6666667777777775,0.0757209389575937,2.5909458388201836,False
655159,0.0757209389575937,2.6666667777777775,0.0062533333333333,2.6666666666666665,2.6666667777777775,0.0757209389575937,2.5909458388201836,False
49092,0.0616250444880151,2.625,0.0,2.625,2.625,0.0616250444880151,2.5633749555119847,False
651836,0.0616250444880151,2.6153846153846154,0.0031733333333333,2.6153846153846154,2.6153846153846154,0.0616250444880151,2.5537595708966,False
63369,0.0757209389575937,2.625,0.0031733333333333,2.625,2.625,0.0757209389575937,2.549279061042406,False
197584,0.0527796386427607,2.6,0.0,2.0,2.6,0.0527796386427607,2.5472203613572395,True
199901,0.0527796386427607,2.6,0.0031733333333333,2.6,2.6,0.0527796386427607,2.5472203613572395,True
26780,0.0527796386427607,2.6,0.0,2.6,2.6,0.0527796386427607,2.5472203613572395,True
92633,0.0616250444880151,2.6,0.0041533333333333,2.6,2.6,0.0616250444880151,2.5383749555119848,False
234915,0.0527796386427607,2.5833333333333335,0.0021,2.5652173913043477,2.5833333333333335,0.0527796386427607,2.530553694690573,True
189237,0.0616250444880151,2.590909090909091,0.0021,2.590909090909091,2.590909090909091,0.0616250444880151,2.5292840464210755,False
433829,0.0527796386427607,2.5714285714285716,0.0073266666666666,0.0,2.5714285714285716,0.0527796386427607,2.518648932785811,True
195088,0.1572246318127982,2.6666666666666665,0.0062533333333333,2.6666666666666665,2.6666666666666665,0.1572246318127982,2.509442034853868,False
24382,0.0616250444880151,2.5652173913043477,0.0052266666666666,2.5652173913043477,2.5652173913043477,0.0616250444880151,2.5035923468163324,False
190135,0.0527796386427607,2.5555555555555554,0.0062533333333333,0.0,2.5555555555555554,0.0527796386427607,2.5027759169127948,True
21210,0.0527796386427607,2.5454545454545454,0.0041533333333333,2.5,2.5454545454545454,0.0527796386427607,2.492674906811785,True
67581,0.0527796386427607,2.533333333333333,0.0031733333333333,2.533333333333333,2.533333333333333,0.0527796386427607,2.4805536946905726,True
24384,0.0616250444880151,2.5217391304347827,0.0041533333333333,2.5217391304347827,2.5217391304347827,0.0616250444880151,2.4601140859467674,False
94809,0.0527796386427607,2.5000005,0.0052266666666666,0.0,2.5000005,0.0527796386427607,2.4472208613572395,True
87751,0.0527796386427607,2.5000005,0.0041533333333333,2.5,2.5000005,0.0527796386427607,2.4472208613572395,True
94272,0.0527796386427607,2.5000005,0.0052266666666666,2.5,2.5000005,0.0527796386427607,2.4472208613572395,True
87452,0.0527796386427607,2.5000005,0.0062533333333333,2.5,2.5000005,0.0527796386427607,2.4472208613572395,True
94217,0.0527796386427607,2.5000005,0.0062533333333333,2.5,2.5000005,0.0527796386427607,2.4472208613572395,True
94471,0.0527796386427607,2.5,0.0010733333333333,2.5,2.5,0.0527796386427607,2.4472203613572394,True
94810,0.0527796386427607,2.5,0.0052266666666666,0.0,2.5,0.0527796386427607,2.4472203613572394,True
271543,0.0527796386427607,2.5,0.0021,2.5,2.5,0.0527796386427607,2.4472203613572394,True
194016,0.0527796386427607,2.0,0.0021,2.5,2.5,0.0527796386427607,2.4472203613572394,True
92332,0.0527796386427607,2.4,0.0010733333333333,2.5,2.5,0.0527796386427607,2.4472203613572394,True
94497,0.0527796386427607,2.5,0.0,0.0,2.5,0.0527796386427607,2.4472203613572394,True
94276,0.0527796386427607,2.5,0.0010733333333333,2.5,2.5,0.0527796386427607,2.4472203613572394,True
94493,0.0527796386427607,2.5,0.0,0.0,2.5,0.0527796386427607,2.4472203613572394,True
90848,0.0527796386427607,2.5,0.0010733333333333,2.5,2.5,0.0527796386427607,2.4472203613572394,True
69724,0.0527796386427607,2.2,0.0031733333333333,2.5,2.5,0.0527796386427607,2.4472203613572394,True
24554,0.0527796386427607,2.5,0.0010733333333333,2.0,2.5,0.0527796386427607,2.4472203613572394,True
94803,0.0527796386427607,2.5,0.0041533333333333,0.0,2.5,0.0527796386427607,2.4472203613572394,True
93917,0.0527796386427607,2.3333333333333335,0.0073266666666666,2.5,2.5,0.0527796386427607,2.4472203613572394,True
199844,0.0614523822549523,2.5,0.0104066666666666,2.5,2.5,0.0614523822549523,2.438547617745048,False
197473,0.0616250444880151,2.5,0.0073266666666666,2.5,2.5,0.0616250444880151,2.4383749555119847,False
521302,0.0616250444880151,2.5,0.0010733333333333,2.5,2.5,0.0616250444880151,2.4383749555119847,False
201057,0.0702977881002066,2.5,0.01358,2.5,2.5,0.0702977881002066,2.4297022118997935,False
20583,0.0616250444880151,2.466666666666667,0.0041533333333333,0.0,2.466666666666667,0.0616250444880151,2.4050416221786515,False
55681,0.0527796386427607,2.4545454545454546,0.0031733333333333,1.8571428571428572,2.4545454545454546,0.0527796386427607,2.401765815902694,True
190065,0.0527796386427607,2.4444444444444446,0.0031733333333333,0.0,2.4444444444444446,0.0527796386427607,2.391664805801684,True
66125,0.0527796386427607,1.9090909090909092,0.0062533333333333,2.4285714285714284,2.4285714285714284,0.0527796386427607,2.375791789928668,True
94070,0.0527796386427607,2.4285714285714284,0.0010733333333333,2.4285714285714284,2.4285714285714284,0.0527796386427607,2.375791789928668,True
65630,0.0527796386427607,2.090909090909091,0.0021,2.4285714285714284,2.4285714285714284,0.0527796386427607,2.375791789928668,True
390798,0.0702977881002066,2.4285714285714284,0.0083533333333333,2.4285714285714284,2.4285714285714284,0.0702977881002066,2.358273640471222,False
260851,0.0616250444880151,2.411764705882353,0.0073266666666666,1.6666666666666667,2.411764705882353,0.0616250444880151,2.3501396613943375,False
55498,0.0616250444880151,2.4,0.0010733333333333,0.6666666666666666,2.4,0.0616250444880151,2.3383749555119846,False
184852,0.0616250444880151,2.4,0.0031733333333333,1.7142857142857142,2.4,0.0616250444880151,2.3383749555119846,False
55497,0.0616250444880151,2.4,0.0,1.6666666666666667,2.4,0.0616250444880151,2.3383749555119846,False
388718,0.0616250444880151,2.4,0.0073266666666666,2.4,2.4,0.0616250444880151,2.3383749555119846,False
60844,0.0616250444880151,2.4,0.0010733333333333,2.4,2.4,0.0616250444880151,2.3383749555119846,False
193712,0.0616250444880151,2.0833333333333335,0.0031733333333333,2.4,2.4,0.0616250444880151,2.3383749555119846,False
22488,0.0527796386427607,2.375,0.0010733333333333,2.375,2.375,0.0527796386427607,2.3222203613572394,True
188811,0.0527796386427607,2.375,0.0031733333333333,2.375,2.375,0.0527796386427607,2.3222203613572394,True
493538,0.0702977881002066,2.388888888888889,0.0094266666666666,0.0,2.388888888888889,0.0702977881002066,2.3185911007886824,False
196196,0.0616250444880151,2.375,0.0010733333333333,2.25,2.375,0.0616250444880151,2.3133749555119847,False
90105,0.0616250444880151,2.363636363636364,0.0052266666666666,2.363636363636364,2.363636363636364,0.0616250444880151,2.302011319148349,False
11607,0.0616250444880151,2.3529411764705883,0.0010733333333333,1.7777777777777777,2.3529411764705883,0.0616250444880151,2.291316131982573,False
46886,0.0616250444880151,2.347826086956522,0.0010733333333333,2.347826086956522,2.347826086956522,0.0616250444880151,2.2862010424685066,False
23449,0.0527796386427607,2.3333333333333335,0.0031733333333333,2.3333333333333335,2.3333333333333335,0.0527796386427607,2.280553694690573,True
431745,0.0527796386427607,2.3333333333333335,0.0021,2.3333333333333335,2.3333333333333335,0.0527796386427607,2.280553694690573,True
55458,0.0527796386427607,2.3333333333333335,0.0,2.3333333333333335,2.3333333333333335,0.0527796386427607,2.280553694690573,True
51157,0.0527796386427607,2.3333333333333335,0.0010733333333333,2.3333333333333335,2.3333333333333335,0.0527796386427607,2.280553694690573,True
41541,0.0527796386427607,2.3333333333333335,0.0021,0.0,2.3333333333333335,0.0527796386427607,2.280553694690573,True
10433,0.0527796386427607,2.3333333333333335,0.0021,2.0,2.3333333333333335,0.0527796386427607,2.280553694690573,True
87557,0.0527796386427607,2.3333333333333335,0.0041533333333333,1.0,2.3333333333333335,0.0527796386427607,2.280553694690573,True
18699,0.0527796386427607,2.3333333333333335,0.0021,2.3333333333333335,2.3333333333333335,0.0527796386427607,2.280553694690573,True
59859,0.0527796386427607,2.3333333333333335,0.0010733333333333,2.3333333333333335,2.3333333333333335,0.0527796386427607,2.280553694690573,True
92259,0.0527796386427607,2.3333333333333335,0.0,2.0,2.3333333333333335,0.0527796386427607,2.280553694690573,True
42901,0.0527796386427607,2.3333333333333335,0.0010733333333333,2.3333333333333335,2.3333333333333335,0.0527796386427607,2.280553694690573,True
298034,0.0527796386427607,2.0,0.0031733333333333,2.3333333333333335,2.3333333333333335,0.0527796386427607,2.280553694690573,True
298018,0.0527796386427607,2.0,0.0010733333333333,2.3333333333333335,2.3333333333333335,0.0527796386427607,2.280553694690573,True
189359,0.0616250444880151,2.3333333333333335,0.0031733333333333,1.4285714285714286,2.3333333333333335,0.0616250444880151,2.271708288845318,False
41572,0.0616250444880151,2.3333333333333335,0.0021,2.3333333333333335,2.3333333333333335,0.0616250444880151,2.271708288845318,False
233048,0.0616250444880151,2.3333333333333335,0.0062533333333333,2.3333333333333335,2.3333333333333335,0.0616250444880151,2.271708288845318,False
198463,0.0668755331123394,2.3333333333333335,0.0052266666666666,2.3333333333333335,2.3333333333333335,0.0668755331123394,2.2664578002209943,False
190121,0.0702977881002066,2.3333333333333335,0.0083533333333333,2.3333333333333335,2.3333333333333335,0.0702977881002066,2.263035545233127,False
342483,0.0702977881002066,2.3333333333333335,0.01358,2.3333333333333335,2.3333333333333335,0.0702977881002066,2.263035545233127,False
42806,0.0757209389575937,2.3333333333333335,0.0062533333333333,2.3333333333333335,2.3333333333333335,0.0757209389575937,2.2576123943757396,False
195586,0.0527796386427607,2.2941176470588234,0.0021,0.0,2.2941176470588234,0.0527796386427607,2.241338008416063,True
198932,0.0616250444880151,2.272727272727273,0.0062533333333333,2.3,2.3,0.0616250444880151,2.2383749555119845,False
43716,0.0527796386427607,1.9090909090909092,0.0021,2.2857142857142856,2.2857142857142856,0.0527796386427607,2.232934647071525,True
65914,0.0527796386427607,2.0,0.0041533333333333,2.2857142857142856,2.2857142857142856,0.0527796386427607,2.232934647071525,True
67914,0.0616250444880151,2.2941176470588234,0.0041533333333333,0.6666666666666666,2.2941176470588234,0.0616250444880151,2.232492602570808,False
184733,0.0616250444880151,2.272727272727273,0.0031733333333333,2.2857142857142856,2.2857142857142856,0.0616250444880151,2.2240892412262703,False
191662,0.0527796386427607,2.272727272727273,0.0010733333333333,2.272727272727273,2.272727272727273,0.0527796386427607,2.2199476340845123,True
90014,0.0527796386427607,2.272727272727273,0.0031733333333333,2.272727272727273,2.272727272727273,0.0527796386427607,2.2199476340845123,True
69802,0.0527796386427607,2.272727272727273,0.0010733333333333,1.7142857142857142,2.272727272727273,0.0527796386427607,2.2199476340845123,True
37040,0.0527796386427607,2.272727272727273,0.0010733333333333,0.75,2.272727272727273,0.0527796386427607,2.2199476340845123,True
347302,0.0702977881002066,2.2857142857142856,0.01148,0.0,2.2857142857142856,0.0702977881002066,2.215416497614079,False
36997,0.0527796386427607,2.2666666666666666,0.0031733333333333,2.2666666666666666,2.2666666666666666,0.0527796386427607,2.213887028023906,True
198703,0.0616250444880151,2.263157894736842,0.0021,2.263157894736842,2.263157894736842,0.0616250444880151,2.2015328502488267,False
96504,0.0527796386427607,2.25,0.0021,2.25,2.25,0.0527796386427607,2.1972203613572394,True
188951,0.0527796386427607,2.25,0.0,2.25,2.25,0.0527796386427607,2.1972203613572394,True
50382,0.0527796386427607,2.25,0.0010733333333333,1.5,2.25,0.0527796386427607,2.1972203613572394,True
94105,0.0527796386427607,2.25,0.0031733333333333,2.25,2.25,0.0527796386427607,2.1972203613572394,True
64536,0.0527796386427607,2.2,0.0,2.25,2.25,0.0527796386427607,2.1972203613572394,True
65466,0.0527796386427607,2.25,0.0031733333333333,2.25,2.25,0.0527796386427607,2.1972203613572394,True
94281,0.0527796386427607,2.2,0.0031733333333333,2.25,2.25,0.0527796386427607,2.1972203613572394,True
88731,0.0527796386427607,2.25,0.0010733333333333,0.0,2.25,0.0527796386427607,2.1972203613572394,True
56483,0.0527796386427607,2.25,0.0031733333333333,2.25,2.25,0.0527796386427607,2.1972203613572394,True
189276,0.0702977881002066,2.25,0.01666,2.25,2.25,0.0702977881002066,2.1797022118997935,False
15727,0.0616250444880151,2.235294117647059,0.0031733333333333,2.235294117647059,2.235294117647059,0.0616250444880151,2.1736690731590436,False
65559,0.0527796386427607,1.9090909090909092,0.0010733333333333,2.2222222222222223,2.2222222222222223,0.0527796386427607,2.1694425835794617,True
72540,0.0616250444880151,2.230769230769231,0.0010733333333333,0.0,2.230769230769231,0.0616250444880151,2.1691441862812155,False
71223,0.0616250444880151,2.2222222222222223,0.0073266666666666,2.2222222222222223,2.2222222222222223,0.0616250444880151,2.160597177734207,False
73378,0.0527796386427607,2.210526315789474,0.0073266666666666,0.0,2.210526315789474,0.0527796386427607,2.1577466771467133,True
30538,0.0616250444880151,2.217391304347826,0.0062533333333333,2.217391304347826,2.217391304347826,0.0616250444880151,2.155766259859811,False
92334,0.0527796386427607,2.2,0.0010733333333333,1.75,2.2,0.0527796386427607,2.1472203613572396,True
94279,0.0527796386427607,2.2,0.0062533333333333,1.5,2.2,0.0527796386427607,2.1472203613572396,True
75790,0.0527796386427607,1.9230769230769231,0.0062533333333333,2.2,2.2,0.0527796386427607,2.1472203613572396,True
87762,0.0527796386427607,1.7142857142857142,0.0073266666666666,2.2,2.2,0.0527796386427607,2.1472203613572396,True
234621,0.0527796386427607,2.2,0.0052266666666666,0.0,2.2,0.0527796386427607,2.1472203613572396,True
92333,0.0527796386427607,2.2,0.0041533333333333,1.75,2.2,0.0527796386427607,2.1472203613572396,True
60845,0.0527796386427607,2.2,0.0021,2.2,2.2,0.0527796386427607,2.1472203613572396,True
192807,0.0614523822549523,2.2,0.0104066666666666,1.5714285714285714,2.2,0.0614523822549523,2.138547617745048,False
93977,0.0616250444880151,2.1818181818181817,0.0031733333333333,2.1818181818181817,2.1818181818181817,0.0616250444880151,2.1201931373301663,False
88098,0.0527796386427607,2.1666666666666665,0.0031733333333333,0.5,2.1666666666666665,0.0527796386427607,2.113887028023906,True
626449,0.0527796386427607,2.1666666666666665,0.0010733333333333,2.1666666666666665,2.1666666666666665,0.0527796386427607,2.113887028023906,True
10434,0.0527796386427607,2.1666666666666665,0.0010733333333333,2.0,2.1666666666666665,0.0527796386427607,2.113887028023906,True
626503,0.0527796386427607,2.1666666666666665,0.0,2.1666666666666665,2.1666666666666665,0.0527796386427607,2.113887028023906,True
30633,0.0616250444880151,2.1666666666666665,0.0052266666666666,2.1666666666666665,2.1666666666666665,0.0616250444880151,2.105041622178651,False
20868,0.0616250444880151,2.1666666666666665,0.0041533333333333,2.1666666666666665,2.1666666666666665,0.0616250444880151,2.105041622178651,False
34860,0.0527796386427607,2.0,0.0010733333333333,2.142857142857143,2.142857142857143,0.0527796386427607,2.090077504214382,True
49295,0.0527796386427607,2.142857142857143,0.0041533333333333,2.0833333333333335,2.142857142857143,0.0527796386427607,2.090077504214382,True
195081,0.0527796386427607,2.142857142857143,0.0041533333333333,2.142857142857143,2.142857142857143,0.0527796386427607,2.090077504214382,True
57931,0.0616250444880151,2.130434782608696,0.0010733333333333,2.130434782608696,2.130434782608696,0.0616250444880151,2.0688097381206805,False
893382,0.0527796386427607,2.1176470588235294,0.0021,1.1111111111111112,2.1176470588235294,0.0527796386427607,2.064867420180769,True
7682,0.0616250444880151,2.125,0.0021,2.125,2.125,0.0616250444880151,2.0633749555119847,False
188995,0.0616250444880151,2.125,0.0031733333333333,2.125,2.125,0.0616250444880151,2.0633749555119847,False
190116,0.0527796386427607,2.111111111111111,0.0010733333333333,2.111111111111111,2.111111111111111,0.0527796386427607,2.0583314724683506,True
195423,0.0616250444880151,2.1176470588235294,0.0031733333333333,2.1176470588235294,2.1176470588235294,0.0616250444880151,2.056022014335514,False
45302,0.0616250444880151,2.111111111111111,0.0031733333333333,2.111111111111111,2.111111111111111,0.0616250444880151,2.049486066623096,False
195172,0.0616250444880151,2.111111111111111,0.0062533333333333,2.111111111111111,2.111111111111111,0.0616250444880151,2.049486066623096,False
184854,0.0527796386427607,2.090909090909091,0.0,1.2857142857142858,2.090909090909091,0.0527796386427607,2.0381294522663302,True
36233,0.0616250444880151,2.0869565217391304,0.0031733333333333,2.0869565217391304,2.0869565217391304,0.0616250444880151,2.025331477251115,False
189238,0.0616250444880151,2.0869565217391304,0.0010733333333333,2.0869565217391304,2.0869565217391304,0.0616250444880151,2.025331477251115,False
292877,0.0527796386427607,2.076923076923077,0.0021,0.0,2.076923076923077,0.0527796386427607,2.0241434382803165,True
72544,0.0527796386427607,2.076923076923077,0.0010733333333333,0.0,2.076923076923077,0.0527796386427607,2.0241434382803165,True
333778,0.0527796386427607,2.0714285714285716,0.0073266666666666,0.0,2.0714285714285716,0.0527796386427607,2.018648932785811,True
745049,0.0616250444880151,2.076923076923077,0.0041533333333333,2.076923076923077,2.076923076923077,0.0616250444880151,2.015298032435062,False
192342,0.0527796386427607,2.0588235294117645,0.0010733333333333,1.3333333333333333,2.0588235294117645,0.0527796386427607,2.006043890769004,True
11608,0.0527796386427607,2.0588235294117645,0.0052266666666666,0.8888888888888888,2.0588235294117645,0.0527796386427607,2.006043890769004,True
41547,0.0527796386427607,2.0555555555555554,0.0041533333333333,0.0,2.0555555555555554,0.0527796386427607,2.0027759169127948,True
73377,0.0527796386427607,2.0555555555555554,0.0031733333333333,0.0,2.0555555555555554,0.0527796386427607,2.0027759169127948,True
20582,0.0527796386427607,2.0526315789473686,0.0062533333333333,0.0,2.0526315789473686,0.0527796386427607,1.9998519403046078,True
192805,0.0527796386427607,2.05,0.0010733333333333,1.0,2.05,0.0527796386427607,1.997220361357239,True
189516,0.0616250444880151,2.0588235294117645,0.0010733333333333,2.0588235294117645,2.0588235294117645,0.0616250444880151,1.9971984849237494,False
193206,0.0616250444880151,2.0454545454545454,0.0031733333333333,2.0454545454545454,2.0454545454545454,0.0616250444880151,1.9838295009665303,False
94808,0.0527796386427607,2.0000005,0.0062533333333333,0.0,2.0000005,0.0527796386427607,1.9472208613572393,True
199845,0.0527796386427607,2.0000005,0.0031733333333333,2.0,2.0000005,0.0527796386427607,1.9472208613572393,True
62934,0.0527796386427607,2.0000005,0.0052266666666666,2.0,2.0000005,0.0527796386427607,1.9472208613572393,True
96634,0.0527796386427607,2.0000005,0.0031733333333333,2.0,2.0000005,0.0527796386427607,1.9472208613572393,True
87470,0.0527796386427607,2.0000005,0.0031733333333333,2.0,2.0000005,0.0527796386427607,1.9472208613572393,True
90850,0.0527796386427607,2.0000005,0.0021,2.0,2.0000005,0.0527796386427607,1.9472208613572393,True
87752,0.0527796386427607,2.0000005,0.0031733333333333,2.0,2.0000005,0.0527796386427607,1.9472208613572393,True
24358,0.0527796386427607,2.000000111111111,0.0010733333333333,2.0,2.000000111111111,0.0527796386427607,1.9472204724683502,True
88732,0.0527796386427607,2.000000111111111,0.0021,0.0,2.000000111111111,0.0527796386427607,1.9472204724683502,True
15238,0.0527796386427607,2.000000083333333,0.0041533333333333,2.0,2.000000083333333,0.0527796386427607,1.9472204446905723,True
90154,0.0527796386427607,2.0,0.0062533333333333,2.0,2.0,0.0527796386427607,1.9472203613572392,True
90768,0.0527796386427607,1.5,0.0021,2.0,2.0,0.0527796386427607,1.9472203613572392,True
27980,0.0527796386427607,2.0,0.0052266666666666,2.0,2.0,0.0527796386427607,1.9472203613572392,True
97991,0.0527796386427607,1.03115,0.0041533333333333,2.0,2.0,0.0527796386427607,1.9472203613572392,True
94273,0.0527796386427607,2.0,0.0021,2.0,2.0,0.0527796386427607,1.9472203613572392,True
187203,0.0527796386427607,1.0000005,0.0,2.0,2.0,0.0527796386427607,1.9472203613572392,True
195979,0.0527796386427607,1.0000005,0.0,2.0,2.0,0.0527796386427607,1.9472203613572392,True
92919,0.0527796386427607,1.01575,0.0021,2.0,2.0,0.0527796386427607,1.9472203613572392,True
191880,0.0527796386427607,2.0,0.0010733333333333,1.4,2.0,0.0527796386427607,1.9472203613572392,True
190064,0.0527796386427607,2.0,0.0052266666666666,0.0,2.0,0.0527796386427607,1.9472203613572392,True
4661,0.0527796386427607,2.0,0.0010733333333333,2.0,2.0,0.0527796386427607,1.9472203613572392,True
199865,0.0527796386427607,2.0,0.0655173913043478,2.0,2.0,0.0527796386427607,1.9472203613572392,True
89076,0.0527796386427607,2.0,0.0,1.0,2.0,0.0527796386427607,1.9472203613572392,True
11896,0.0527796386427607,2.0,0.0021,2.0,2.0,0.0527796386427607,1.9472203613572392,True
96636,0.0527796386427607,2.0,0.0021,2.0,2.0,0.0527796386427607,1.9472203613572392,True
782327,0.0527796386427607,2.0,0.0021,0.0,2.0,0.0527796386427607,1.9472203613572392,True
96640,0.0527796386427607,2.0,0.0052266666666666,2.0,2.0,0.0527796386427607,1.9472203613572392,True
68377,0.0527796386427607,2.0,0.0031733333333333,2.0,2.0,0.0527796386427607,1.9472203613572392,True
98013,0.0527796386427607,1.01575,0.0021,2.0,2.0,0.0527796386427607,1.9472203613572392,True
87763,0.0527796386427607,1.8571428571428572,0.0010733333333333,2.0,2.0,0.0527796386427607,1.9472203613572392,True
190086,0.0527796386427607,2.0,0.0052266666666666,0.0,2.0,0.0527796386427607,1.9472203613572392,True
197216,0.0527796386427607,2.0,0.0010733333333333,0.0,2.0,0.0527796386427607,1.9472203613572392,True
97996,0.0527796386427607,1.0392,0.0052266666666666,2.0,2.0,0.0527796386427607,1.9472203613572392,True
68376,0.0527796386427607,2.0,0.0031733333333333,2.0,2.0,0.0527796386427607,1.9472203613572392,True
65916,0.0527796386427607,1.818181818181818,0.0021,2.0,2.0,0.0527796386427607,1.9472203613572392,True
93926,0.0527796386427607,2.0,0.0021,1.0,2.0,0.0527796386427607,1.9472203613572392,True
