store_number,promotion_id,promotion_name,promotion_start_date,promotion_end_date,sku_number,sku_description,department,decision,recommended_order_units,brain_validated_action_label,final_governed_action_label,final_governed_order_units,shadow_candidate_class,shadow_candidate_rank,lesson_learned_label,human_review_status,model_status,production_ordering_approved,customer_report_release_approved,advisory_label
772,772|198756|2026-04-23|2026-05-06|772-198756-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,unknown,2026-04-23,2026-05-06,198756,0.0,DIGESTIVE CARE,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,33,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|388823|2025-12-25|2026-01-14|772-388823-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,388823,0.0,SKINCARE,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,34,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|198934|2025-12-25|2026-01-14|772-198934-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,198934,0.0,BEAUTY ACCESSORIES,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,35,BRAIN_RIGHT_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|306779|2025-12-25|2026-01-14|772-306779-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,306779,0.0,COLOUR COSMETICS,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,36,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|190082|2026-03-05|2026-03-18|772-190082-20260305|Allocation Report - OP21 FEMALE FOUNDERS,unknown,2026-03-05,2026-03-18,190082,0.0,BEAUTY ACCESSORIES,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,37,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|94618|2026-04-23|2026-05-06|772-94618-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,unknown,2026-04-23,2026-05-06,94618,0.0,COLOUR COSMETICS,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,38,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|195422|2025-12-11|2025-12-24|772-195422-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,unknown,2025-12-11,2025-12-24,195422,0.0,COLOUR COSMETICS,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,39,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|21072|2025-12-25|2026-01-14|772-21072-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,21072,0.0,COLOUR COSMETICS,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,40,GOVERNANCE_TOO_CONSERVATIVE,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|51409|2025-12-25|2026-01-14|772-51409-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,51409,0.0,TANNING,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,41,BRAIN_RIGHT_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|191176|2026-01-22|2026-02-04|772-191176-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,unknown,2026-01-22,2026-02-04,191176,0.0,COLOUR COSMETICS,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,42,GOVERNANCE_TOO_CONSERVATIVE,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
