sku_number,selected_demand_units,total_expected_demand_units,order_units,raw_stock_gap_units,feature_expected_total_units_first_7_days,feature_probability_expected_units_consensus,historical_units_same_discount_avg,expected_units_total_promo,demand_evidence_label,demand_evidence_class,feature_signal_max,feature_exceeds_final_by
93914,1,1,0,0,0.01666,7.0,5.5,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
90330,1,1,0,0,0.0062533333333333,3.3333333333333335,7.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
63823,1,1,0,0,0.01876,7.0,7.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
94511,1,1,0,0,0.0104066666666666,7.0,7.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
57452,1,1,0,0,0.0031733333333333,7.0,7.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
259519,1,17,0,3,7.0,0.88,0.88,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
195978,1,1,0,1,0.0010733333333333,3.50805,7.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
93919,1,1,0,0,0.01568,7.0,5.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
87603,1,57,0,8,7.0,0.7142857142857143,0.7143,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
947520,1,1,0,0,0.0083533333333333,7.0,7.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
55887,1,1,0,0,0.0094266666666666,7.0,1.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
91151,1,57,0,8,7.0,0.1111111111111111,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
88301,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
91025,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
188025,1,57,0,8,7.0,0.3636363636363636,0.3636,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
