sku_number,sku_description,operator_decision,operator_action,order_units,expected_promo_demand,projected_stock_gap_units,audit_notes
198910,Ardell Seamless Mod Wing Refil,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=43; capital_risk=$12.72; risk_reward=0.88; sku_bias=NO_COMPARABLE_EVENTS
57419,Weleda Skin Food 75Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=54; capital_risk=$12.68; risk_reward=1.09; sku_bias=NO_COMPARABLE_EVENTS
327921,Swisse U/B Cap Vitamin D 250,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=26; capital_risk=$12.66; risk_reward=0.67; sku_bias=NO_COMPARABLE_EVENTS
55227,Colg Opt/White O/Night Pen,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$12.64; risk_reward=1.47; sku_bias=NO_COMPARABLE_EVENTS
377791,Swisse U/B Hi/St Cranberry 30C,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=30; capital_risk=$12.58; risk_reward=0.71; sku_bias=NO_COMPARABLE_EVENTS
65607,No7 Rad+ Eye Mask 5Pk,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=27; capital_risk=$12.56; risk_reward=0.68; sku_bias=NO_COMPARABLE_EVENTS
10432,Lor Magic Ret Dark Brown 2,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=39; capital_risk=$12.50; risk_reward=0.82; sku_bias=NO_COMPARABLE_EVENTS
54896,Neut B/D Lot Spf50 400Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=47; capital_risk=$12.46; risk_reward=0.95; sku_bias=NO_COMPARABLE_EVENTS
826,Nair Sens Hair Removl Crm 150G,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=29; capital_risk=$12.43; risk_reward=0.71; sku_bias=NO_COMPARABLE_EVENTS
10431,Lor Magic Ret Black 1,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$12.39; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
195769,Nude Ps Filter Fdn N3 Almond,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$12.39; risk_reward=1.41; sku_bias=NO_COMPARABLE_EVENTS
186353,Skin Phys Drg Bld Plump Nt Crm,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=69; capital_risk=$12.37; risk_reward=1.60; sku_bias=NO_COMPARABLE_EVENTS
95023,Essano Coll Eye Cream 10G,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$12.33; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
66770,Nude Virgin Blush 4G,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$12.29; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
74394,Lor Pref Vivid 1.102 Blue Blck,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$12.27; risk_reward=1.23; sku_bias=NO_COMPARABLE_EVENTS
868396,Pref Lor Vv Lt Perl Blnd 10.21,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$12.27; risk_reward=1.23; sku_bias=NO_COMPARABLE_EVENTS
186206,Skin Phys Drg Bld Sculp Gel,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=69; capital_risk=$12.23; risk_reward=1.62; sku_bias=NO_COMPARABLE_EVENTS
93983,May Es.Color Tattoo I Am Spicy,REDUCE_HOLDING,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=68; capital_risk=$12.22; risk_reward=0.63; sku_bias=NO_COMPARABLE_EVENTS
31818,Dr Lew R/Derm Clrfy Glyc 120Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=63; capital_risk=$12.21; risk_reward=1.35; sku_bias=NO_COMPARABLE_EVENTS
48298,Nl Magnesium Hi-Zorb 60 Cap,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=36; capital_risk=$12.12; risk_reward=0.78; sku_bias=NO_COMPARABLE_EVENTS
96498,May Lash Sensa Body Wbl,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=38; capital_risk=$12.12; risk_reward=0.80; sku_bias=NO_COMPARABLE_EVENTS
323608,Cetaphil Eczema Bdy Mst 295Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=61; capital_risk=$12.10; risk_reward=1.28; sku_bias=NO_COMPARABLE_EVENTS
483648,Antip Div C/R R/H&Avo F/O 30Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$12.10; risk_reward=1.44; sku_bias=NO_COMPARABLE_EVENTS
208566,Swisse U/B Cap Vitamin D 400,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$12.08; risk_reward=1.23; sku_bias=NO_COMPARABLE_EVENTS
484598,Band Aid Blister Block Reg 4,REDUCE_HOLDING,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=23; capital_risk=$12.07; risk_reward=0.43; sku_bias=NO_COMPARABLE_EVENTS
293245,Swisse U/B Tab Hair Sk Nail 60,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=26; capital_risk=$12.04; risk_reward=0.68; sku_bias=NO_COMPARABLE_EVENTS
66769,Nude Lse Bronzer Bondi Brnz,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$12.01; risk_reward=1.46; sku_bias=NO_COMPARABLE_EVENTS
186369,Neut H/B Ha Water Gel Rfl 50G,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=49; capital_risk=$12.00; risk_reward=0.98; sku_bias=NO_COMPARABLE_EVENTS
75492,E/Care Res Argan Oil 100Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=39; capital_risk=$12.00; risk_reward=0.82; sku_bias=NO_COMPARABLE_EVENTS
89625,Rim Thrill Lip Latex Sassy,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$12.00; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
189639,Nude Mst Infsn Fdn W4 Sf Snd,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$11.99; risk_reward=1.46; sku_bias=NO_COMPARABLE_EVENTS
50661,Lor Excel 5 Natural Brown,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$11.98; risk_reward=1.21; sku_bias=NO_COMPARABLE_EVENTS
195139,Skin Phys Vitc Dmoist 50Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$11.90; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
88167,Nude Pressed Pwd Fnd W1 Light,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$11.86; risk_reward=1.48; sku_bias=NO_COMPARABLE_EVENTS
64521,Gdy Semi Rock Lobster 148Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=39; capital_risk=$11.85; risk_reward=0.82; sku_bias=NO_COMPARABLE_EVENTS
50658,Lor Excel 4 Dark Brown,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$11.82; risk_reward=1.23; sku_bias=NO_COMPARABLE_EVENTS
50669,Lor Excel 5.6 Rich Auburn,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$11.82; risk_reward=1.23; sku_bias=NO_COMPARABLE_EVENTS
98022,Rim Thrl Skr Lip Ltx Light Cap,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=41; capital_risk=$11.82; risk_reward=0.84; sku_bias=NO_COMPARABLE_EVENTS
94872,Essano Coll Face Moist 100Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$11.79; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
51177,Pain Away S/Z P/Rel Crm 70G,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=54; capital_risk=$11.78; risk_reward=1.08; sku_bias=NO_COMPARABLE_EVENTS
190139,Essano Bond Repair Sp 600Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=37; capital_risk=$11.76; risk_reward=0.80; sku_bias=NO_COMPARABLE_EVENTS
192801,White Glo Purple Toner Serum,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=30; capital_risk=$11.74; risk_reward=0.72; sku_bias=NO_COMPARABLE_EVENTS
193743,Voost Vit C B/Orange Eff 40P,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=45; capital_risk=$11.72; risk_reward=0.91; sku_bias=NO_COMPARABLE_EVENTS
194429,Ardell Twin Naked Lash 424,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=43; capital_risk=$11.69; risk_reward=0.88; sku_bias=NO_COMPARABLE_EVENTS
94647,Tena Pants Discreet Wht M 12Pk,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=39; capital_risk=$11.69; risk_reward=0.82; sku_bias=NO_COMPARABLE_EVENTS
43395,Nivea Q10 Pwr Eye Cream 15Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=47; capital_risk=$11.64; risk_reward=0.94; sku_bias=NO_COMPARABLE_EVENTS
196026,Essano Exp H&S C&D Spr 200Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=38; capital_risk=$11.63; risk_reward=0.81; sku_bias=NO_COMPARABLE_EVENTS
66831,Nude Perf Primer Blur&Mattify,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=53; capital_risk=$11.60; risk_reward=1.05; sku_bias=NO_COMPARABLE_EVENTS
190147,Essano Growth Treatment 50Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=38; capital_risk=$11.57; risk_reward=0.81; sku_bias=NO_COMPARABLE_EVENTS
75206,Brilliance 95 Smoky Grey,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=51; capital_risk=$11.57; risk_reward=1.02; sku_bias=NO_COMPARABLE_EVENTS
90426,Rim Mtch Prfctn Pwdr Transprnt,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=29; capital_risk=$11.53; risk_reward=0.70; sku_bias=NO_COMPARABLE_EVENTS
90439,Rim Omg Lip Btr Treat 003,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$11.48; risk_reward=0.84; sku_bias=NO_COMPARABLE_EVENTS
1227,May Fit Me Mte Pore Fdn Ivry,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$11.30; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
73221,Dv Regenerating N/Crm 50Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=32; capital_risk=$11.30; risk_reward=0.73; sku_bias=NO_COMPARABLE_EVENTS
94956,Nude Dwy Srm Blsh D 02 Warm R,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$11.29; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
67893,Garn Bb Anti Age Light 50Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=29; capital_risk=$11.22; risk_reward=0.71; sku_bias=NO_COMPARABLE_EVENTS
93994,May Face Lift Stix 70 Nu Int,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=44; capital_risk=$11.20; risk_reward=0.90; sku_bias=NO_COMPARABLE_EVENTS
94648,Tena Pants Discreet Wht L 10Pk,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=42; capital_risk=$11.19; risk_reward=0.86; sku_bias=NO_COMPARABLE_EVENTS
94272,Tbh Patch It Up Inv P/Patches,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=32; capital_risk=$11.18; risk_reward=0.74; sku_bias=NO_COMPARABLE_EVENTS
51157,Bondi/S F/F Spf50+ Lot 150Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=28; capital_risk=$11.12; risk_reward=0.70; sku_bias=NO_COMPARABLE_EVENTS
17762,Nude Allure Masc 01 Black,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=55; capital_risk=$11.11; risk_reward=1.10; sku_bias=NO_COMPARABLE_EVENTS
94766,Rim M/T Trbochrgd Glw Chls Glw,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$11.10; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
186518,Bondi/S Spf50+ F/F Face 50Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=28; capital_risk=$11.08; risk_reward=0.70; sku_bias=NO_COMPARABLE_EVENTS
799718,Rosehip By Essano Oil 45Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$11.07; risk_reward=1.42; sku_bias=NO_COMPARABLE_EVENTS
212469,Garn Nutrisse Liquorice 1,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=39; capital_risk=$10.92; risk_reward=0.81; sku_bias=NO_COMPARABLE_EVENTS
187754,Garn Olia Very Int Red 6.66,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=57; capital_risk=$10.91; risk_reward=1.15; sku_bias=NO_COMPARABLE_EVENTS
196504,Tigi Bead Head Wax Stick 73G,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=29; capital_risk=$10.91; risk_reward=0.70; sku_bias=NO_COMPARABLE_EVENTS
187752,Garn Plat Black 10.0,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=57; capital_risk=$10.90; risk_reward=1.15; sku_bias=NO_COMPARABLE_EVENTS
89058,May Ss Teddy Tint Coquettish,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$10.87; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
38270,Fudge Cl Bld Dmg R/Wnd 250Mlsp,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$10.81; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
38271,Fudge Cl Bld Dmg R/Wnd 250Mlcd,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$10.81; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
260010,Fess Sensitive Noses Spry 30Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=28; capital_risk=$10.78; risk_reward=0.70; sku_bias=NO_COMPARABLE_EVENTS
189362,Brilliance L68 Cinnamon Brown,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=55; capital_risk=$10.77; risk_reward=1.10; sku_bias=NO_COMPARABLE_EVENTS
64610,Brilliance 90 Black,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=55; capital_risk=$10.77; risk_reward=1.10; sku_bias=NO_COMPARABLE_EVENTS
97046,Oral B Sensitive Refill 4Pk,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=67; capital_risk=$10.74; risk_reward=1.52; sku_bias=NO_COMPARABLE_EVENTS
73217,Dv Ultralight D/Lot Spf50+50Ml,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=41; capital_risk=$10.72; risk_reward=0.85; sku_bias=NO_COMPARABLE_EVENTS
212456,Garn Nutrisse Acorn 6,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$10.70; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
229881,Fess Nasal Gel 15G,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=33; capital_risk=$10.68; risk_reward=0.75; sku_bias=NO_COMPARABLE_EVENTS
90464,Mf Mp Wow Liner Midnight Black,NO_DEMAND,DO_NOT_BUY,0,1,1,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=41; capital_risk=$10.64; risk_reward=0.84; sku_bias=NO_COMPARABLE_EVENTS
