sku_number,report_expected_promo_demand,order_units,projected_stock_gap_units,expected_promo_demand,expected_units_total_promo,feature_expected_total_units_first_7_days,feature_probability_expected_units_consensus,historical_units_same_discount_avg,feature_pre_promo_rolling_demand_units,demand_evidence_label,demand_evidence_class,feature_signal_max,final_minus_feature,feature_exceeds_final_by
187071,1,0,2,1,1,0.7000000000000001,1.1176470588235294,0.25,21.0,NO_DEMAND,low_nonzero_demand,1.1176470588235294,-0.11764705882352944,0.11764705882352944
191947,1,0,0,1,1,0.7000000000000001,1.1111111111111112,1.1111,14.0,NO_DEMAND,low_nonzero_demand,1.1111111111111112,-0.11111111111111116,0.11111111111111116
94565,1,0,0,1,1,0.9333333333333332,1.1111111111111112,1.1111,14.0,NO_DEMAND,low_nonzero_demand,1.1111111111111112,-0.11111111111111116,0.11111111111111116
52114,1,0,0,1,1,0.4666666666666667,1.1111111111111112,0.8,14.0,NO_DEMAND,low_nonzero_demand,1.1111111111111112,-0.11111111111111116,0.11111111111111116
68463,1,0,1,1,1,0.7000000000000001,1.1111111111111112,1.1111,14.0,NO_DEMAND,low_nonzero_demand,1.1111111111111112,-0.11111111111111116,0.11111111111111116
60843,1,0,0,1,1,0.7000000000000001,0.84,1.1111,14.0,NO_DEMAND,low_nonzero_demand,1.1111,-0.11109999999999998,0.11109999999999998
382175,1,0,0,1,1,0.00098,1.105263157894737,0.2,0.0294,NO_DEMAND,low_nonzero_demand,1.105263157894737,-0.10526315789473695,0.10526315789473695
587982,1,0,2,1,1,0.4666666666666667,1.1,1.1,14.0,NO_DEMAND,low_nonzero_demand,1.1,-0.10000000000000009,0.10000000000000009
62721,1,0,1,1,1,0.4666666666666667,1.1,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.1,-0.10000000000000009,0.10000000000000009
716391,1,0,1,1,1,0.4666666666666667,1.1,1.1,14.0,NO_DEMAND,low_nonzero_demand,1.1,-0.10000000000000009,0.10000000000000009
55493,1,0,0,1,1,0.0020066666666666,1.1,0.0,0.0602,NO_DEMAND,low_nonzero_demand,1.1,-0.10000000000000009,0.10000000000000009
44743,1,0,0,1,1,0.7000000000000001,1.1,1.1,14.0,NO_DEMAND,low_nonzero_demand,1.1,-0.10000000000000009,0.10000000000000009
192940,1,0,3,1,1,0.4666666666666667,1.0909090909090908,1.0909,14.0,NO_DEMAND,low_nonzero_demand,1.0909090909090908,-0.09090909090909083,0.09090909090909083
93980,1,0,0,1,1,0.7000000000000001,1.0909090909090908,1.0909,14.0,NO_DEMAND,low_nonzero_demand,1.0909090909090908,-0.09090909090909083,0.09090909090909083
198294,1,0,0,1,1,0.4666666666666667,1.0909090909090908,1.0909,14.0,NO_DEMAND,low_nonzero_demand,1.0909090909090908,-0.09090909090909083,0.09090909090909083
93985,1,0,2,1,1,0.0029866666666666,1.0909090909090908,1.0909,0.0896,NO_DEMAND,low_nonzero_demand,1.0909090909090908,-0.09090909090909083,0.09090909090909083
199068,1,0,2,1,1,0.4666666666666667,1.0909090909090908,0.7143,14.0,NO_DEMAND,low_nonzero_demand,1.0909090909090908,-0.09090909090909083,0.09090909090909083
93991,1,0,3,1,1,0.4666666666666667,1.0909090909090908,1.0909,14.0,NO_DEMAND,low_nonzero_demand,1.0909090909090908,-0.09090909090909083,0.09090909090909083
193405,1,0,1,1,1,0.7000000000000001,1.0909090909090908,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0909090909090908,-0.09090909090909083,0.09090909090909083
186524,1,0,0,1,1,1.088888888888889,1.0,1.0,32.66666666666667,NO_DEMAND,low_nonzero_demand,1.088888888888889,-0.08888888888888902,0.08888888888888902
472468,1,0,0,1,1,1.0888888888888888,1.00000025,1.0,18.666666666666664,NO_DEMAND,low_nonzero_demand,1.0888888888888888,-0.0888888888888888,0.0888888888888888
46905,1,0,1,1,1,0.4666666666666667,1.0869565217391304,1.087,14.0,NO_DEMAND,low_nonzero_demand,1.087,-0.08699999999999997,0.08699999999999997
46754,1,0,0,1,1,0.4666666666666667,1.0869565217391304,1.087,14.0,NO_DEMAND,low_nonzero_demand,1.087,-0.08699999999999997,0.08699999999999997
1229,1,0,2,1,1,0.0020066666666666,1.0869565217391304,1.087,0.0602,NO_DEMAND,low_nonzero_demand,1.087,-0.08699999999999997,0.08699999999999997
32160,1,0,1,1,1,0.00098,1.0833333333333333,0.6667,0.0294,NO_DEMAND,low_nonzero_demand,1.0833333333333333,-0.08333333333333326,0.08333333333333326
198290,1,0,1,1,1,0.7000000000000001,1.0833333333333333,1.0833,14.0,NO_DEMAND,low_nonzero_demand,1.0833333333333333,-0.08333333333333326,0.08333333333333326
20488,1,0,1,1,1,0.9333333333333332,1.0833333333333333,0.0,14.0,NO_DEMAND,low_nonzero_demand,1.0833333333333333,-0.08333333333333326,0.08333333333333326
90163,1,0,3,1,1,0.7000000000000001,1.0833333333333333,0.5,14.0,NO_DEMAND,low_nonzero_demand,1.0833333333333333,-0.08333333333333326,0.08333333333333326
32172,1,0,1,1,1,0.4666666666666667,1.0833333333333333,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0833333333333333,-0.08333333333333326,0.08333333333333326
34109,1,0,0,1,1,0.0040133333333333,1.08,0.5556,0.1204,NO_DEMAND,low_nonzero_demand,1.08,-0.08000000000000007,0.08000000000000007
188805,1,0,1,1,1,0.0020066666666666,1.0714285714285714,1.0714,0.0602,NO_DEMAND,low_nonzero_demand,1.0714285714285714,-0.0714285714285714,0.0714285714285714
188806,1,0,1,1,1,0.00098,1.0714285714285714,1.0714,0.0294,NO_DEMAND,low_nonzero_demand,1.0714285714285714,-0.0714285714285714,0.0714285714285714
37407,1,0,1,1,1,0.4666666666666667,1.0714285714285714,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0714285714285714,-0.0714285714285714,0.0714285714285714
55585,1,0,3,1,1,0.4666666666666667,1.0666666666666669,0.0,14.0,NO_DEMAND,low_nonzero_demand,1.0666666666666669,-0.06666666666666687,0.06666666666666687
199957,1,0,0,1,1,0.4666666666666667,1.0588235294117647,1.0588,14.0,NO_DEMAND,low_nonzero_demand,1.0588235294117647,-0.05882352941176472,0.05882352941176472
34981,1,0,0,1,1,0.9333333333333332,1.0588235294117647,1.0,21.0,NO_DEMAND,low_nonzero_demand,1.0588235294117647,-0.05882352941176472,0.05882352941176472
68494,1,0,0,1,1,0.4666666666666667,1.0555555555555556,1.0556,14.0,NO_DEMAND,low_nonzero_demand,1.0556,-0.055600000000000094,0.055600000000000094
68462,1,0,0,1,1,0.4666666666666667,1.0555555555555556,1.0556,14.0,NO_DEMAND,low_nonzero_demand,1.0556,-0.055600000000000094,0.055600000000000094
68454,1,0,0,1,1,0.4666666666666667,1.0555555555555556,1.0556,14.0,NO_DEMAND,low_nonzero_demand,1.0556,-0.055600000000000094,0.055600000000000094
62729,1,0,0,1,1,0.7000000000000001,1.05,0.6667,14.0,NO_DEMAND,low_nonzero_demand,1.05,-0.050000000000000044,0.050000000000000044
191949,1,0,2,1,1,0.9333333333333332,1.05,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.05,-0.050000000000000044,0.050000000000000044
189005,1,0,1,1,1,0.7000000000000001,1.05,0.6667,14.0,NO_DEMAND,low_nonzero_demand,1.05,-0.050000000000000044,0.050000000000000044
379395,1,0,2,1,1,0.9333333333333332,1.05,0.6,28.0,NO_DEMAND,low_nonzero_demand,1.05,-0.050000000000000044,0.050000000000000044
195266,1,0,0,1,1,0.4666666666666667,1.0454545454545454,1.0455,14.0,NO_DEMAND,low_nonzero_demand,1.0455,-0.045500000000000096,0.045500000000000096
46772,1,0,3,1,1,0.0029866666666666,1.0434782608695654,1.0435,0.0896,NO_DEMAND,low_nonzero_demand,1.0435,-0.043500000000000094,0.043500000000000094
483788,1,0,2,1,1,0.4666666666666667,1.0434782608695652,1.0435,14.0,NO_DEMAND,low_nonzero_demand,1.0435,-0.043500000000000094,0.043500000000000094
189245,1,0,0,1,1,0.4666666666666667,1.0434782608695654,1.0435,14.0,NO_DEMAND,low_nonzero_demand,1.0435,-0.043500000000000094,0.043500000000000094
483699,1,0,1,1,1,0.4666666666666667,1.0434782608695652,1.0435,14.0,NO_DEMAND,low_nonzero_demand,1.0435,-0.043500000000000094,0.043500000000000094
67700,1,0,1,1,1,0.4666666666666667,1.04,0.8889,14.0,NO_DEMAND,low_nonzero_demand,1.04,-0.040000000000000036,0.040000000000000036
66820,1,0,1,1,1,0.4666666666666667,1.0,1.0357,14.0,NO_DEMAND,low_nonzero_demand,1.0357,-0.035700000000000065,0.035700000000000065
98013,1,0,0,1,1,0.4666666666666667,1.00000025,0.0,14.0,NO_DEMAND,low_nonzero_demand,1.00000025,-2.500000000349445e-07,2.500000000349445e-07
98014,1,0,0,1,1,0.4666666666666667,1.00000025,0.0,14.0,NO_DEMAND,low_nonzero_demand,1.00000025,-2.500000000349445e-07,2.500000000349445e-07
609900,1,0,0,1,1,0.00098,1.00000025,1.0,0.0294,NO_DEMAND,low_nonzero_demand,1.00000025,-2.500000000349445e-07,2.500000000349445e-07
27072,1,0,0,1,1,0.2333333333333333,1.00000025,1.0,7.0,NO_DEMAND,low_nonzero_demand,1.00000025,-2.500000000349445e-07,2.500000000349445e-07
94536,1,0,0,1,1,0.7000000000000001,1.0000001111111112,0.0,14.0,NO_DEMAND,low_nonzero_demand,1.0000001111111112,-1.1111111120065686e-07,1.1111111120065686e-07
75189,1,0,2,1,1,0.9333333333333332,1.0000000833333331,0.0,28.0,NO_DEMAND,low_nonzero_demand,1.0000000833333331,-8.333333312293689e-08,8.333333312293689e-08
96447,1,0,0,1,1,0.9333333333333332,1.0000000833333331,1.0,28.0,NO_DEMAND,low_nonzero_demand,1.0000000833333331,-8.333333312293689e-08,8.333333312293689e-08
96465,1,0,0,1,1,0.4666666666666667,1.0000000833333331,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0000000833333331,-8.333333312293689e-08,8.333333312293689e-08
67026,1,0,0,1,1,0.4666666666666667,1.0000000666666666,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0000000666666666,-6.666666663157628e-08,6.666666663157628e-08
5810,1,0,1,1,1,0.0,1e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1e-07,0.9999999,0.0
41983,1,0,0,1,1,0.4666666666666667,0.1875,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
5827,1,0,1,1,1,0.0,0.2857142857142857,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.2857142857142857,0.7142857142857143,0.0
92307,1,0,2,1,1,0.0,7.142857142857142e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.142857142857142e-08,0.9999999285714286,0.0
94537,1,0,0,1,1,0.00098,1.6666666666666665e-07,0.0,0.0294,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.00098,0.99902,0.0
193897,1,0,0,1,1,0.4666666666666667,0.1,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
94248,1,0,0,1,1,0.00098,7.142857142857142e-08,0.0,0.0294,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.00098,0.99902,0.0
94250,1,0,0,1,1,0.0,7.142857142857142e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.142857142857142e-08,0.9999999285714286,0.0
94887,1,0,0,1,1,0.4666666666666667,0.6666666666666666,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
27851,1,0,2,1,1,0.0,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5e-07,0.9999995,0.0
195017,1,0,0,1,1,0.9333333333333332,0.2,0.1667,14.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
94532,1,0,0,1,1,0.00098,1.6666666666666665e-07,0.0,0.0294,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.00098,0.99902,0.0
88909,1,0,0,1,1,0.0020066666666666,0.3333333333333333,0.25,0.0602,NO_DEMAND,low_nonzero_demand,0.3333333333333333,0.6666666666666667,0.0
29850,1,0,0,1,1,0.4666666666666667,0.8571428571428571,0.8571,14.0,NO_DEMAND,low_nonzero_demand,0.8571428571428571,0.1428571428571429,0.0
95495,1,0,2,1,1,0.4666666666666667,0.6,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.6,0.4,0.0
22313,1,0,1,1,1,0.0,0.375,0.6,0.0,NO_DEMAND,low_nonzero_demand,0.6,0.4,0.0
88445,1,0,0,1,1,0.0,2.6315789473684208e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,2.6315789473684208e-08,0.9999999736842106,0.0
96422,1,0,2,1,1,0.0,2.5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,2.5e-07,0.99999975,0.0
628826,1,0,0,1,1,0.0,1.0,0.0,0.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
42845,1,0,1,1,1,0.0,0.125,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.125,0.875,0.0
93559,14,1,2,14,14,0.4666666666666667,0.25,0.0,14.0,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.4666666666666667,13.533333333333333,0.0
196145,1,0,2,1,1,0.7000000000000001,0.1666666666666666,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
92831,1,0,0,1,1,0.7000000000000001,1.25e-07,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
95207,1,0,2,1,1,0.4666666666666667,0.3333334999999999,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
94938,1,0,0,1,1,0.7000000000000001,0.1,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
13630,1,0,0,1,1,0.9333333333333332,0.25,0.25,28.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
96499,1,0,0,1,1,0.00098,0.250000125,0.25,0.0294,NO_DEMAND,low_nonzero_demand,0.250000125,0.749999875,0.0
94937,1,0,0,1,1,0.4666666666666667,0.4,0.6667,14.0,NO_DEMAND,low_nonzero_demand,0.6667,0.33330000000000004,0.0
94695,1,0,0,1,1,0.0,0.0909090909090909,0.3333,0.0,NO_DEMAND,low_nonzero_demand,0.3333,0.6667000000000001,0.0
70983,1,0,0,1,1,0.4666666666666667,0.7692307692307693,0.9,14.0,NO_DEMAND,low_nonzero_demand,0.9,0.09999999999999998,0.0
26236,1,0,0,1,1,0.4666666666666667,0.5,0.6667,14.0,NO_DEMAND,low_nonzero_demand,0.6667,0.33330000000000004,0.0
91151,1,0,0,1,1,0.00098,0.1111111111111111,0.5,0.0294,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
186809,1,0,0,1,1,0.0,1e-06,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1e-06,0.999999,0.0
278076,1,0,0,1,1,0.0,0.7142857142857143,0.7143,0.0,NO_DEMAND,low_nonzero_demand,0.7143,0.28569999999999995,0.0
195250,1,0,2,1,1,0.0,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5e-07,0.9999995,0.0
96500,1,0,0,1,1,0.00098,0.250000125,0.25,0.0294,NO_DEMAND,low_nonzero_demand,0.250000125,0.749999875,0.0
94678,1,0,0,1,1,0.4666666666666667,0.1818181818181818,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
191352,1,0,2,1,1,0.4666666666666667,0.2222222222222222,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
90237,1,0,2,1,1,0.4666666666666667,0.125,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
92301,1,0,2,1,1,0.4666666666666667,7.142857142857142e-08,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
5859,1,0,1,1,1,0.0,0.0833333333333333,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.0833333333333333,0.9166666666666667,0.0
194019,1,0,0,1,1,0.4666666666666667,0.7894736842105263,0.8182,14.0,NO_DEMAND,low_nonzero_demand,0.8182,0.18179999999999996,0.0
65437,1,0,0,1,1,0.0161,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.0161,0.9839,0.0
194020,1,0,0,1,1,0.4666666666666667,0.2105263157894736,0.1818,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
89304,1,0,1,1,1,0.7000000000000001,0.750000125,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.750000125,0.24999987499999998,0.0
62471,1,0,0,1,1,0.4666666666666667,1.0,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
92296,1,0,2,1,1,0.0,1.25e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1.25e-07,0.999999875,0.0
96424,1,0,2,1,1,0.0,2.5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,2.5e-07,0.99999975,0.0
974331,1,0,1,1,1,0.0020066666666666,0.5,0.2857,0.0602,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
91585,1,0,0,1,1,0.4666666666666667,1e-07,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
38297,1,0,0,1,1,0.7000000000000001,1.6666666666666665e-07,0.0,21.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
94889,1,0,0,1,1,0.4666666666666667,0.3333333333333333,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
91595,1,0,1,1,1,0.7000000000000001,8.333333333333334e-08,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
427501,1,0,0,1,1,0.0,0.25,0.1667,0.0,NO_DEMAND,low_nonzero_demand,0.25,0.75,0.0
950572,1,0,2,1,1,0.00098,0.0147,0.0,0.0294,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.0147,0.9853,0.0
199266,1,0,0,1,1,0.9333333333333332,0.4000001,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
194540,1,0,2,1,1,0.0,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5e-07,0.9999995,0.0
62692,1,0,2,1,1,0.0147,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.0147,0.9853,0.0
88912,1,0,0,1,1,0.0,8.333333333333334e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,8.333333333333334e-08,0.9999999166666667,0.0
195082,1,0,0,1,1,0.4666666666666667,0.8571428571428571,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.8571428571428571,0.1428571428571429,0.0
94696,1,0,0,1,1,0.00098,0.0833333333333333,0.0,0.0294,NO_DEMAND,low_nonzero_demand,0.0833333333333333,0.9166666666666667,0.0
62690,1,0,2,1,1,0.0,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5e-07,0.9999995,0.0
15707,1,0,2,1,1,0.0,1.25e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1.25e-07,0.999999875,0.0
48923,1,0,2,1,1,0.0,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5e-07,0.9999995,0.0
45417,1,0,0,1,1,0.00098,0.5147,1.0,0.0294,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
17781,1,0,1,1,1,0.0,0.2727272727272727,0.3333,0.0,NO_DEMAND,low_nonzero_demand,0.3333,0.6667000000000001,0.0
194014,1,0,0,1,1,0.7000000000000001,0.6842105263157895,0.7273,21.0,NO_DEMAND,low_nonzero_demand,0.7273,0.27270000000000005,0.0
93848,1,0,0,1,1,0.0,5.5555555555555555e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5.5555555555555555e-08,0.9999999444444444,0.0
94700,1,0,0,1,1,0.0,4.166666666666666e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,4.166666666666666e-08,0.9999999583333333,0.0
93851,1,0,0,1,1,0.0,5.5555555555555555e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5.5555555555555555e-08,0.9999999444444444,0.0
56555,1,0,0,1,1,0.7000000000000001,0.25,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
196843,1,0,2,1,1,0.0,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5e-07,0.9999995,0.0
194217,1,0,2,1,1,0.4666666666666667,0.0714285714285714,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
188520,1,0,0,1,1,0.9333333333333332,1.0,0.5,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
199955,1,0,0,1,1,0.4666666666666667,0.7058823529411765,0.7059,14.0,NO_DEMAND,low_nonzero_demand,0.7059,0.29410000000000003,0.0
194079,1,0,2,1,1,0.4666666666666667,5.5555555555555555e-08,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
194427,1,0,0,1,1,0.0,0.375,0.25,0.0,NO_DEMAND,low_nonzero_demand,0.375,0.625,0.0
198909,1,0,0,1,1,0.0,0.1666666666666666,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.1666666666666666,0.8333333333333334,0.0
94525,1,0,0,1,1,0.7000000000000001,1.6666666666666665e-07,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
90171,1,0,0,1,1,0.0020066666666666,0.9166666666666666,0.75,0.0602,NO_DEMAND,low_nonzero_demand,0.9166666666666666,0.08333333333333337,0.0
38425,1,0,0,1,1,0.0,0.3333333333333333,0.3333,0.0,NO_DEMAND,low_nonzero_demand,0.3333333333333333,0.6666666666666667,0.0
31556,1,0,2,1,1,0.4666666666666667,0.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
74788,1,0,2,1,1,0.4666666666666667,2.5e-07,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
94940,1,0,0,1,1,0.0,5e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5e-08,0.99999995,0.0
424099,1,0,2,1,1,0.00098,0.0147,0.0,0.0294,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.0147,0.9853,0.0
194846,1,0,2,1,1,0.4666666666666667,7.142857142857142e-08,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
199263,1,0,0,1,1,0.4666666666666667,0.5,0.6,14.0,NO_DEMAND,low_nonzero_demand,0.6,0.4,0.0
27801,1,0,2,1,1,0.4666666666666667,0.4166666666666667,0.0,7.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
196842,1,0,0,1,1,0.0,0.5000005,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.5000005,0.49999950000000004,0.0
194527,1,0,2,1,1,0.7000000000000001,0.2,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
226289,1,0,2,1,1,0.4666666666666667,0.2,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
193657,1,0,2,1,1,0.7000000000000001,7.142857142857142e-08,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
194526,1,0,2,1,1,0.9333333333333332,1e-07,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
963046,1,0,2,1,1,0.4666666666666667,0.125,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
193656,1,0,2,1,1,0.7000000000000001,0.4285714285714285,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
92393,1,0,2,1,1,0.0,1e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1e-07,0.9999999,0.0
92234,1,0,2,1,1,0.0,1.6666666666666665e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1.6666666666666665e-07,0.9999998333333333,0.0
94508,1,0,2,1,1,0.4666666666666667,0.6666666666666666,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.6666666666666666,0.33333333333333337,0.0
776343,1,0,1,1,1,0.0,0.6666666666666666,0.6667,0.0,NO_DEMAND,low_nonzero_demand,0.6667,0.33330000000000004,0.0
96495,1,0,3,1,1,0.0,1.25e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1.25e-07,0.999999875,0.0
96496,1,0,3,1,1,0.0,1.25e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1.25e-07,0.999999875,0.0
94948,1,0,0,1,1,0.7000000000000001,0.4285714285714285,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
94679,1,0,0,1,1,0.0,4.545454545454545e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,4.545454545454545e-08,0.9999999545454545,0.0
88913,1,0,0,1,1,0.00098,0.1666667499999999,0.25,0.0294,NO_DEMAND,low_nonzero_demand,0.25,0.75,0.0
96497,1,0,3,1,1,0.0,1.25e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1.25e-07,0.999999875,0.0
95613,1,0,0,1,1,0.4666666666666667,0.3333333333333333,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
96449,1,0,0,1,1,0.4666666666666667,1.0,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
185380,1,0,0,1,1,0.7000000000000001,0.2727272727272727,0.2857,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
885541,1,0,0,1,1,0.7000000000000001,0.8571428571428571,0.9167,21.0,NO_DEMAND,low_nonzero_demand,0.9167,0.08330000000000004,0.0
93847,1,0,0,1,1,0.0,0.1111111111111111,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.1111111111111111,0.8888888888888888,0.0
30845,1,0,0,1,1,0.0,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5e-07,0.9999995,0.0
87606,1,0,1,1,1,0.0,0.2631578947368421,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.2631578947368421,0.736842105263158,0.0
90343,1,0,0,1,1,0.7000000000000001,0.8000000000000002,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.8000000000000002,0.19999999999999984,0.0
89416,1,0,3,1,1,0.0,1e-06,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1e-06,0.999999,0.0
195105,1,0,3,1,1,0.9333333333333332,0.875,0.0,28.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
94772,1,0,0,1,1,0.0,3.846153846153846e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,3.846153846153846e-08,0.9999999615384615,0.0
