sku_number,sku_description,department,promotion_name,decision_triage_class,buyer_review_priority_score,triage_priority_score_v2,economic_priority_rank,economic_net_value_score,review_roi_score,review_roi_label,expected_gp_capture_value,missed_sales_avoidance_value,overstock_cash_release_value,brain_action_label,final_governed_action_label,priority_rank_change,priority_rank_change_reason
41516,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,23.1,24.6,339,-9.417,-0.392,VERY_LOW,18.891,0.0,1.205,AGGRESSIVE_BUY,AGGRESSIVE_BUY,69,economic_roi_major_uplift
89769,0.0,TANNING,unknown,STANDARD_RUN_DOWN_REVIEW,17.2,24.6,340,-11.468,-0.717,VERY_LOW,13.268,0.0,0.904,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,702,economic_roi_major_uplift
95872,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.6,24.6,341,-22.8,-0.95,VERY_LOW,1.789,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-89,economic_value_major_downgrade
96452,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.7,24.6,342,-21.918,-0.913,VERY_LOW,3.1,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-95,economic_value_major_downgrade
15186,0.0,SUNCARE,unknown,STANDARD_RUN_DOWN_REVIEW,21.7,24.5,343,-32.246,-2.015,VERY_LOW,15.708,0.0,1.997,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,181,economic_roi_major_uplift
193711,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.1,24.5,344,-33.905,-1.413,VERY_LOW,18.905,0.0,1.01,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,142,economic_roi_major_uplift
198934,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,27.9,24.5,345,-16.519,-0.688,VERY_LOW,7.907,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-146,economic_value_major_downgrade
67283,0.0,NUTRITION WELLBEIN,unknown,HIGH_PRIORITY_BUY_REVIEW,22.5,24.5,346,-36.07,-1.503,VERY_LOW,12.93,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,103,economic_roi_major_uplift
74330,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.7,24.5,347,-22.326,-0.93,VERY_LOW,2.568,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-105,economic_value_major_downgrade
91017,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.4,24.5,348,-23.104,-0.963,VERY_LOW,1.339,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-87,economic_value_major_downgrade
15826,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.6,24.5,349,-18.196,-0.758,VERY_LOW,2.147,4.723,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-101,economic_value_major_downgrade
4995,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,19.7,24.5,350,-1.575,-0.098,VERY_LOW,11.075,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,409,economic_roi_major_uplift
88458,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.7,24.5,351,-18.329,-0.764,VERY_LOW,7.755,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-108,economic_value_major_downgrade
420950,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.0,24.5,352,-21.888,-0.912,VERY_LOW,7.007,0.0,1.196,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-76,economic_value_major_downgrade
88229,0.0,DEODORANTS,unknown,STANDARD_BUY_REVIEW,22.3,24.5,353,-34.6,-2.162,VERY_LOW,1.855,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,120,economic_roi_major_uplift
190138,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.0,24.5,354,-13.48,-0.562,VERY_LOW,10.846,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,9,not_in_review_queue
191996,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.4,24.5,355,-11.709,-0.488,VERY_LOW,15.906,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,38,economic_value_uplift
64520,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,12.3,24.5,356,17.288,1.08,LOW,20.28,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1296,economic_roi_major_uplift
87452,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,20.3,24.5,357,51.352,3.21,LOW,0.0,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,353,economic_roi_major_uplift
188833,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,20.2,24.4,358,-5.285,-0.22,VERY_LOW,61.345,0.0,0.0,AGGRESSIVE_BUY,AGGRESSIVE_BUY,354,economic_roi_major_uplift
195081,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.0,24.4,359,-11.005,-0.459,VERY_LOW,21.476,0.0,0.947,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,50,economic_roi_major_uplift
65557,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,27.0,24.4,360,-0.973,-0.061,VERY_LOW,35.639,0.0,1.248,CONTROLLED_BUY,CONTROLLED_BUY,-133,economic_value_major_downgrade
184859,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,22.2,24.4,361,-37.233,-1.551,VERY_LOW,11.767,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,117,economic_roi_major_uplift
198763,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,25.6,24.4,362,-39.711,-1.655,VERY_LOW,12.008,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-73,economic_value_major_downgrade
90043,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.9,24.4,363,-37.396,-1.558,VERY_LOW,14.45,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,57,economic_roi_major_uplift
190208,0.0,HAIR ACC BRUSHES,unknown,HIGH_PRIORITY_BUY_REVIEW,22.5,24.4,364,-36.946,-1.539,VERY_LOW,12.054,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,86,economic_roi_major_uplift
190871,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,23.5,24.4,365,-40.077,-1.67,VERY_LOW,11.447,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,18,economic_value_uplift
196016,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.7,24.4,366,-34.594,-1.441,VERY_LOW,18.021,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,164,economic_roi_major_uplift
65557,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,19.3,24.4,367,3.68,0.23,VERY_LOW,32.246,0.0,1.205,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,448,economic_roi_major_uplift
91533,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,16.9,24.4,368,54.615,3.413,LOW,0.0,98.231,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,702,economic_roi_major_uplift
57385,0.0,DIGESTIVE CARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.6,24.4,369,-40.827,-1.701,VERY_LOW,8.173,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,11,economic_value_uplift
199948,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.6,24.4,370,-24.058,-1.002,VERY_LOW,4.23,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-80,economic_value_major_downgrade
198717,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.5,24.4,371,-22.327,-0.93,VERY_LOW,2.559,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-113,economic_value_major_downgrade
60950,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,24.4,372,-21.726,-0.905,VERY_LOW,2.71,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-137,economic_value_major_downgrade
90972,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.2,24.4,373,-39.07,-1.628,VERY_LOW,9.93,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,30,economic_value_uplift
73094,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.3,24.4,374,-39.198,-1.633,VERY_LOW,12.142,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,24,economic_value_uplift
199407,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.9,24.4,375,-11.241,-0.468,VERY_LOW,7.461,6.88,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,51,economic_roi_major_uplift
95877,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,25.8,24.4,376,-22.8,-0.95,VERY_LOW,1.789,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-91,economic_value_major_downgrade
679024,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.3,24.3,377,-20.19,-0.841,VERY_LOW,6.789,0.0,0.129,CONTROLLED_BUY,CONTROLLED_BUY,18,economic_value_uplift
116745,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,22.4,24.3,378,-38.627,-1.609,VERY_LOW,12.671,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,78,economic_roi_major_uplift
94287,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.0,24.3,379,-16.107,-0.671,VERY_LOW,15.556,0.0,1.033,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,31,economic_value_uplift
74656,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,23.4,24.3,380,-40.689,-1.695,VERY_LOW,8.311,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,10,economic_value_uplift
18512,0.0,SUNCARE,unknown,STANDARD_BUY_REVIEW,13.1,24.3,381,66.205,4.138,LOW,0.0,62.243,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1173,economic_roi_major_uplift
385395,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.9,24.3,382,-18.986,-0.791,VERY_LOW,11.095,0.0,1.119,CONTROLLED_BUY,CONTROLLED_BUY,40,economic_value_uplift
90903,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.1,24.3,383,-35.272,-1.47,VERY_LOW,16.945,0.0,0.092,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,210,economic_roi_major_uplift
93563,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,22.2,24.3,384,-35.664,-1.486,VERY_LOW,13.336,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,98,economic_roi_major_uplift
67895,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.4,24.3,385,-25.382,-1.058,VERY_LOW,2.908,0.0,1.102,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-88,economic_value_major_downgrade
197355,0.0,HAIR ACC BRUSHES,unknown,HIGH_PRIORITY_BUY_REVIEW,23.5,24.3,386,-41.718,-1.738,VERY_LOW,7.282,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-1,not_in_review_queue
61392,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,22.0,24.3,387,-37.54,-1.564,VERY_LOW,18.888,0.0,1.104,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,112,economic_roi_major_uplift
62123,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.6,24.3,388,-39.523,-1.647,VERY_LOW,9.477,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,56,economic_roi_major_uplift
67859,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.9,24.3,389,-21.335,-0.889,VERY_LOW,3.618,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-108,economic_value_major_downgrade
88066,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.6,24.3,390,-36.804,-1.534,VERY_LOW,18.644,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,151,economic_roi_major_uplift
91155,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,26.8,24.3,391,-16.41,-0.684,VERY_LOW,2.92,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-153,economic_value_major_downgrade
40356,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,10.4,24.3,392,73.088,4.568,LOW,0.0,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1637,economic_roi_major_uplift
68101,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,21.7,24.3,393,-37.024,-1.543,VERY_LOW,15.824,0.0,0.972,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,140,economic_roi_major_uplift
196016,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.6,24.3,394,-36.408,-1.517,VERY_LOW,16.316,0.0,1.096,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,149,economic_roi_major_uplift
23677,0.0,ORAL HEALTH,unknown,STANDARD_BUY_REVIEW,24.4,24.2,395,-26.588,-1.662,VERY_LOW,8.562,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,-52,economic_value_major_downgrade
194019,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,23.5,24.2,396,-5.449,-0.341,VERY_LOW,18.561,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-14,economic_value_downgrade
87767,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.9,24.2,397,-25.912,-1.08,VERY_LOW,2.821,0.0,1.379,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,110,economic_roi_major_uplift
193726,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,21.4,24.2,398,-38.426,-1.601,VERY_LOW,14.398,0.0,0.996,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,158,economic_roi_major_uplift
197206,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,22.9,24.2,399,-42.121,-1.755,VERY_LOW,6.879,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,19,economic_value_uplift
388823,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.3,24.2,400,-12.077,-0.755,VERY_LOW,5.554,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-133,economic_value_major_downgrade
57866,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,21.5,24.2,401,-38.399,-1.6,VERY_LOW,14.475,0.0,0.946,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,147,economic_roi_major_uplift
87463,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,25.5,24.2,402,-10.947,-0.684,VERY_LOW,7.953,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-111,economic_value_major_downgrade
190120,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,24.2,403,-20.403,-0.85,VERY_LOW,3.971,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-171,economic_value_major_downgrade
198805,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,22.1,24.2,404,-40.158,-1.673,VERY_LOW,10.88,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,87,economic_roi_major_uplift
32866,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.7,24.2,405,-18.287,-0.762,VERY_LOW,8.085,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-26,economic_value_downgrade
186738,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,23.1,24.2,406,-43.046,-1.794,VERY_LOW,7.839,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1,not_in_review_queue
190256,0.0,DEODORANTS,unknown,HIGH_PRIORITY_BUY_REVIEW,22.3,24.2,407,-40.049,-1.669,VERY_LOW,8.951,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,65,economic_roi_major_uplift
293245,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,17.3,24.2,408,0.206,0.013,VERY_LOW,10.021,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,618,economic_roi_major_uplift
296780,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.9,24.2,409,-27.931,-1.164,VERY_LOW,2.45,0.0,1.406,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,103,economic_roi_major_uplift
61424,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.5,24.2,410,-40.271,-1.678,VERY_LOW,8.729,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,41,economic_value_uplift
196312,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.7,24.2,411,-40.506,-1.688,VERY_LOW,8.494,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,28,economic_value_uplift
196313,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.6,24.2,412,-40.951,-1.706,VERY_LOW,8.049,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,33,economic_value_uplift
90383,0.0,BEAUTY ELECTRICAL,unknown,HIGH_PRIORITY_BUY_REVIEW,21.6,24.2,413,-37.709,-1.571,VERY_LOW,15.161,0.0,0.95,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,129,economic_roi_major_uplift
95450,0.0,DEODORANTS,unknown,HIGH_PRIORITY_BUY_REVIEW,21.4,24.2,414,-36.988,-1.541,VERY_LOW,15.725,0.0,1.107,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,148,economic_roi_major_uplift
198287,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,23.5,24.2,415,-20.852,-1.303,VERY_LOW,2.894,0.0,1.205,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,-29,economic_value_downgrade
234931,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.7,24.2,416,-22.191,-0.925,VERY_LOW,2.353,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,24,economic_value_uplift
386359,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.3,24.2,417,-40.58,-1.691,VERY_LOW,8.42,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,58,economic_roi_major_uplift
94039,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,22.7,24.2,418,38.587,2.412,LOW,8.964,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,23,economic_value_uplift
781207,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.5,24.1,419,-16.612,-0.692,VERY_LOW,4.45,4.32,0.0,AGGRESSIVE_BUY,AGGRESSIVE_BUY,28,economic_value_uplift
94070,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,21.9,24.1,420,-24.0,-1.0,VERY_LOW,0.0,-0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,86,economic_roi_major_uplift
185182,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.7,24.1,421,-39.659,-1.652,VERY_LOW,9.341,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,101,economic_roi_major_uplift
380790,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.7,24.1,422,-23.586,-0.983,VERY_LOW,5.917,0.0,1.379,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,101,economic_roi_major_uplift
71641,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,22.0,24.1,423,-41.924,-1.747,VERY_LOW,9.142,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,74,economic_roi_major_uplift
73903,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.4,24.1,424,-41.893,-1.746,VERY_LOW,8.738,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,33,economic_value_uplift
93457,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.9,24.1,425,-16.301,-0.679,VERY_LOW,8.219,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-8,not_in_review_queue
24919,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.5,24.1,426,-12.622,-0.789,VERY_LOW,5.692,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-173,economic_value_major_downgrade
66769,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,22.1,24.1,427,-41.169,-1.715,VERY_LOW,10.061,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,61,economic_roi_major_uplift
87482,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.2,24.1,428,-41.483,-1.728,VERY_LOW,7.517,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,53,economic_roi_major_uplift
88953,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,22.4,24.1,429,-42.981,-1.791,VERY_LOW,6.019,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,30,economic_value_uplift
94618,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.1,24.1,430,-35.291,-1.47,VERY_LOW,19.26,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-158,economic_value_major_downgrade
199263,0.0,MENS GROOMING,unknown,HIGH_PRIORITY_BUY_REVIEW,22.1,24.1,431,-41.995,-1.75,VERY_LOW,9.297,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,59,economic_roi_major_uplift
307488,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,20.7,24.1,432,-37.226,-1.551,VERY_LOW,11.774,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,216,economic_roi_major_uplift
191176,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,24.8,24.1,433,-12.662,-0.791,VERY_LOW,5.02,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-103,economic_value_major_downgrade
192065,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.0,24.1,434,-19.583,-0.816,VERY_LOW,6.253,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-22,economic_value_downgrade
95116,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,17.2,24.1,435,-1.459,-0.091,VERY_LOW,9.616,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,604,economic_roi_major_uplift
95326,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,22.1,24.1,436,-40.837,-1.702,VERY_LOW,10.299,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,57,economic_roi_major_uplift
576009,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.8,24.1,437,-42.606,-1.775,VERY_LOW,6.394,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-7,not_in_review_queue
188031,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.5,24.1,438,-42.205,-1.759,VERY_LOW,7.943,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,15,economic_value_uplift
37849,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.8,24.1,439,-43.177,-1.799,VERY_LOW,6.86,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-8,not_in_review_queue
65583,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.0,24.1,440,-11.156,-0.465,VERY_LOW,18.183,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-274,economic_value_major_downgrade
96392,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,22.1,24.1,441,-41.732,-1.739,VERY_LOW,9.568,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,53,economic_roi_major_uplift
96395,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,22.1,24.1,442,-41.732,-1.739,VERY_LOW,9.568,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,53,economic_roi_major_uplift
41541,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,21.1,24.1,443,-11.752,-0.49,VERY_LOW,18.326,0.0,1.641,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,153,economic_roi_major_uplift
90115,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.0,24.1,444,-22.133,-0.922,VERY_LOW,2.974,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-166,economic_value_major_downgrade
