sku_number,sku_description,department,promotion_name,decision_triage_class,buyer_review_priority_score,triage_priority_score_v2,economic_priority_rank,economic_net_value_score,review_roi_score,review_roi_label,expected_gp_capture_value,missed_sales_avoidance_value,overstock_cash_release_value,brain_action_label,final_governed_action_label,priority_rank_change,priority_rank_change_reason
192218,0.0,SUNCARE,unknown,STANDARD_BUY_REVIEW,8.7,20.1,1515,-29.284,-1.83,VERY_LOW,11.716,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,899,economic_roi_major_uplift
190274,0.0,HAIR ACC BRUSHES,unknown,STANDARD_BUY_REVIEW,2.8,17.5,2914,-39.188,-2.449,VERY_LOW,1.812,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,898,economic_roi_major_uplift
63823,0.0,PAPER COTTON,unknown,STANDARD_BUY_REVIEW,0.0,16.3,4200,-41.0,-2.562,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,898,economic_roi_major_uplift
189972,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,2.4,17.4,2988,-40.096,-2.506,VERY_LOW,0.904,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,897,economic_roi_major_uplift
589333,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,9.6,20.8,1312,5.395,0.337,VERY_LOW,7.183,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,896,economic_roi_major_uplift
610055,0.0,TANNING,unknown,STANDARD_BUY_REVIEW,0.0,16.3,4199,-41.0,-2.562,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,895,economic_roi_major_uplift
735078,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,9.4,20.6,1347,-43.402,-1.808,VERY_LOW,23.385,0.0,2.887,AGGRESSIVE_BUY,AGGRESSIVE_BUY,893,economic_roi_major_uplift
193454,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,11.3,22.1,938,28.42,1.776,LOW,3.203,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,891,economic_roi_major_uplift
37302,0.0,HAIR ACC BRUSHES,unknown,STANDARD_BUY_REVIEW,2.4,17.4,3000,-26.105,-1.632,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,886,economic_roi_major_uplift
22483,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,0.0,16.3,4194,-40.903,-2.556,VERY_LOW,0.853,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,881,economic_roi_major_uplift
199841,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,17.9,27.2,64,108.653,6.791,MEDIUM,6.102,124.805,0.0,CONTROLLED_BUY,CONTROLLED_BUY,880,economic_roi_major_uplift
60587,0.0,HAIR ACC BRUSHES,unknown,STANDARD_BUY_REVIEW,4.0,17.7,2688,-38.805,-2.425,VERY_LOW,2.195,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,880,economic_roi_major_uplift
327921,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,7.0,18.9,2026,-42.778,-1.782,VERY_LOW,8.214,0.0,0.664,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,878,economic_roi_major_uplift
94902,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,18.6,38.4,3,214.792,13.424,MEDIUM,261.471,0.0,1.893,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,875,economic_roi_major_uplift
26171,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,4.3,17.8,2642,-22.624,-1.414,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,874,economic_roi_major_uplift
188713,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,3.4,17.6,2825,-23.984,-1.499,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,871,economic_roi_major_uplift
191867,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,8.4,19.8,1611,-36.454,-2.278,VERY_LOW,4.546,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,869,economic_roi_major_uplift
190274,0.0,HAIR ACC BRUSHES,unknown,STANDARD_BUY_REVIEW,2.5,17.4,2990,-39.119,-2.445,VERY_LOW,1.881,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,869,economic_roi_major_uplift
190274,0.0,HAIR ACC BRUSHES,unknown,STANDARD_BUY_REVIEW,8.5,19.9,1588,-35.125,-2.195,VERY_LOW,5.875,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,866,economic_roi_major_uplift
611053,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,4.4,17.8,2628,-36.055,-2.253,VERY_LOW,4.945,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,862,economic_roi_major_uplift
195932,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,9.5,20.6,1377,-9.539,-0.596,VERY_LOW,7.176,24.917,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,860,economic_roi_major_uplift
92238,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,6.8,18.7,2136,-35.804,-2.238,VERY_LOW,5.196,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,860,economic_roi_major_uplift
199849,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,12.5,22.9,769,-10.354,-0.431,VERY_LOW,58.059,0.0,2.526,AGGRESSIVE_BUY,AGGRESSIVE_BUY,858,economic_roi_major_uplift
16306,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,9.1,20.3,1437,-47.092,-1.962,VERY_LOW,5.523,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,855,economic_roi_major_uplift
72540,0.0,ORAL HEALTH,unknown,STANDARD_BUY_REVIEW,6.1,18.3,2342,-39.19,-2.449,VERY_LOW,3.357,0.0,0.516,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,854,economic_roi_major_uplift
197703,0.0,DEODORANTS,unknown,STANDARD_BUY_REVIEW,6.4,18.4,2273,-39.712,-2.482,VERY_LOW,1.808,0.0,0.174,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,853,economic_roi_major_uplift
42514,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,6.4,18.4,2283,-47.513,-1.98,VERY_LOW,1.487,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,852,economic_roi_major_uplift
92437,0.0,SUNCARE,unknown,STANDARD_BUY_REVIEW,0.0,16.4,4042,-1.729,-0.108,VERY_LOW,5.847,0.0,1.942,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,850,economic_roi_major_uplift
63878,0.0,HAIR REMOVAL,unknown,STANDARD_BUY_REVIEW,1.9,17.3,3167,-40.145,-2.509,VERY_LOW,0.855,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,850,economic_roi_major_uplift
91281,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,6.5,18.4,2240,-40.009,-2.501,VERY_LOW,0.991,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,850,economic_roi_major_uplift
63079,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,0.0,16.6,3851,-33.614,-2.101,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,849,economic_roi_major_uplift
198026,0.0,DEODORANTS,unknown,STANDARD_RUN_DOWN_REVIEW,8.7,20.0,1538,-39.809,-2.488,VERY_LOW,5.323,0.0,1.377,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,849,economic_roi_major_uplift
389838,0.0,BATH TOILETRIES,unknown,STANDARD_BUY_REVIEW,3.1,17.5,2892,-26.285,-1.643,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,849,economic_roi_major_uplift
745049,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,3.3,17.5,2854,-25.815,-1.613,VERY_LOW,2.326,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,849,economic_roi_major_uplift
