sku_number,promotion_name,raw,calibrated,policy_adjusted,feature_consensus,ratio_cal_over_raw,ratio_pol_over_cal,ratio_pol_over_raw,policy_adjustment_reason,department,category,supplier,forecast_source_used,forecast_source_raw_units,selected_demand_units,promo_window_demand_units
98014,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.00805,0.02033612508410986,1.0,0.02033612508410986,weak_same_discount_and_uplift_cap,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
198524,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.1666666666666666,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
63699,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0041533333333333,0.0041533333333333,1.5454545454545454,0.07869196228199213,1.0,0.07869196228199213,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0623,1,1
34101,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.5263157894736842,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
94455,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,2.5e-07,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,required_implied_units,0.0315,1,1
389188,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.50000025,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,DEODORANTS,MENS DEODORANT,0,required_implied_units,0.0161,1,1
87557,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0041533333333333,0.0041533333333333,2.3333333333333335,0.07869196228199213,1.0,0.07869196228199213,weak_same_discount_and_uplift_cap,SKINCARE,LIP CARE,0,required_implied_units,0.0623,1,1
188023,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.0625,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,predicted_units_sold,0.0369457470499325,1,1
67987,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,1.411764705882353,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0315,1,1
280607,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0031733333333333,0.0031733333333333,1.6666666666666667,0.060124195900847784,1.0,0.060124195900847784,weak_elasticity_uplift_restraint,DEODORANTS,MENS DEODORANT,0,required_implied_units,0.0475999999999999,1,1
36133,Allocation Report - SE01 SKINCARE SALES EVENT,0.0616250444880151,0.0021,0.0021,3.391304347826087,0.034077054506766485,1.0,0.034077054506766485,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAYBELLINE,0,required_implied_units,0.0315,1,1
94218,Allocation Report - SE01 SKINCARE SALES EVENT,0.0614523822549523,0.0614523822549523,0.0614523822549523,2.0000005,1.0,1.0,1.0,weak_elasticity_uplift_restraint,SKINCARE,ACNE,0,required_implied_units,0.1876,1,1
195945,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.875,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,COLOUR COSMETICS,ESSIE,0,predicted_units_sold,0.0369457470499325,1,1
93868,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,8.333333333333334e-08,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAX FACTOR,0,predicted_units_sold,0.0369457470499325,1,1
189360,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.8,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,required_implied_units,0.0315,1,1
92175,Allocation Report - SE01 SKINCARE SALES EVENT,0.0702977881002066,0.0702977881002066,0.0145599999999999,0.2183999999999999,1.0,0.20711889226507693,0.20711889226507693,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,ESSENCE,0,required_implied_units,12.0001,1,1
350165,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0527796386427607,2.2142857142857144,1.0,1.0,1.0,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAX FACTOR,0,baseline_expected_units,7.0,1,1
102634,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0527796386427607,0.3636363636363636,1.0,1.0,1.0,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAX FACTOR,0,baseline_expected_units,7.0,1,1
90436,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.8888888888888888,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0315,1,1
92134,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0290288012535184,0.3333334999999999,1.0,0.5500000000000003,0.5500000000000003,weak_same_discount_and_uplift_cap,BATH TOILETRIES,PERSONAL WASH,0,predicted_units_sold,0.0290288012535184,1,1
92133,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0290288012535184,0.3333334999999999,1.0,0.5500000000000003,0.5500000000000003,weak_same_discount_and_uplift_cap,BATH TOILETRIES,PERSONAL WASH,0,predicted_units_sold,0.0290288012535184,1,1
188997,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.4444444444444444,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0161,1,1
96352,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,TREATMENT,0,predicted_units_sold,0.0184728735249662,1,1
638437,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0031733333333333,0.0031733333333333,0.6666666666666666,0.060124195900847784,1.0,0.060124195900847784,weak_elasticity_uplift_restraint,TANNING,TANNING SKIN,0,required_implied_units,0.0475999999999999,1,1
37850,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,1.8333333333333333,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0315,1,1
16565,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0031733333333333,0.0031733333333333,1.3333333333333333,0.060124195900847784,1.0,0.060124195900847784,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0475999999999999,1,1
97322,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0184728735249662,1,1
625,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0062533333333333,0.0062533333333333,1.1666666666666667,0.11848003309873006,1.0,0.11848003309873006,weak_elasticity_uplift_restraint,SKINCARE,LIP CARE,0,required_implied_units,0.0938,1,1
92258,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,2.6666666666666665,0.039788070816737915,1.0,0.039788070816737915,weak_same_discount_and_uplift_cap,BATH TOILETRIES,PERSONAL WASH,0,required_implied_units,0.0315,1,1
191662,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,2.272727272727273,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,DEODORANTS,WOMENS DEODORANT,0,required_implied_units,0.0161,1,1
97311,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0184728735249662,1,1
98013,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,1.01575,0.039788070816737915,1.0,0.039788070816737915,weak_same_discount_and_uplift_cap,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0315,1,1
97320,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0184728735249662,1,1
974315,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0301,0.0301,0.4375,0.5702956817065767,1.0,0.5702956817065767,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,baseline_expected_units,0.0301,1,1
50394,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.1666666666666666,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,THERAPEUTIC,0,required_implied_units,0.0161,1,1
43527,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,1.25e-07,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0369457470499325,1,1
195018,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,7.142857142857142e-08,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,predicted_units_sold,0.0369457470499325,1,1
609900,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,1.00000025,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,DEODORANTS,MENS DEODORANT,0,required_implied_units,0.0315,1,1
553586,Allocation Report - SE01 SKINCARE SALES EVENT,0.0616250444880151,0.0021,0.0021,2.875,0.034077054506766485,1.0,0.034077054506766485,weak_elasticity_uplift_restraint,DEODORANTS,WOMENS DEODORANT,0,required_implied_units,0.0315,1,1
98184,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,MAX FACTOR,0,predicted_units_sold,0.0184728735249662,1,1
98132,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,TREATMENT,0,predicted_units_sold,0.0184728735249662,1,1
98177,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,MAX FACTOR,0,predicted_units_sold,0.0184728735249662,1,1
98176,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,MAX FACTOR,0,predicted_units_sold,0.0184728735249662,1,1
98174,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,MAX FACTOR,0,predicted_units_sold,0.0184728735249662,1,1
98173,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,MAX FACTOR,0,predicted_units_sold,0.0184728735249662,1,1
88414,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0527796386427607,1e-06,1.0,1.0,1.0,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,ESSENCE,0,baseline_expected_units,17.5,1,1
98129,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0184728735249662,1,1
98128,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0184728735249662,1,1
98109,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0184728735249662,1,1
93296,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.50000025,0.02033612508410986,1.0,0.02033612508410986,weak_same_discount_and_uplift_cap,SKINCARE,NATURAL,0,required_implied_units,0.0161,1,1
98130,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,HAIR STYLING,0,predicted_units_sold,0.0184728735249662,1,1
98114,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,HAIR STYLING,0,predicted_units_sold,0.0184728735249662,1,1
98078,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,TREATMENT,0,predicted_units_sold,0.0184728735249662,1,1
69243,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.5625,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
41319,Allocation Report - SE01 SKINCARE SALES EVENT,0.0616250444880151,0.0021,0.0021,3.5,0.034077054506766485,1.0,0.034077054506766485,weak_elasticity_uplift_restraint,DEODORANTS,WOMENS DEODORANT,0,required_implied_units,0.0315,1,1
98135,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0184728735249662,1,1
195258,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.8000000000000002,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,THERAPEUTIC,0,required_implied_units,0.0161,1,1
90142,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.75,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0161,1,1
98080,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0184728735249662,1,1
197585,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0290288012535184,5e-07,1.0,0.5500000000000003,0.5500000000000003,weak_same_discount_and_uplift_cap,BATH TOILETRIES,PERSONAL WASH,0,predicted_units_sold,0.0290288012535184,1,1
15182,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.7500000833333331,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SUNCARE,SUN PROTECTION,0,required_implied_units,0.0161,1,1
98081,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0184728735249662,1,1
195402,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.6875,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0161,1,1
89018,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,2.0,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,required_implied_units,0.0161,1,1
52120,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,2.0,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,DEODORANTS,MENS DEODORANT,0,required_implied_units,0.0315,1,1
581747,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0031733333333333,0.0031733333333333,0.5238,0.060124195900847784,1.0,0.060124195900847784,weak_same_discount_and_uplift_cap,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0475999999999999,1,1
199754,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0147,0.0147,0.1428571428571428,0.2785164957171654,1.0,0.2785164957171654,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,baseline_expected_units,0.0147,1,1
36996,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.8666666666666667,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SUNCARE,SUN PROTECTION,0,required_implied_units,0.0161,1,1
307416,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.4,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,THERAPEUTIC,0,required_implied_units,0.0315,1,1
198710,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.3333333333333333,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAYBELLINE,0,required_implied_units,0.0161,1,1
90143,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.875,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0315,1,1
90114,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,1.0,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAYBELLINE,0,required_implied_units,0.0315,1,1
54484,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.2727272727272727,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAX FACTOR,0,predicted_units_sold,0.0369457470499325,1,1
322083,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.6551724137931034,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,required_implied_units,0.0161,1,1
97632,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,FRAGRANCE,SINGLES FEMALE,0,predicted_units_sold,0.0184728735249662,1,1
615951,Allocation Report - SE01 SKINCARE SALES EVENT,0.0616250444880151,0.0062533333333333,0.0062533333333333,2.0,0.10147389564237078,1.0,0.10147389564237078,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0938,1,1
198936,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.0909090909090909,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,BEAUTY ACCESSORIES,FASHION ACCESS,0,predicted_units_sold,0.0369457470499325,1,1
59865,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0031733333333333,0.0031733333333333,1.5,0.060124195900847784,1.0,0.060124195900847784,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,required_implied_units,0.0475999999999999,1,1
46884,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.3571428571428571,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAYBELLINE,0,predicted_units_sold,0.0369457470499325,1,1
94494,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,1.5,0.039788070816737915,1.0,0.039788070816737915,weak_same_discount_and_uplift_cap,SKINCARE,NATURAL,0,required_implied_units,0.0315,1,1
250236,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0052266666666666,0.0052266666666666,0.66666675,0.099028087366102,1.0,0.099028087366102,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0784,1,1
189093,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.4444444444444444,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0161,1,1
67691,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.1111111111111111,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
68445,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,2.0,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,DERMA COS,0,required_implied_units,0.0161,1,1
350173,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0301,0.0301,0.8333333333333334,0.5702956817065767,1.0,0.5702956817065767,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAX FACTOR,0,baseline_expected_units,0.0301,1,1
167545,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,CATRICE,0,predicted_units_sold,0.0184728735249662,1,1
167556,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,CATRICE,0,predicted_units_sold,0.0184728735249662,1,1
167563,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,CATRICE,0,predicted_units_sold,0.0184728735249662,1,1
167564,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,CATRICE,0,predicted_units_sold,0.0184728735249662,1,1
167555,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,CATRICE,0,predicted_units_sold,0.0184728735249662,1,1
36995,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,1.2,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SUNCARE,SUN PROTECTION,0,required_implied_units,0.0315,1,1
167533,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,CATRICE,0,predicted_units_sold,0.0184728735249662,1,1
167568,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,CATRICE,0,predicted_units_sold,0.0184728735249662,1,1
98023,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.00805,0.02033612508410986,1.0,0.02033612508410986,weak_same_discount_and_uplift_cap,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
167549,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,CATRICE,0,predicted_units_sold,0.0184728735249662,1,1
188037,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0527796386427607,0.1428571428571428,1.0,1.0,1.0,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAX FACTOR,0,baseline_expected_units,7.0,1,1
90331,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,2.3333333333333335,0.039788070816737915,1.0,0.039788070816737915,weak_same_discount_and_uplift_cap,SKINCARE,LIP CARE,0,required_implied_units,0.0315,1,1
345008,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0031733333333333,0.0031733333333333,1.0,0.060124195900847784,1.0,0.060124195900847784,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0475999999999999,1,1
69749,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.4375,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,required_implied_units,0.0161,1,1
193069,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.125,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAX FACTOR,0,predicted_units_sold,0.0369457470499325,1,1
