source_file,column_name,present_count,min,mean,median,p75,p90,p99,max,unique_count,inferred_time_window,inferred_unit_basis,safe_for_promo_period_forecast_yes_no,rejection_reason,selected_in_5b11_yes_no
feature_inspection,feature_units_above_trust_floor,3531,0.0,1.341829963183234,0.5648,1.8528,3.8528,9.523519999999975,95.2832,174,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_units_above_trust_target,3531,0.0,1.3930512681632943,0.5616266666666667,1.851726666666667,3.851726666666667,9.50771866666664,95.27797333333332,209,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_residual_stock_units,3531,0.0,2.787945589177166,2.0,3.7099,5.709899999999999,11.50771866666664,97.27797333333332,255,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_leftover_above_trust_floor_units,3531,0.0,1.2559580669927102,0.0,1.7099000000000002,3.7098999999999993,9.50771866666664,95.27797333333332,196,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_bill_cycle_capital_drag_dollars,3531,0.0,10.601391735541355,0.0,10.866982533333335,27.218186600000003,100.50695932666655,1831.4206605333336,1389,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_bill_cycle_capital_drag_ratio,3415,0.0,0.22435264710057215,0.0468022222222222,0.427475,0.6323209523809523,1.0,1.0,370,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_gp_on_trust_floor_units,3531,0.0,0.7432308830830127,0.0065729999999999,0.0214069333333333,0.150087,12.46,67.48,1596,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_gp_on_speculative_units,3531,0.0,0.3649617672047578,0.0,0.0,0.0,9.551999999999898,73.84,112,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_gp_per_capital_committed,3415,0.0,0.00010088303990318798,0.0,0.0,0.0,3.6092615314702245e-05,0.0789089132251313,40,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_risk_adjusted_value_of_speculative_units,3531,-1831.4206605333336,-11.58150306608039,-2.35,0.0,0.0,9.551999999999898,73.84,1615,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_pre_promo_cover_ratio,3531,0.0,13.557530454670449,20.0,20.0,20.0,20.0,20.0,48,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_capital_at_risk_per_expected_unit,3531,0.0,10067.484340536015,3485.7142857142862,12279.503105590064,25978.991596638654,84079.16114173988,826497.8114969364,2636,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_gross_profit_per_incremental_unit_expected,3531,0.48,5.616417445482866,4.09,6.23,11.23,33.145999999999894,96.43,859,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_weak_promo_low_value_flag,3415,0.0,0.36544655929721814,0.0,1.0,1.0,1.0,1.0,2,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_promotion_context_quality_state,0,,,,,,,,0,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_survival_late_promo_capture_proxy_score,3531,0.0,0.02602449507769499,0.0108035714285714,0.0265178571428571,0.0919652232283484,0.15383983433100645,0.2526579580788136,463,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_survival_full_promo_fulfillment_criticality_score,3531,0.0,0.07217520332362704,0.0782738095238095,0.0897321428571428,0.1680059523809523,0.22644345238095206,0.500462962962963,417,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_store_event_baseline_units,3531,132.3546,132.35460000000003,132.3546,132.3546,132.3546,132.3546,132.3546,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_store_level_promo_load,3531,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,1,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_local_promotional_field_density_score,3531,56.87985279491122,58.12209591628202,58.130216949977296,58.137536592137835,58.137536592137835,58.137536592137835,58.137536592137835,1205,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_store_category_promo_density,3531,0.0002553626149131,0.04609551935881486,0.0508171603677221,0.0709908069458631,0.0750766087844739,0.0822267620020429,0.0822267620020429,43,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_supplier_promo_density,3531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_promotion_name_cohort_size,3531,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,1,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_promo_type_cohort_size,3531,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,1,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_demand_regime_instability_before_promo,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_realised_during_promo_instability,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_baseline_to_promo_transition_volatility,3531,0.0,24.561903568669806,0.0,0.0,75.66726296958856,379.9555555555556,3427.5777777777776,203,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_composite_promo_instability,3531,4.9999000020228834e-06,16.69292868291023,4.160139102564103,24.37776960203675,47.49147411904762,108.83048839808126,963.0659723031794,2412,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_short_long_demand_phase_alignment,3531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_promo_window_alignment_score,3531,0.0002596100048755,0.3990877736074973,0.0303735468969733,1.0,1.0,1.0,1.0,522,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_demand_wave_alignment_score,3531,0.0002916661265442,0.8443482839655447,1.0,1.0,1.0,1.0,1.0,202,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_promo_crowding_gravity,3531,56.87985279491122,58.12209591628202,58.130216949977296,58.137536592137835,58.137536592137835,58.137536592137835,58.137536592137835,1205,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_stock_tie_up_vs_expected_sales,3531,0.0,51.4019094541976,27.769265264783087,81.36046089632441,130.43478260869566,301.6196844156892,2542.513802669625,1893,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_margin_sacrifice_vs_expected_flow,3531,0.0,4.995501913616645,0.2726999999999999,9.271799999999995,14.7045,32.7264,153.4545,967,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_multi_sku_promo_basket_rate,3531,0.0,0.0884984740128882,0.0555555555555555,0.125,0.25,0.3333333333333333,0.3333333333333333,157,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_three_plus_promo_sku_basket_rate,3531,0.0,0.0010885655611795992,0.0,0.0,0.0011363636363636,0.016428571428571216,0.1875,330,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_promo_basket_depth_alignment_score,3531,0.0,0.8385320952391487,0.9112413330774012,0.9112413330774012,0.9299057673675027,0.9897806062932718,0.9983420264312092,420,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,promotion_header_key,0,,,,,,,,0,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
manager_summary,promotion_name,0,,,,,,,,0,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
manager_summary,promotion_start_date,0,,,,,,,,0,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
manager_summary,promotion_end_date,0,,,,,,,,0,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
manager_summary,days_to_promo_start,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,1,promotion_period,promo_period_total,YES,,YES
manager_summary,total_stock_gap_units_before_launch,1,4781.0,4781.0,4781.0,4781.0,4781.0,4781.0,4781.0,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
manager_summary,total_recommended_order_units,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
manager_summary,total_projected_pre_promo_sales_units,1,18389.0,18389.0,18389.0,18389.0,18389.0,18389.0,18389.0,1,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
manager_summary,total_projected_first_7_days_units,1,3527.0,3527.0,3527.0,3527.0,3527.0,3527.0,3527.0,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
manager_summary,promotion_period_days,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
manager_summary,total_expected_units_per_period,1,3527.0,3527.0,3527.0,3527.0,3527.0,3527.0,3527.0,1,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
manager_summary,average_expected_units_per_day,1,0.1427,0.1427,0.1427,0.1427,0.1427,0.1427,0.1427,1,rolling_history,daily_rate,NO,flat_placeholder_detected,NO
manager_summary,total_target_end_stock_units,1,8764.0,8764.0,8764.0,8764.0,8764.0,8764.0,8764.0,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
manager_summary,total_units_needed_for_trust_floor,1,3030.6154,3030.6154,3030.6154,3030.6154,3030.6154,3030.6154,3030.6154,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
manager_summary,total_units_needed_for_high_demand_cover,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
manager_summary,total_units_above_trust_target,1,4918.8411,4918.8411,4918.8411,4918.8411,4918.8411,4918.8411,4918.8411,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
manager_summary,total_expected_gp_on_trust_floor_units,1,2623.38,2623.38,2623.38,2623.38,2623.38,2623.38,2623.38,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
manager_summary,total_expected_gp_on_speculative_units,1,1288.68,1288.68,1288.68,1288.68,1288.68,1288.68,1288.68,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
manager_summary,total_risk_adjusted_value_of_speculative_units,1,-40894.36,-40894.36,-40894.36,-40894.36,-40894.36,-40894.36,-40894.36,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
manager_summary,total_speculative_capital_above_floor_units,1,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
manager_summary,total_projected_promo_units,1,3527.0,3527.0,3527.0,3527.0,3527.0,3527.0,3527.0,1,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
manager_summary,total_expected_units_total_promo,1,3527.0,3527.0,3527.0,3527.0,3527.0,3527.0,3527.0,1,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
manager_summary,lead_days_to_next_action,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,1,lead_up_to_promo_start,lead_up_window,NO,not_in_governed_selection_contract,NO
