sku_number,raw_total_promo_units,calibrated_total_promo_units,policy_adj_total_promo_units,final_daily_x_promo_days,baseline_x_promo_days,feature_consensus_total,feature_first7_total,promo_days,selected_demand_units,promo_window_demand_units,demand_forecast_basis,rounds_to_0or1,anti_collapse_floor_applied,feature_signal_max,feature_exceeds_final_by,collapse_category
87885,0.369,0.369,0.369,0.369,0.0,0.1666667499999999,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
5196,0.369,0.369,0.259,0.259,0.0,0.2307692307692307,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.2307692307692307,0.0,anti_collapse_repair_to_1
89754,0.369,0.022,0.022,0.022,0.333,2.5e-07,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0031733333333333,0.0,anti_collapse_repair_to_1
39544,0.369,0.369,0.259,0.259,0.0,0.4347826086956521,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.4347826086956521,0.0,anti_collapse_repair_to_1
37032,0.431,0.029,0.029,0.029,0.436,3.8666666666666663,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,3.8666666666666663,2.8666666666666663,anti_collapse_repair_to_1
87755,0.997,0.053,0.048,0.048,0.657,8.5000005,0.0075933333333333,7.0,1,1,MODEL_PREDICTION,True,True,8.5000005,7.5000005000000005,anti_collapse_repair_to_1
16728,0.369,0.369,0.259,0.259,0.0,0.375,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.375,0.0,anti_collapse_repair_to_1
204579,0.369,0.369,0.203,0.203,0.0,0.3,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.3,0.0,anti_collapse_repair_to_1
192093,0.369,0.008,0.008,0.008,0.113,1.1111111111111112,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.1111111111111112,0.11111111111111116,anti_collapse_repair_to_1
62934,0.369,0.037,0.037,0.037,0.549,2.0000005,0.0052266666666666,7.0,1,1,MODEL_PREDICTION,True,True,2.0000005,1.0000005,anti_collapse_repair_to_1
93847,0.369,0.369,0.259,0.259,0.0,0.1111111111111111,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.1111111111111111,0.0,anti_collapse_repair_to_1
592188,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
34281,0.369,0.211,0.211,0.211,0.0,0.25,0.0301,7.0,1,1,MODEL_PREDICTION,True,True,0.25,0.0,anti_collapse_repair_to_1
89756,0.369,0.015,0.015,0.015,0.22,2.5e-07,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0021,0.0,anti_collapse_repair_to_1
92174,0.369,0.369,0.022,0.022,0.333,0.0475999999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0475999999999999,0.0,anti_collapse_repair_to_1
188833,11.196,0.298,0.244,0.244,2.842,10.666666666666666,0.0425333333333333,7.0,1,1,MODEL_PREDICTION,True,True,10.666666666666666,9.666666666666666,anti_collapse_repair_to_1
189551,0.369,0.369,0.259,0.259,0.0,7.142857142857142e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,7.142857142857142e-08,0.0,anti_collapse_repair_to_1
199066,0.369,0.022,0.022,0.022,0.333,0.6,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6,0.0,anti_collapse_repair_to_1
32752,0.369,0.008,0.008,0.008,0.113,0.7333333333333333,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.7333333333333333,0.0,anti_collapse_repair_to_1
93846,0.369,0.369,0.259,0.259,0.0,0.25,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.25,0.0,anti_collapse_repair_to_1
68267,0.369,0.015,0.015,0.015,0.22,0.5714285714285714,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.5714285714285714,0.0,anti_collapse_repair_to_1
483753,0.369,0.022,0.022,0.022,0.333,0.391304347826087,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.391304347826087,0.0,anti_collapse_repair_to_1
89161,0.369,0.369,0.129,0.129,0.0,0.5,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
194039,0.369,0.369,0.259,0.259,0.0,1.0,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
51771,0.369,0.029,0.029,0.029,0.436,1.8,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.8,0.8,anti_collapse_repair_to_1
17959,0.369,0.369,0.259,0.259,0.0,0.2631578947368421,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.2631578947368421,0.0,anti_collapse_repair_to_1
62765,0.431,0.037,0.037,0.037,0.549,6.833333333333333,0.0052266666666666,7.0,1,1,MODEL_PREDICTION,True,True,6.833333333333333,5.833333333333333,anti_collapse_repair_to_1
626449,0.369,0.008,0.008,0.008,0.113,2.1666666666666665,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.1666666666666665,1.1666666666666665,anti_collapse_repair_to_1
38424,0.369,0.015,0.015,0.015,0.22,1.01575,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,1.01575,0.01574999999999993,anti_collapse_repair_to_1
57419,2.217,0.08,0.08,0.08,1.205,5.666666666666667,0.01148,7.0,1,1,MODEL_PREDICTION,True,True,5.666666666666667,4.666666666666667,anti_collapse_repair_to_1
985465,0.369,0.369,0.129,0.129,0.0,0.2142857142857142,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.2142857142857142,0.0,anti_collapse_repair_to_1
89874,0.369,0.369,0.259,0.259,0.0,2.5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.5e-07,0.0,anti_collapse_repair_to_1
89379,0.369,0.369,0.259,0.259,0.0,5e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-08,0.0,anti_collapse_repair_to_1
57452,2.157,0.022,0.022,0.022,0.333,7.0,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
188852,3.16,0.11,0.11,0.11,1.646,6.25,0.01568,7.0,1,1,MODEL_PREDICTION,True,True,6.25,5.25,anti_collapse_repair_to_1
188943,0.369,0.369,0.369,0.369,0.0,0.125,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
198638,0.431,0.015,0.015,0.015,0.22,5.375,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,5.375,4.375,anti_collapse_repair_to_1
56031,0.369,0.008,0.008,0.008,0.113,0.4,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.4,0.0,anti_collapse_repair_to_1
90894,0.369,0.369,0.259,0.259,0.0,2.5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.5e-07,0.0,anti_collapse_repair_to_1
307548,0.369,0.369,0.259,0.259,0.0,0.2,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.2,0.0,anti_collapse_repair_to_1
184615,0.369,0.369,0.369,0.369,0.0,0.5,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
190244,0.369,0.008,0.008,0.008,0.113,0.6666666666666666,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6666666666666666,0.0,anti_collapse_repair_to_1
89769,0.369,0.037,0.037,0.037,0.549,2.5e-07,0.0052266666666666,7.0,1,1,MODEL_PREDICTION,True,True,0.0052266666666666,0.0,anti_collapse_repair_to_1
647552,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
94255,0.369,0.369,0.029,0.029,0.436,0.0623,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0623,0.0,anti_collapse_repair_to_1
190073,0.369,0.029,0.029,0.029,0.436,1.5,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.5,0.5,anti_collapse_repair_to_1
167585,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
88780,0.369,0.369,0.037,0.037,0.549,0.0784,0.0052266666666666,7.0,1,1,MODEL_PREDICTION,True,True,0.0784,0.0,anti_collapse_repair_to_1
5378,0.369,0.369,0.022,0.022,0.333,0.0475999999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0475999999999999,0.0,anti_collapse_repair_to_1
90892,0.369,0.015,0.015,0.015,0.22,3.0,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,3.0,2.0,anti_collapse_repair_to_1
52188,0.369,0.369,0.259,0.259,0.0,0.2105263157894736,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.2105263157894736,0.0,anti_collapse_repair_to_1
68377,0.369,0.022,0.022,0.022,0.333,2.0,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.0,1.0,anti_collapse_repair_to_1
195501,0.369,0.008,0.008,0.008,0.113,0.7777777777777778,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.7777777777777778,0.0,anti_collapse_repair_to_1
88325,0.369,0.369,0.022,0.022,0.333,0.0475999999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0475999999999999,0.0,anti_collapse_repair_to_1
679006,0.369,0.008,0.008,0.008,0.113,0.6,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6,0.0,anti_collapse_repair_to_1
94889,0.369,0.369,0.369,0.369,0.0,2.5e-07,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
50670,0.369,0.369,0.259,0.259,0.0,0.5555555555555556,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5555555555555556,0.0,anti_collapse_repair_to_1
97142,0.369,0.015,0.015,0.015,0.22,0.50000025,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.50000025,0.0,anti_collapse_repair_to_1
96699,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
96704,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
67879,0.369,0.369,0.259,0.259,0.0,1.1666666666666667,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.1666666666666667,0.16666666666666674,anti_collapse_repair_to_1
60996,0.369,0.369,0.129,0.129,0.0,1.0,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
192125,0.369,0.022,0.022,0.022,0.333,0.3333334999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.3333334999999999,0.0,anti_collapse_repair_to_1
522252,0.369,0.369,0.259,0.259,0.0,0.25,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.25,0.0,anti_collapse_repair_to_1
90781,0.369,0.369,0.203,0.203,0.0,2.0000005,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.0000005,1.0000005,anti_collapse_repair_to_1
185198,0.369,0.369,0.259,0.259,0.0,1.0,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
350699,0.369,0.369,0.129,0.129,0.0,0.25,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.25,0.0,anti_collapse_repair_to_1
91543,0.369,0.369,0.129,0.129,0.0,1.25e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.25e-07,0.0,anti_collapse_repair_to_1
368997,0.369,0.369,0.259,0.259,0.0,0.250000125,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.250000125,0.0,anti_collapse_repair_to_1
88355,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
193835,0.369,0.008,0.008,0.008,0.113,0.2941176470588235,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.2941176470588235,0.0,anti_collapse_repair_to_1
88056,0.369,0.369,0.259,0.259,0.0,0.0769230769230769,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.0769230769230769,0.0,anti_collapse_repair_to_1
56951,0.369,0.369,0.022,0.022,0.333,0.0475999999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0475999999999999,0.0,anti_collapse_repair_to_1
567302,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
93851,0.369,0.369,0.259,0.259,0.0,5.5555555555555555e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5.5555555555555555e-08,0.0,anti_collapse_repair_to_1
93848,0.369,0.369,0.259,0.259,0.0,5.5555555555555555e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5.5555555555555555e-08,0.0,anti_collapse_repair_to_1
537187,0.369,0.008,0.008,0.008,0.113,1.6666666666666665e-07,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0010733333333333,0.0,anti_collapse_repair_to_1
97769,0.369,0.369,0.022,0.022,0.333,0.0475999999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0475999999999999,0.0,anti_collapse_repair_to_1
197748,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
88242,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
87654,0.369,0.369,0.259,0.259,0.0,0.0833333333333333,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.0833333333333333,0.0,anti_collapse_repair_to_1
5446,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
10435,0.369,0.369,0.259,0.259,0.0,0.6666666666666666,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.6666666666666666,0.0,anti_collapse_repair_to_1
195353,0.369,0.008,0.008,0.008,0.113,1.75,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.75,0.75,anti_collapse_repair_to_1
188942,0.369,0.369,0.259,0.259,0.0,6.25e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,6.25e-08,0.0,anti_collapse_repair_to_1
940194,0.369,0.369,0.129,0.129,0.0,0.5,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
537886,0.369,0.029,0.029,0.029,0.436,0.8666666666666667,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.8666666666666667,0.0,anti_collapse_repair_to_1
195601,0.369,0.369,0.259,0.259,0.0,1.25,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.25,0.25,anti_collapse_repair_to_1
74442,0.369,0.369,0.129,0.129,0.0,2.5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.5e-07,0.0,anti_collapse_repair_to_1
68083,0.492,0.492,0.073,0.073,1.093,0.1561,0.0104066666666666,7.0,1,1,MODEL_PREDICTION,True,True,0.1561,0.0,anti_collapse_repair_to_1
194035,0.369,0.369,0.259,0.259,0.0,2.5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.5e-07,0.0,anti_collapse_repair_to_1
74394,0.369,0.369,0.259,0.259,0.0,0.1111111111111111,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.1111111111111111,0.0,anti_collapse_repair_to_1
197210,0.369,0.015,0.015,0.015,0.22,1.1666666666666667,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,1.1666666666666667,0.16666666666666674,anti_collapse_repair_to_1
451096,0.369,0.369,0.129,0.129,0.0,0.3333333333333333,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.3333333333333333,0.0,anti_collapse_repair_to_1
267575,0.369,0.369,0.203,0.203,0.0,0.9375,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.9375,0.0,anti_collapse_repair_to_1
226173,0.369,0.369,0.259,0.259,0.0,0.2222222222222222,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.2222222222222222,0.0,anti_collapse_repair_to_1
97435,0.369,0.369,0.259,0.259,0.0,2.5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.5e-07,0.0,anti_collapse_repair_to_1
196364,0.369,0.369,0.259,0.259,0.0,7.142857142857142e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,7.142857142857142e-08,0.0,anti_collapse_repair_to_1
188691,0.369,0.369,0.259,0.259,0.0,8.333333333333334e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,8.333333333333334e-08,0.0,anti_collapse_repair_to_1
88388,0.43,0.43,0.058,0.058,0.877,0.1253,0.0083533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.1253,0.0,anti_collapse_repair_to_1
194020,0.369,0.369,0.369,0.369,0.0,0.5,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
72603,0.369,0.008,0.008,0.008,0.113,0.6428571428571429,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6428571428571429,0.0,anti_collapse_repair_to_1
93923,0.369,0.211,0.211,0.211,0.0,0.3333333333333333,0.0301,7.0,1,1,MODEL_PREDICTION,True,True,0.3333333333333333,0.0,anti_collapse_repair_to_1
95874,0.369,0.369,0.022,0.022,0.333,0.0475999999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0475999999999999,0.0,anti_collapse_repair_to_1
271543,0.369,0.015,0.015,0.015,0.22,2.5,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,2.5,1.5,anti_collapse_repair_to_1
591461,0.369,0.369,0.022,0.022,0.333,0.0475999999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0475999999999999,0.0,anti_collapse_repair_to_1
194017,0.369,0.369,0.369,0.369,0.0,1.6666666666666665e-07,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
190072,0.369,0.015,0.015,0.015,0.22,3.5555555555555554,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,3.5555555555555554,2.5555555555555554,anti_collapse_repair_to_1
193065,0.369,0.008,0.008,0.008,0.113,0.2857142857142857,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.2857142857142857,0.0,anti_collapse_repair_to_1
88283,0.369,0.369,0.029,0.029,0.436,0.0623,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0623,0.0,anti_collapse_repair_to_1
92181,0.369,0.369,0.022,0.022,0.333,0.0475999999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0475999999999999,0.0,anti_collapse_repair_to_1
95885,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
190142,0.369,0.008,0.008,0.008,0.113,0.8571428571428571,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.8571428571428571,0.0,anti_collapse_repair_to_1
191381,0.369,0.008,0.008,0.008,0.113,0.625,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.625,0.0,anti_collapse_repair_to_1
89761,0.369,0.369,0.037,0.037,0.549,0.0784,0.0052266666666666,7.0,1,1,MODEL_PREDICTION,True,True,0.0784,0.0,anti_collapse_repair_to_1
185259,0.369,0.369,0.022,0.022,0.333,0.0475999999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0475999999999999,0.0,anti_collapse_repair_to_1
781207,0.369,0.015,0.015,0.015,0.22,1.0,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
94660,0.369,0.369,0.259,0.259,0.0,0.50000025,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.50000025,0.0,anti_collapse_repair_to_1
91018,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
69724,0.369,0.022,0.022,0.022,0.333,2.2,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.2,1.2000000000000002,anti_collapse_repair_to_1
71552,0.369,0.008,0.008,0.008,0.113,0.6363636363636364,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6363636363636364,0.0,anti_collapse_repair_to_1
594997,0.369,0.008,0.008,0.008,0.113,0.125,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.125,0.0,anti_collapse_repair_to_1
91030,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
194133,0.369,0.369,0.369,0.369,0.0,0.1111111111111111,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
91052,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
97594,0.369,0.369,0.037,0.037,0.549,0.0784,0.0052266666666666,7.0,1,1,MODEL_PREDICTION,True,True,0.0784,0.0,anti_collapse_repair_to_1
203750,0.369,0.369,0.259,0.259,0.0,8.333333333333334e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,8.333333333333334e-08,0.0,anti_collapse_repair_to_1
90998,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
91047,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
90989,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
67862,0.369,0.369,0.259,0.259,0.0,0.5,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
92162,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
92166,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
68376,0.369,0.022,0.022,0.022,0.333,2.0,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.0,1.0,anti_collapse_repair_to_1
396532,0.369,0.103,0.103,0.103,0.0,0.2666666666666666,0.0147,7.0,1,1,MODEL_PREDICTION,True,True,0.2666666666666666,0.0,anti_collapse_repair_to_1
167109,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
167105,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
88316,0.369,0.369,0.029,0.029,0.436,0.0623,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0623,0.0,anti_collapse_repair_to_1
92148,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
20558,0.369,0.008,0.008,0.008,0.113,0.4782608695652174,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.4782608695652174,0.0,anti_collapse_repair_to_1
73205,0.369,0.008,0.008,0.008,0.113,1.2222222222222223,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.2222222222222223,0.22222222222222232,anti_collapse_repair_to_1
91948,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
192070,0.369,0.008,0.008,0.008,0.113,0.50000025,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.50000025,0.0,anti_collapse_repair_to_1
91877,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
95866,0.369,0.369,0.051,0.051,0.769,0.1099,0.0073266666666666,7.0,1,1,MODEL_PREDICTION,True,True,0.1099,0.0,anti_collapse_repair_to_1
91878,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
92159,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
647875,0.369,0.369,0.022,0.022,0.333,0.0475999999999999,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0475999999999999,0.0,anti_collapse_repair_to_1
95862,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
91017,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
91945,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
192531,0.369,0.369,0.259,0.259,0.0,0.7692307692307693,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.7692307692307693,0.0,anti_collapse_repair_to_1
91954,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
65486,0.369,0.029,0.029,0.029,0.436,1.5,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.5,0.5,anti_collapse_repair_to_1
189868,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
167076,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
194014,0.369,0.369,0.369,0.369,0.0,2.5e-07,9.333333333333332,7.0,1,1,MODEL_PREDICTION,True,True,9.333333333333332,8.333333333333332,anti_collapse_repair_to_1
868744,0.369,0.369,0.259,0.259,0.0,0.125,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.125,0.0,anti_collapse_repair_to_1
167099,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
167098,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
91021,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
91070,0.369,0.369,0.008,0.008,0.113,0.0161,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0161,0.0,anti_collapse_repair_to_1
