sku_number,predicted_promo_period_sales_units,promo_period_demand_source,promo_period_demand_warning
91020,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91064,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167136,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167137,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167143,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167147,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167148,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167151,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167152,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167154,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167155,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88339,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91961,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91076,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91077,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
189868,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92148,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91014,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91016,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91017,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167111,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167158,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88396,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167162,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92158,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95892,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95863,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88393,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95872,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167100,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95876,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167574,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167576,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167578,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167580,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167582,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167587,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91057,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167084,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167081,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
647818,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95852,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95862,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88316,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167139,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167141,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167142,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167146,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167149,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167135,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91006,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167131,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91007,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91884,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167129,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91003,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91005,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167161,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167547,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91023,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167128,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167130,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97052,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97156,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
516600,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97537,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
87656,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96707,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167595,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91050,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88333,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91008,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
189739,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93818,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94544,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97127,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97848,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97850,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97852,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97123,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98133,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98124,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93927,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98127,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91908,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98131,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95829,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95830,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167157,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
478628,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167096,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
259098,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
647891,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190070,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190076,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88336,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88324,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190074,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167586,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88389,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88678,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
478610,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190067,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91162,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97157,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91160,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
87655,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93862,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
66085,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
981761,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167535,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91964,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91024,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
41516,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94528,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
193456,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97851,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
548618,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97500,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96539,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88236,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
493538,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
42436,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
674400,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
515205,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93436,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93435,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97504,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
188805,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96708,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96709,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97550,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97560,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97553,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97555,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97557,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91032,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91054,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97559,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97160,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94527,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95101,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97551,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97547,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94888,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97548,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
932434,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190071,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
197216,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190062,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190086,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88302,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
841250,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
365084,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97468,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91461,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98113,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98112,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98079,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98125,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98083,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98126,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
195171,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
49814,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98115,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
21916,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98123,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
197212,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
199964,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98084,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98137,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
478230,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
478404,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
41548,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
41547,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
72544,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
260622,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
339970,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
189740,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
195591,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
260606,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
72540,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
339989,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
195592,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
55173,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
744247,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
72541,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
189728,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
230758,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96297,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
193698,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167529,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
478586,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
281751,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190063,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
907693,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
189835,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190066,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
315303,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
189729,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
