source_id,source_type,target_id,target_type,edge_type,weight
SKU:94920,SKU,DEPARTMENT:ORAL HEALTH,DEPARTMENT,MEMBER_OF,1.0
SKU:94920,SKU,CATEGORY:ORAL ELECTRICAL,CATEGORY,MEMBER_OF,1.0
SKU:94920,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:94920,SKU,PROMOTION:772|94920|2025-11-13|2025-11-26|772-94920-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,PROMOTION,IN_PROMOTION,1.0
SKU:53464,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:53464,SKU,CATEGORY:BARRY M,CATEGORY,MEMBER_OF,1.0
SKU:53464,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:53464,SKU,PROMOTION:772|53464|2026-03-19|2026-03-25|772-53464-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:59272,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:59272,SKU,CATEGORY:REVLON,CATEGORY,MEMBER_OF,1.0
SKU:59272,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:59272,SKU,PROMOTION:772|59272|2025-12-11|2025-12-24|772-59272-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:199927,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:199927,SKU,CATEGORY:REVLON,CATEGORY,MEMBER_OF,1.0
SKU:199927,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:199927,SKU,PROMOTION:772|199927|2026-01-15|2026-01-21|772-199927-20260115|Allocation Report - SE6 SKINCARE CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:97999,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:97999,SKU,CATEGORY:RIMMEL,CATEGORY,MEMBER_OF,1.0
SKU:97999,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:97999,SKU,PROMOTION:772|97999|2026-03-26|2026-04-08|772-97999-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,PROMOTION,IN_PROMOTION,1.0
SKU:22220,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:22220,SKU,CATEGORY:NYX,CATEGORY,MEMBER_OF,1.0
SKU:22220,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:22220,SKU,PROMOTION:772|22220|2025-12-01|2025-12-13|772-22220-20251201|Allocation Report - OP15 12 DAYS OF CHRISTMAS,PROMOTION,IN_PROMOTION,1.0
SKU:687855,SKU,DEPARTMENT:SUNCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:687855,SKU,CATEGORY:SUN PROTECTION,CATEGORY,MEMBER_OF,1.0
SKU:687855,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:687855,SKU,PROMOTION:772|687855|2025-11-25|2025-12-01|772-687855-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,PROMOTION,IN_PROMOTION,1.0
SKU:190706,SKU,DEPARTMENT:GIFTING,DEPARTMENT,MEMBER_OF,1.0
SKU:190706,SKU,CATEGORY:HOME FRAGRANCE,CATEGORY,MEMBER_OF,1.0
SKU:190706,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:190706,SKU,PROMOTION:772|190706|2026-02-05|2026-02-18|772-190706-20260205|Allocation Report - WK32&33 BEAUTY BOX,PROMOTION,IN_PROMOTION,1.0
SKU:89056,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:89056,SKU,CATEGORY:MAYBELLINE,CATEGORY,MEMBER_OF,1.0
SKU:89056,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:89056,SKU,PROMOTION:772|89056|2026-03-05|2026-03-18|772-89056-20260305|Allocation Report - OP21 FEMALE FOUNDERS,PROMOTION,IN_PROMOTION,1.0
SKU:12510,SKU,DEPARTMENT:COUGH COLD,DEPARTMENT,MEMBER_OF,1.0
SKU:12510,SKU,CATEGORY:SINUS,CATEGORY,MEMBER_OF,1.0
SKU:12510,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:12510,SKU,PROMOTION:772|12510|2025-12-11|2025-12-24|772-12510-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:12510,SKU,CENSORED_DEMAND:1,CENSORED_DEMAND,STOCKOUT_HISTORY,1.0
SKU:95627,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:95627,SKU,CATEGORY:SALLY HANSEN,CATEGORY,MEMBER_OF,1.0
SKU:95627,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:95627,SKU,PROMOTION:772|95627|2025-11-13|2025-11-26|772-95627-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,PROMOTION,IN_PROMOTION,1.0
SKU:26424,SKU,DEPARTMENT:TANNING,DEPARTMENT,MEMBER_OF,1.0
SKU:26424,SKU,CATEGORY:TANNING SKIN,CATEGORY,MEMBER_OF,1.0
SKU:26424,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:26424,SKU,PROMOTION:772|26424|2026-01-15|2026-01-21|772-26424-20260115|Allocation Report - SE6 SKINCARE CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:66795,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:66795,SKU,CATEGORY:MAX FACTOR,CATEGORY,MEMBER_OF,1.0
SKU:66795,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:66795,SKU,PROMOTION:772|66795|2025-12-11|2025-12-24|772-66795-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:184636,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:184636,SKU,CATEGORY:KIND,CATEGORY,MEMBER_OF,1.0
SKU:184636,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:184636,SKU,PROMOTION:772|184636|2026-02-05|2026-02-18|772-184636-20260205|Allocation Report - WK32&33 BEAUTY BOX,PROMOTION,IN_PROMOTION,1.0
SKU:95645,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:95645,SKU,CATEGORY:THE QUICK FLICK,CATEGORY,MEMBER_OF,1.0
SKU:95645,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:95645,SKU,PROMOTION:772|95645|2025-12-11|2025-12-24|772-95645-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:87767,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:87767,SKU,CATEGORY:EVERYDAY SKIN,CATEGORY,MEMBER_OF,1.0
SKU:87767,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:87767,SKU,PROMOTION:772|87767|2026-01-15|2026-01-21|772-87767-20260115|Allocation Report - SE6 SKINCARE CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:87767,SKU,CENSORED_DEMAND:1,CENSORED_DEMAND,STOCKOUT_HISTORY,1.0
SKU:3244,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:3244,SKU,CATEGORY:REVLON,CATEGORY,MEMBER_OF,1.0
SKU:3244,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:3244,SKU,PROMOTION:772|3244|2025-12-11|2025-12-24|772-3244-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:44932,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:44932,SKU,CATEGORY:REVLON,CATEGORY,MEMBER_OF,1.0
SKU:44932,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:44932,SKU,PROMOTION:772|44932|2026-04-09|2026-04-22|772-44932-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,PROMOTION,IN_PROMOTION,1.0
SKU:59445,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:59445,SKU,CATEGORY:MILANI,CATEGORY,MEMBER_OF,1.0
SKU:59445,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:59445,SKU,PROMOTION:772|59445|2026-03-19|2026-03-25|772-59445-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:91859,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:91859,SKU,CATEGORY:CATRICE,CATEGORY,MEMBER_OF,1.0
SKU:91859,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:91859,SKU,PROMOTION:772|91859|2026-04-23|2026-05-06|772-91859-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,PROMOTION,IN_PROMOTION,1.0
SKU:709913,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:709913,SKU,CATEGORY:LOREAL,CATEGORY,MEMBER_OF,1.0
SKU:709913,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:709913,SKU,PROMOTION:772|709913|2026-02-19|2026-03-04|772-709913-20260219|Allocation Report - WK34&35 AUTUMN PART 1,PROMOTION,IN_PROMOTION,1.0
SKU:199337,SKU,DEPARTMENT:DIGESTIVE CARE,DEPARTMENT,MEMBER_OF,1.0
SKU:199337,SKU,CATEGORY:HYDRATION,CATEGORY,MEMBER_OF,1.0
SKU:199337,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:199337,SKU,PROMOTION:772|199337|2026-02-05|2026-02-18|772-199337-20260205|Allocation Report - WK32&33 BEAUTY BOX,PROMOTION,IN_PROMOTION,1.0
SKU:193562,SKU,DEPARTMENT:MENS GROOMING,DEPARTMENT,MEMBER_OF,1.0
SKU:193562,SKU,CATEGORY:MENS SKINCARE,CATEGORY,MEMBER_OF,1.0
SKU:193562,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:193562,SKU,PROMOTION:772|193562|2025-11-25|2025-12-01|772-193562-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,PROMOTION,IN_PROMOTION,1.0
SKU:68480,SKU,DEPARTMENT:HAIRCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:68480,SKU,CATEGORY:SHAMPOO CONDITIONE,CATEGORY,MEMBER_OF,1.0
SKU:68480,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:68480,SKU,PROMOTION:772|68480|2026-04-23|2026-05-06|772-68480-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,PROMOTION,IN_PROMOTION,1.0
SKU:66881,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:66881,SKU,CATEGORY:LOREAL,CATEGORY,MEMBER_OF,1.0
SKU:66881,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:66881,SKU,PROMOTION:772|66881|2026-02-19|2026-03-04|772-66881-20260219|Allocation Report - WK34&35 AUTUMN PART 1,PROMOTION,IN_PROMOTION,1.0
SKU:193291,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:193291,SKU,CATEGORY:RIMMEL,CATEGORY,MEMBER_OF,1.0
SKU:193291,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:193291,SKU,PROMOTION:772|193291|2025-12-11|2025-12-24|772-193291-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:88386,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:88386,SKU,CATEGORY:ESSENCE,CATEGORY,MEMBER_OF,1.0
SKU:88386,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:88386,SKU,PROMOTION:772|88386|2026-03-05|2026-03-18|772-88386-20260305|Allocation Report - OP21 FEMALE FOUNDERS,PROMOTION,IN_PROMOTION,1.0
SKU:30845,SKU,DEPARTMENT:ORAL HEALTH,DEPARTMENT,MEMBER_OF,1.0
SKU:30845,SKU,CATEGORY:TOOTHPASTE,CATEGORY,MEMBER_OF,1.0
SKU:30845,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:30845,SKU,PROMOTION:772|30845|2026-04-23|2026-05-06|772-30845-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,PROMOTION,IN_PROMOTION,1.0
SKU:196487,SKU,DEPARTMENT:HAIRCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:196487,SKU,CATEGORY:SHAMPOO CONDITIONE,CATEGORY,MEMBER_OF,1.0
SKU:196487,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:196487,SKU,PROMOTION:772|196487|2026-04-09|2026-04-22|772-196487-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,PROMOTION,IN_PROMOTION,1.0
SKU:90771,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:90771,SKU,CATEGORY:NATURAL,CATEGORY,MEMBER_OF,1.0
SKU:90771,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:90771,SKU,PROMOTION:772|90771|2026-01-15|2026-01-21|772-90771-20260115|Allocation Report - SE6 SKINCARE CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:90771,SKU,CENSORED_DEMAND:1,CENSORED_DEMAND,STOCKOUT_HISTORY,1.0
SKU:212792,SKU,DEPARTMENT:COUGH COLD,DEPARTMENT,MEMBER_OF,1.0
SKU:212792,SKU,CATEGORY:SINUS,CATEGORY,MEMBER_OF,1.0
SKU:212792,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:212792,SKU,PROMOTION:772|212792|2026-03-05|2026-03-18|772-212792-20260305|Allocation Report - OP21 FEMALE FOUNDERS,PROMOTION,IN_PROMOTION,1.0
SKU:198807,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:198807,SKU,CATEGORY:NATIO,CATEGORY,MEMBER_OF,1.0
SKU:198807,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:198807,SKU,PROMOTION:772|198807|2026-03-05|2026-03-18|772-198807-20260305|Allocation Report - OP21 FEMALE FOUNDERS,PROMOTION,IN_PROMOTION,1.0
SKU:188375,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:188375,SKU,CATEGORY:ELF,CATEGORY,MEMBER_OF,1.0
SKU:188375,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:188375,SKU,PROMOTION:772|188375|2025-12-25|2026-01-14|772-188375-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:54684,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:54684,SKU,CATEGORY:MAX FACTOR,CATEGORY,MEMBER_OF,1.0
SKU:54684,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:54684,SKU,PROMOTION:772|54684|2026-02-19|2026-03-04|772-54684-20260219|Allocation Report - WK34&35 AUTUMN PART 1,PROMOTION,IN_PROMOTION,1.0
SKU:68549,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:68549,SKU,CATEGORY:LOREAL,CATEGORY,MEMBER_OF,1.0
SKU:68549,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:68549,SKU,PROMOTION:772|68549|2026-03-19|2026-03-25|772-68549-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:10045,SKU,DEPARTMENT:HAIRCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:10045,SKU,CATEGORY:MEDICATED HAIR,CATEGORY,MEMBER_OF,1.0
SKU:10045,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:10045,SKU,PROMOTION:772|10045|2025-12-02|2025-12-10|772-10045-20251202|Allocation Report - WK23 CHRISTMAS PART 3,PROMOTION,IN_PROMOTION,1.0
SKU:10045,SKU,CENSORED_DEMAND:1,CENSORED_DEMAND,STOCKOUT_HISTORY,1.0
SKU:494203,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:494203,SKU,CATEGORY:FASHION ACCESS,CATEGORY,MEMBER_OF,1.0
SKU:494203,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:494203,SKU,PROMOTION:772|494203|2025-11-13|2025-11-26|772-494203-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,PROMOTION,IN_PROMOTION,1.0
SKU:461679,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:461679,SKU,CATEGORY:MANICURE PEDICURE,CATEGORY,MEMBER_OF,1.0
SKU:461679,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:461679,SKU,PROMOTION:772|461679|2026-03-05|2026-03-18|772-461679-20260305|Allocation Report - OP21 FEMALE FOUNDERS,PROMOTION,IN_PROMOTION,1.0
SKU:252767,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:252767,SKU,CATEGORY:MAX FACTOR,CATEGORY,MEMBER_OF,1.0
SKU:252767,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:252767,SKU,PROMOTION:772|252767|2026-03-19|2026-03-25|772-252767-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:93895,SKU,DEPARTMENT:ALLERGY,DEPARTMENT,MEMBER_OF,1.0
SKU:93895,SKU,CATEGORY:ALLERGY TABS CAPS,CATEGORY,MEMBER_OF,1.0
SKU:93895,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:93895,SKU,PROMOTION:772|93895|2025-12-11|2025-12-24|772-93895-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:70395,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:70395,SKU,CATEGORY:NYX,CATEGORY,MEMBER_OF,1.0
SKU:70395,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:70395,SKU,PROMOTION:772|70395|2025-11-25|2025-12-01|772-70395-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,PROMOTION,IN_PROMOTION,1.0
SKU:90768,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:90768,SKU,CATEGORY:NATURAL,CATEGORY,MEMBER_OF,1.0
SKU:90768,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:90768,SKU,PROMOTION:772|90768|2025-11-13|2025-11-26|772-90768-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,PROMOTION,IN_PROMOTION,1.0
SKU:199739,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:199739,SKU,CATEGORY:DERMA COS,CATEGORY,MEMBER_OF,1.0
SKU:199739,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:199739,SKU,PROMOTION:772|199739|2025-12-11|2025-12-24|772-199739-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:42897,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:42897,SKU,CATEGORY:NUDE BY NATURE,CATEGORY,MEMBER_OF,1.0
SKU:42897,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:42897,SKU,PROMOTION:772|42897|2026-04-23|2026-05-06|772-42897-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,PROMOTION,IN_PROMOTION,1.0
SKU:194830,SKU,DEPARTMENT:FIRSTAID WOUNDCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:194830,SKU,CATEGORY:WOUNDCARE,CATEGORY,MEMBER_OF,1.0
SKU:194830,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:194830,SKU,PROMOTION:772|194830|2026-03-19|2026-03-25|772-194830-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:94154,SKU,DEPARTMENT:FRAGRANCE,DEPARTMENT,MEMBER_OF,1.0
SKU:94154,SKU,CATEGORY:SINGLES FEMALE,CATEGORY,MEMBER_OF,1.0
SKU:94154,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:94154,SKU,PROMOTION:772|94154|2026-04-23|2026-05-06|772-94154-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,PROMOTION,IN_PROMOTION,1.0
SKU:66242,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:66242,SKU,CATEGORY:NATIO,CATEGORY,MEMBER_OF,1.0
SKU:66242,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:66242,SKU,PROMOTION:772|66242|2026-03-05|2026-03-18|772-66242-20260305|Allocation Report - OP21 FEMALE FOUNDERS,PROMOTION,IN_PROMOTION,1.0
SKU:94692,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:94692,SKU,CATEGORY:RIMMEL,CATEGORY,MEMBER_OF,1.0
SKU:94692,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:94692,SKU,PROMOTION:772|94692|2026-03-19|2026-03-25|772-94692-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:199079,SKU,DEPARTMENT:FRAGRANCE,DEPARTMENT,MEMBER_OF,1.0
SKU:199079,SKU,CATEGORY:SINGLES FEMALE,CATEGORY,MEMBER_OF,1.0
SKU:199079,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:199079,SKU,PROMOTION:772|199079|2026-03-26|2026-04-08|772-199079-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,PROMOTION,IN_PROMOTION,1.0
SKU:188706,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:188706,SKU,CATEGORY:THERAPEUTIC,CATEGORY,MEMBER_OF,1.0
SKU:188706,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:188706,SKU,PROMOTION:772|188706|2026-03-19|2026-03-25|772-188706-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:188706,SKU,CENSORED_DEMAND:1,CENSORED_DEMAND,STOCKOUT_HISTORY,1.0
SKU:16316,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:16316,SKU,CATEGORY:EVERYDAY SKIN,CATEGORY,MEMBER_OF,1.0
SKU:16316,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:16316,SKU,PROMOTION:772|16316|2026-03-05|2026-03-18|772-16316-20260305|Allocation Report - OP21 FEMALE FOUNDERS,PROMOTION,IN_PROMOTION,1.0
SKU:59330,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:59330,SKU,CATEGORY:THERAPEUTIC,CATEGORY,MEMBER_OF,1.0
SKU:59330,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:59330,SKU,PROMOTION:772|59330|2025-12-11|2025-12-24|772-59330-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:195984,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:195984,SKU,CATEGORY:MAYBELLINE,CATEGORY,MEMBER_OF,1.0
SKU:195984,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:195984,SKU,PROMOTION:772|195984|2026-03-19|2026-03-25|772-195984-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,PROMOTION,IN_PROMOTION,1.0
SKU:335452,SKU,DEPARTMENT:VITAMIN SUPPLEMENT,DEPARTMENT,MEMBER_OF,1.0
SKU:335452,SKU,CATEGORY:DAILY WELLBEING SU,CATEGORY,MEMBER_OF,1.0
SKU:335452,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
