store_number,promotion_id,sku_number,kg_basket_centrality_score,kg_substitute_availability_score,kg_supplier_dependency_score,kg_mission_role_strength,kg_history_similarity_score,kg_stockout_memory_score,kg_human_override_memory_score,dag_state_coverage_score,dag_missing_state_count,dag_decision_path_quality
772,772|93985|2026-02-05|2026-02-18|772-93985-20260205|Allocation Report - WK32&33 BEAUTY BOX,93985,0.0,0.7,0.8,0.095,0.2071,0.0,0.0,0.5,8,PARTIAL
772,772|94922|2026-02-05|2026-02-18|772-94922-20260205|Allocation Report - WK32&33 BEAUTY BOX,94922,0.0,0.7,0.8,0.151,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|185567|2026-02-19|2026-03-04|772-185567-20260219|Allocation Report - WK34&35 AUTUMN PART 1,185567,0.0,0.4,0.8,0.131,0.1714,1.0,0.0,0.5,8,PARTIAL
772,772|190082|2026-02-19|2026-03-04|772-190082-20260219|Allocation Report - WK34&35 AUTUMN PART 1,190082,0.0,0.7,1.0,0.10800000000000001,0.2071,0.0,0.0,0.5,8,PARTIAL
772,772|190093|2026-02-19|2026-03-04|772-190093-20260219|Allocation Report - WK34&35 AUTUMN PART 1,190093,0.0,0.7,0.8,0.115,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|190268|2026-02-19|2026-03-04|772-190268-20260219|Allocation Report - WK34&35 AUTUMN PART 1,190268,0.0,0.7,0.8,0.073,0.1714,0.0,0.0,0.5,8,PARTIAL
772,772|191317|2026-02-19|2026-03-04|772-191317-20260219|Allocation Report - WK34&35 AUTUMN PART 1,191317,0.0,0.7,0.8,0.135,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|195641|2026-02-19|2026-03-04|772-195641-20260219|Allocation Report - WK34&35 AUTUMN PART 1,195641,0.0,0.4,0.8,0.13,0.2071,1.0,0.0,0.5,8,PARTIAL
772,772|199068|2026-02-19|2026-03-04|772-199068-20260219|Allocation Report - WK34&35 AUTUMN PART 1,199068,0.0,0.7,0.8,0.11599999999999999,0.2786,0.0,0.0,0.5,8,PARTIAL
772,772|22926|2026-02-19|2026-03-04|772-22926-20260219|Allocation Report - WK34&35 AUTUMN PART 1,22926,0.0,0.7,0.8,0.099,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|31522|2026-02-19|2026-03-04|772-31522-20260219|Allocation Report - WK34&35 AUTUMN PART 1,31522,0.0,0.7,0.8,0.11900000000000001,0.1714,0.0,0.0,0.5,8,PARTIAL
772,772|369403|2026-02-19|2026-03-04|772-369403-20260219|Allocation Report - WK34&35 AUTUMN PART 1,369403,0.0,0.7,1.0,0.111,0.2429,0.0,0.0,0.5,8,PARTIAL
772,772|399795|2026-02-19|2026-03-04|772-399795-20260219|Allocation Report - WK34&35 AUTUMN PART 1,399795,0.0,0.4,0.8,0.077,0.1357,1.0,0.0,0.5,8,PARTIAL
772,772|92334|2026-02-19|2026-03-04|772-92334-20260219|Allocation Report - WK34&35 AUTUMN PART 1,92334,0.0,0.4,0.8,0.259,0.2429,1.0,0.0,0.5,8,PARTIAL
772,772|95116|2026-02-19|2026-03-04|772-95116-20260219|Allocation Report - WK34&35 AUTUMN PART 1,95116,0.0,0.4,0.8,0.175,0.1714,1.0,0.0,0.5,8,PARTIAL
772,772|187759|2026-03-05|2026-03-18|772-187759-20260305|Allocation Report - OP21 FEMALE FOUNDERS,187759,0.0,0.7,0.8,0.17800000000000002,0.2071,0.0,0.0,0.5,8,PARTIAL
772,772|190082|2026-03-05|2026-03-18|772-190082-20260305|Allocation Report - OP21 FEMALE FOUNDERS,190082,0.0,0.7,1.0,0.08900000000000001,0.1357,0.0,0.0,0.5,8,PARTIAL
