store_number,promotion_id,sku_number,department,category,new_line_flag,weak_history_flag,history_strength_score,nearest_adjacent_simulation_required_flag,adjacent_reference_count,adjacent_reference_quality,adjacent_expected_units,adjacent_confidence_score,new_line_adjacent_path_confidence,new_line_decision_support_reason,adjacent_path_warning,model_expected_units_total_promo,actual_units_sold_promo,does_not_default_to_zero
772,772|190268|2026-02-19|2026-03-04|772-190268-20260219|Allocation Report - WK34&35 AUTUMN PART 1,190268,HAIR ACC BRUSHES,HAIR ACCESSORIES,NO,YES,0.1714,YES,5,HIGH,1.4286,0.9271,,SIMULATED_FROM_GROUP_ADJACENT_REFS,ADVISORY_SIMULATION_NOT_DEPLOYED,1.4,2.0,YES
772,772|191317|2026-02-19|2026-03-04|772-191317-20260219|Allocation Report - WK34&35 AUTUMN PART 1,191317,HAIRCARE,SHAMPOO CONDITIONE,NO,YES,0.1357,YES,5,HIGH,1.4561,0.9236,,SIMULATED_FROM_GROUP_ADJACENT_REFS,ADVISORY_SIMULATION_NOT_DEPLOYED,1.027,1.0,YES
772,772|195641|2026-02-19|2026-03-04|772-195641-20260219|Allocation Report - WK34&35 AUTUMN PART 1,195641,ORAL HEALTH,TOOTHPASTE,NO,YES,0.2071,YES,5,HIGH,1.2,0.9207,,SIMULATED_FROM_GROUP_ADJACENT_REFS,ADVISORY_SIMULATION_NOT_DEPLOYED,1.244,3.0,YES
772,772|199068|2026-02-19|2026-03-04|772-199068-20260219|Allocation Report - WK34&35 AUTUMN PART 1,199068,COLOUR COSMETICS,NYX,NO,NO,0.2786,NO,5,HIGH,1.4,0.9379,,BASELINE_FORECAST,ADVISORY_SIMULATION_NOT_DEPLOYED,1.4,5.0,NA
772,772|22926|2026-02-19|2026-03-04|772-22926-20260219|Allocation Report - WK34&35 AUTUMN PART 1,22926,COLOUR COSMETICS,RIMMEL,NO,YES,0.1357,YES,5,HIGH,0.3472,0.9236,,SIMULATED_FROM_GROUP_ADJACENT_REFS,ADVISORY_SIMULATION_NOT_DEPLOYED,1.167,1.0,YES
772,772|31522|2026-02-19|2026-03-04|772-31522-20260219|Allocation Report - WK34&35 AUTUMN PART 1,31522,COLOUR COSMETICS,MAX FACTOR,NO,YES,0.1714,YES,5,HIGH,0.2286,0.9271,,SIMULATED_FROM_GROUP_ADJACENT_REFS,ADVISORY_SIMULATION_NOT_DEPLOYED,1.4,2.0,YES
772,772|369403|2026-02-19|2026-03-04|772-369403-20260219|Allocation Report - WK34&35 AUTUMN PART 1,369403,INCONTINENCE,INCONTINENCE MEN,NO,YES,0.2429,YES,1,MEDIUM,3.5,0.6843,,SIMULATED_FROM_GROUP_ADJACENT_REFS,ADVISORY_SIMULATION_NOT_DEPLOYED,1.637,4.0,YES
772,772|399795|2026-02-19|2026-03-04|772-399795-20260219|Allocation Report - WK34&35 AUTUMN PART 1,399795,DIGESTIVE CARE,BOWEL,NO,YES,0.1357,YES,5,HIGH,0.5714,0.9136,,SIMULATED_FROM_GROUP_ADJACENT_REFS,ADVISORY_SIMULATION_NOT_DEPLOYED,1.4,1.0,YES
772,772|92334|2026-02-19|2026-03-04|772-92334-20260219|Allocation Report - WK34&35 AUTUMN PART 1,92334,SKINCARE,COSMECEUTICAL,NO,YES,0.2429,YES,5,HIGH,1.3966,0.9243,,SIMULATED_FROM_GROUP_ADJACENT_REFS,ADVISORY_SIMULATION_NOT_DEPLOYED,1.4,4.0,YES
772,772|95116|2026-02-19|2026-03-04|772-95116-20260219|Allocation Report - WK34&35 AUTUMN PART 1,95116,VITAMIN SUPPLEMENT,WOMENS HEALTH SUPP,NO,YES,0.1714,YES,5,HIGH,0.625,0.9171,,SIMULATED_FROM_GROUP_ADJACENT_REFS,ADVISORY_SIMULATION_NOT_DEPLOYED,1.4,2.0,YES
