promotion_row_key,store_action_legacy,order_units_legacy,store_action_shadow,order_units_shadow,manager_reason_short,manager_action_summary,change
772|188025|2026-03-26|2026-04-08|772-188025-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 1.7),shadow_added_buy
772|188027|2026-03-26|2026-04-08|772-188027-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 1.8),shadow_added_buy
772|188162|2026-03-26|2026-04-08|772-188162-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,2,,BUY 2 units (demand 2.3),shadow_added_buy
772|188256|2026-03-26|2026-04-08|772-188256-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,2,,BUY 2 units (demand 1.5) [CAP APPLIED],shadow_added_buy
772|188258|2026-03-26|2026-04-08|772-188258-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,2,,BUY 2 units (demand 1.5) [CAP APPLIED],shadow_added_buy
772|188259|2026-03-26|2026-04-08|772-188259-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,3,,BUY 3 units (demand 3.2),shadow_added_buy
772|188260|2026-03-26|2026-04-08|772-188260-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,3,,BUY 3 units (demand 1.7),shadow_added_buy
772|188261|2026-03-26|2026-04-08|772-188261-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,2,,BUY 2 units (demand 2.3) [CAP APPLIED],shadow_added_buy
772|188395|2026-03-26|2026-04-08|772-188395-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 1.6),shadow_added_buy
772|188396|2026-03-26|2026-04-08|772-188396-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 2.0),shadow_added_buy
772|188397|2026-03-26|2026-04-08|772-188397-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 2.8),shadow_added_buy
772|188742|2026-03-26|2026-04-08|772-188742-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 3.4),shadow_added_buy
