report_mode,variant,promotion_row_key,sku_number,sku_description,department,category,store_action,expected_promo_demand,order_units,stock_basis_units,demand_reference_units,target_quality_label,target_repair_basis,target_weight,uncapped_order_units,action_cap_applied_flag,action_cap_basis,action_cap_units_removed,action_cap_review_flag,realized_exceeds_action_cap_flag,manager_action_summary,manager_reason_short
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186740|2026-04-09|2026-04-22|772-186740-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186740,Barrym Fresh Set Spray Matte,COLOUR COSMETICS,BARRY M,BUY,2.932088368103477,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,6,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,4,1,0,BUY 2 units (demand 2.9) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186743|2026-04-09|2026-04-22|772-186743-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186743,Barrym Gelly Np 35 Cotton,COLOUR COSMETICS,BARRY M,HOLD,2.6782934601022266,0,6.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 2.7,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186744|2026-04-09|2026-04-22|772-186744-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186744,Barrym Gelly Np 42 Blck Cherry,COLOUR COSMETICS,BARRY M,HOLD,0.1315242153889775,0,5.0,0.060200000000000004,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.1,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186750|2026-04-09|2026-04-22|772-186750-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186750,Barrym Gelly Np 61 Candy Floss,COLOUR COSMETICS,BARRY M,HOLD,1.7645456669978554,0,5.0,0.0896,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 1.8,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186751|2026-04-09|2026-04-22|772-186751-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186751,Barrym Gelly Np 63 Sour Candy,COLOUR COSMETICS,BARRY M,HOLD,1.2302201144680944,0,3.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.2,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186752|2026-04-09|2026-04-22|772-186752-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186752,Barrym Gelly Np 64 Raspberry,COLOUR COSMETICS,BARRY M,HOLD,2.6363939837980155,0,5.0,28.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 2.6,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186753|2026-04-09|2026-04-22|772-186753-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186753,Barrym Gelly Np 65 Grape Soda,COLOUR COSMETICS,BARRY M,BUY,3.7576116368128996,4,4.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,6,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,0,BUY 4 units (demand 3.8) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186755|2026-04-09|2026-04-22|772-186755-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186755,Barrym Gelly Np 68 Pistachio,COLOUR COSMETICS,BARRY M,DO_NOT_BUY,0.0,0,4.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,DO NOT BUY,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186765|2026-04-09|2026-04-22|772-186765-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186765,Barrym El Hi Vis Bw 3 Riot,COLOUR COSMETICS,BARRY M,HOLD,0.2514532412503618,0,4.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.3,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186766|2026-04-09|2026-04-22|772-186766-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186766,Barrym El Hi Vis Bw 4 Strobe,COLOUR COSMETICS,BARRY M,DO_NOT_BUY,0.0,0,7.0,0.060200000000000004,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,DO NOT BUY,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186767|2026-04-09|2026-04-22|772-186767-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186767,Barrym El Hi Vis Bw 5 Danger,COLOUR COSMETICS,BARRY M,HOLD,2.0879944987037153,0,6.0,6.0004,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 2.1,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186769|2026-04-09|2026-04-22|772-186769-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186769,Barrym Kohl Pen Kp2 Brown,COLOUR COSMETICS,BARRY M,BUY,3.864443623529449,4,4.0,21.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,6,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,0,BUY 4 units (demand 3.9) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186770|2026-04-09|2026-04-22|772-186770-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186770,Barrym Ll 38 Pencil Peony,COLOUR COSMETICS,BARRY M,HOLD,2.9377103027906895,0,6.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 2.9,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186771|2026-04-09|2026-04-22|772-186771-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186771,Barrym Ll 39 Pencil Sugar,COLOUR COSMETICS,BARRY M,HOLD,4.136157871389455,0,6.0,6.0004,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 4.1,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186774|2026-04-09|2026-04-22|772-186774-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186774,Barrym Lip Rehab Grapefrt Mask,COLOUR COSMETICS,BARRY M,BUY,4.217027814929067,4,4.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,6,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,0,BUY 4 units (demand 4.2) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186778|2026-04-09|2026-04-22|772-186778-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186778,Barrym Lip Scrb 13 Grapefrt,COLOUR COSMETICS,BARRY M,HOLD,3.3006140994779596,0,8.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.3,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186780|2026-04-09|2026-04-22|772-186780-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186780,Barrym Np Matte Top Coat,COLOUR COSMETICS,BARRY M,HOLD,2.22272985603441,0,4.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 2.2,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186782|2026-04-09|2026-04-22|772-186782-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186782,Barrym Np 372 Fortune Teller,COLOUR COSMETICS,BARRY M,HOLD,1.7425216410473776,0,6.0,0.0896,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 1.7,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186783|2026-04-09|2026-04-22|772-186783-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186783,Barrym Clear Nail Paint 54,COLOUR COSMETICS,BARRY M,BUY,2.9690297413253326,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,6,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,4,1,0,BUY 2 units (demand 3.0) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186786|2026-04-09|2026-04-22|772-186786-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186786,Barrym Plumpy Top Coat,COLOUR COSMETICS,BARRY M,HOLD,3.264433827887721,0,6.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.3,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|186987|2026-04-09|2026-04-22|772-186987-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,186987,Nl Gut Relief Berry 180G,VITAMIN SUPPLEMENT,DIGESTIVE HLTH SUP,HOLD,0.025858919798527575,0,2.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.0,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187035|2026-04-09|2026-04-22|772-187035-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187035,The Man Shake Variety Pack 14S,NUTRITION WELLBEIN,WEIGHT MANAGEMENT,BUY,0.4178981500022127,1,1.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,1,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 0.4),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187064|2026-04-09|2026-04-22|772-187064-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187064,St Tropez Tan Tonic Drops 30Ml,TANNING,TANNING SKIN,DO_NOT_BUY,0.0,0,1.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,1,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,DO NOT BUY [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187066|2026-04-09|2026-04-22|772-187066-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187066,St Tropez W/Mln Grad Ltn 200Ml,TANNING,TANNING SKIN,BUY,0.32917971168355936,1,1.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,1,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 0.3),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187067|2026-04-09|2026-04-22|772-187067-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187067,St Tropez Ig B/Brnz M/D 100Ml,TANNING,TANNING SKIN,BUY,1.001280754983921,1,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,1,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 1.0),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187071|2026-04-09|2026-04-22|772-187071-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187071,St Tropez Grad Tint Ltn 200Ml,TANNING,TANNING SKIN,HOLD,1.47339830364417,0,1.0,0.0294,STOCK_CONSTRAINED_REPAIRED,REPAIR_SATURATED_SELLTHROUGH|CEILING_MIN_DEMAND_STOCK,0.2,2,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,1,HOLD — stock covers demand 1.5 [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187208|2026-04-09|2026-04-22|772-187208-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187208,Glam Lashes Ready Nat Billie,BEAUTY ACCESSORIES,LASHES,BUY,1.3882769413090463,1,2.0,28.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,1,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 1.4),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187209|2026-04-09|2026-04-22|772-187209-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187209,Glam Lashes Ready Length Maya,BEAUTY ACCESSORIES,LASHES,HOLD,0.3227248395136849,0,2.0,0.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,,0,0,0,HOLD — stock covers demand 0.3,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187211|2026-04-09|2026-04-22|772-187211-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187211,Glam Lashes Luxe Kaia,BEAUTY ACCESSORIES,LASHES,HOLD,0.39525941250915864,0,4.0,0.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,,0,0,0,HOLD — stock covers demand 0.4,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187212|2026-04-09|2026-04-22|772-187212-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187212,Glam Lashes Luxe Lila,BEAUTY ACCESSORIES,LASHES,HOLD,0.3227248395136849,0,2.0,0.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,,0,0,0,HOLD — stock covers demand 0.3,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187222|2026-04-09|2026-04-22|772-187222-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187222,Bibs Ltx Sz 1 Wht 2Pk,BABY CARE,BABY NEEDS,BUY,0.008407546706529228,1,1.0,0.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,1,0,,0,0,0,BUY 1 units (demand 0.0),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187223|2026-04-09|2026-04-22|772-187223-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187223,Bibs Ltx Sz 2 Wht 2 Pk,BABY CARE,BABY NEEDS,DO_NOT_BUY,0.0,0,1.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,1,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,DO NOT BUY [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187228|2026-04-09|2026-04-22|772-187228-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187228,Bibs Paci Braid Ivory,BABY CARE,BABY NEEDS,BUY,0.10325093833933748,1,1.0,0.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,1,0,,0,0,0,BUY 1 units (demand 0.1),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187645|2026-04-09|2026-04-22|772-187645-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187645,Neut Ult Shr B/Mist Spf50 140G,SUNCARE,SUN PROTECTION,HOLD,4.185912159024568,0,4.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 4.2,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187763|2026-04-09|2026-04-22|772-187763-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187763,Klorane Organic Peony Sp 400Ml,HAIRCARE,SHAMPOO CONDITIONE,HOLD,1.1279798274546196,0,6.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.1,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187765|2026-04-09|2026-04-22|772-187765-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187765,Klorane Organic Peony Cd 150Ml,HAIRCARE,SHAMPOO CONDITIONE,HOLD,0.24384716069695125,0,2.0,4.666666666666666,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.2,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187768|2026-04-09|2026-04-22|772-187768-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187768,Rev Uhd Snap Nail Commnd Chief,COLOUR COSMETICS,REVLON,BUY,1.3152334626336586,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.3),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187769|2026-04-09|2026-04-22|772-187769-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187769,Rev Uhd Snap Nail Basic,COLOUR COSMETICS,REVLON,BUY,1.1269484017119578,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.1),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187770|2026-04-09|2026-04-22|772-187770-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187770,Rev Uhd Snap Nail Daredevil,COLOUR COSMETICS,REVLON,HOLD,0.23886523328433884,0,3.0,0.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,,0,0,0,HOLD — stock covers demand 0.2,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|187772|2026-04-09|2026-04-22|772-187772-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,187772,Rev Uhd Snap Nail Makn Most,COLOUR COSMETICS,REVLON,BUY,1.2257159044399857,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.2),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188031|2026-04-09|2026-04-22|772-188031-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188031,Skin Control D/Spot Fade 9Pk,SKINCARE,ACNE,HOLD,3.5175627276513537,0,12.0,28.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.5,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188032|2026-04-09|2026-04-22|772-188032-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188032,Skin Control Pore Patch Nose6P,SKINCARE,ACNE,HOLD,3.355264019206707,0,11.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.4,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188036|2026-04-09|2026-04-22|772-188036-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188036,St Tropez Grad Ltn M/D 200Ml,TANNING,TANNING SKIN,BUY,0.2056811949244411,1,1.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,1,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 0.2),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188103|2026-04-09|2026-04-22|772-188103-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188103,Solarized Black Glam Cat,EYES EARS,EYEWEAR,HOLD,0.025106791611312938,0,2.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.0,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188105|2026-04-09|2026-04-22|772-188105-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188105,Solarized M/Blk Square Aviator,EYES EARS,EYEWEAR,DO_NOT_BUY,0.0,0,1.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,1,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,DO NOT BUY [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188118|2026-04-09|2026-04-22|772-188118-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188118,Prov Maple Tort Two Step +2.00,EYES EARS,EYEWEAR,HOLD,1.4882744438490778,0,2.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,1,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,1,HOLD — stock covers demand 1.5 [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188359|2026-04-09|2026-04-22|772-188359-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188359,Elf Power Grip Primer,COLOUR COSMETICS,ELF,HOLD,6.080103499624958,0,4.0,25.666666666666664,STOCK_CONSTRAINED_REPAIRED,REPAIR_SATURATED_SELLTHROUGH|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 6.1,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188360|2026-04-09|2026-04-22|772-188360-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188360,Elf Complexion Duo Brush,BEAUTY ACCESSORIES,BEAUTY TOOLS,BUY,3.598474619206937,3,3.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,4,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 3 units (demand 3.6) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188361|2026-04-09|2026-04-22|772-188361-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188361,Elf Camo Conc Fair Warm,COLOUR COSMETICS,ELF,HOLD,0.7583421372961828,0,3.0,7.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.8,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188362|2026-04-09|2026-04-22|772-188362-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188362,Elf Camo Conc Fair Beige,COLOUR COSMETICS,ELF,BUY,3.485385275142682,4,4.0,21.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,4,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 4 units (demand 3.5),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188363|2026-04-09|2026-04-22|772-188363-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188363,Elf Camo Conc Light Ivory,COLOUR COSMETICS,ELF,BUY,3.8953540328609804,4,4.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,4,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 4 units (demand 3.9),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188365|2026-04-09|2026-04-22|772-188365-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188365,Elf Camo Conc Light Peach,COLOUR COSMETICS,ELF,HOLD,1.1749309442364682,0,3.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.2,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188366|2026-04-09|2026-04-22|772-188366-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188366,Elf Camo Conc Light Beige,COLOUR COSMETICS,ELF,HOLD,2.3017729758110415,0,4.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 2.3,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188367|2026-04-09|2026-04-22|772-188367-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188367,Elf Camo Conc Medium Sand,COLOUR COSMETICS,ELF,HOLD,0.0753963351597126,0,5.0,0.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,,0,0,0,HOLD — stock covers demand 0.1,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|188368|2026-04-09|2026-04-22|772-188368-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,188368,Elf 16Hr Camo Conc Fair Warm,COLOUR COSMETICS,ELF,BUY,3.2158190951776127,3,3.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,4,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 3 units (demand 3.2) [CAP APPLIED],
