sku_number,sku_description,promo_units_expected_to_sell,stock_needed_to_finish_with_target_cover,target_day_one_soh_units,promo_demand_share_of_target_day_one,target_end_stock_share_of_target_day_one,full_target_order_units,recommended_order_units,remaining_day_one_shortfall_units,classification
22220,Npmu Suede Matte Ll Teacookies,0.429,2.0,2.429,0.177,0.823,0,0,0,covered_or_low
62235,Esi Expressie In The Time Zone,0.429,2.0,2.429,0.177,0.823,0,0,0,covered_or_low
668020,Esi Ne A List,0.429,2.0,2.429,0.177,0.823,1,0,1,covered_or_low
102631,Mf Kohl Pencil Black,0.429,2.0,2.429,0.177,0.823,0,0,0,covered_or_low
189360,Aveeno F/G Conditioner 354Ml,0.429,2.0,2.429,0.177,0.823,0,0,0,covered_or_low
667980,Esi Ne Fiji,0.429,2.0,2.429,0.177,0.823,1,0,1,covered_or_low
15138,Vagisil Int/W Ultra Frsh 240Ml,0.429,2.0,2.429,0.177,0.823,1,0,1,covered_or_low
192118,Olay Hyaluron Cream 50G,0.423,45.0,45.423,0.009,0.991,45,10,35,base_stock_gap
653048,Rim Masc Lash Acce Endless Blk,0.421,30.0,30.421,0.014,0.986,29,7,22,base_stock_gap
67688,Rim Wndr Ext Masc Brownblk,0.421,2.0,2.421,0.174,0.826,0,0,0,covered_or_low
197166,Rim Wonder Bond Masc Black,0.421,2.0,2.421,0.174,0.826,0,0,0,covered_or_low
199746,Rim Kind&Free Lsh Ldr Masc B/B,0.417,30.0,30.417,0.014,0.986,28,7,21,base_stock_gap
738,Rim 60Sec N/P 405 Rose Liberti,0.417,2.0,2.417,0.173,0.827,1,0,1,covered_or_low
90111,May Iar Col Corrector Orange,0.417,2.0,2.417,0.173,0.827,0,0,0,covered_or_low
350181,Mf Masc False Lash Wp Black,0.417,2.0,2.417,0.173,0.827,1,0,1,covered_or_low
66917,Npmu Lip Ling Xxl 01 Undressd,0.412,2.0,2.412,0.171,0.829,0,0,0,covered_or_low
70365,Npmu Tisi Brow Ms Taup,0.412,2.0,2.412,0.171,0.829,1,0,1,covered_or_low
323608,Cetaphil Eczema Bdy Mst 295Ml,0.4,51.429,51.829,0.008,0.992,51,9,42,base_stock_gap
806463,Olay T/Eff+ Normal Moist 50G,0.4,30.0,30.4,0.013,0.987,29,7,22,base_stock_gap
908223,Esi Ne 20 Lovie Dovie,0.4,2.0,2.4,0.167,0.833,1,0,1,covered_or_low
198729,May Sst Lumi Matte Fnd 115,0.4,2.0,2.4,0.167,0.833,0,0,0,covered_or_low
198737,May Sst Lumi Matte Fnd 250,0.4,2.0,2.4,0.167,0.833,0,0,0,covered_or_low
37357,Bioderma A/Derm Intns Gel 500M,0.4,2.0,2.4,0.167,0.833,0,0,0,covered_or_low
13629,Vagisil P/Hydrate Ext Gel 30G,0.4,2.0,2.4,0.167,0.833,0,0,0,covered_or_low
191177,May Superstay Glow Tint 30,0.4,2.0,2.4,0.167,0.833,0,0,0,covered_or_low
198731,May Sst Lumi Matte Fnd 119,0.4,2.0,2.4,0.167,0.833,0,0,0,covered_or_low
307416,Dv Sr Eczema Cream 100Ml,0.4,2.0,2.4,0.167,0.833,0,0,0,covered_or_low
199331,Bondi Caramel Tech Face 50Ml,0.4,2.0,2.4,0.167,0.833,0,0,0,covered_or_low
56031,Nivea Q10 Matur Night Crm 50Ml,0.4,2.0,2.4,0.167,0.833,0,0,0,covered_or_low
196551,No7 Hydra+ Night Gel 50Ml,0.4,2.0,2.4,0.167,0.833,0,0,0,covered_or_low
13628,Vagisil Oatmeal Wipes 12 Pack,0.4,2.0,2.4,0.167,0.833,1,0,1,covered_or_low
18877,Antip Manuka Hny Night 60Ml,0.391,2.0,2.391,0.164,0.836,1,0,1,covered_or_low
483753,Antip Van Pod Hyd Day Crm 60Ml,0.391,2.0,2.391,0.164,0.836,1,0,1,covered_or_low
12039,Rim Masc 100% Wp Black Black,0.389,2.0,2.389,0.163,0.837,0,0,0,covered_or_low
198712,May Sunkisser Blush 03 Sol Sch,0.389,2.0,2.389,0.163,0.837,0,0,0,covered_or_low
87606,Rim Thrlskr Glsygls Pink Bry,0.385,2.0,2.385,0.161,0.839,0,0,0,covered_or_low
198726,May Sst Lumi Matte Fnd 96,0.385,2.0,2.385,0.161,0.839,0,0,0,covered_or_low
198725,May Sst Lumi Matte Fnd 90,0.385,2.0,2.385,0.161,0.839,0,0,0,covered_or_low
194088,Ariana Mod Vanilla Edp 30Ml,0.385,2.0,2.385,0.161,0.839,1,0,1,covered_or_low
36223,May Fitme M+P Fd Fair Ivory,0.381,30.0,30.381,0.013,0.987,30,7,23,base_stock_gap
90160,Npmu Fat Oil Click Going Live,0.375,30.0,30.375,0.012,0.988,28,7,21,base_stock_gap
14083,Rim 60Sec N/P 340 Berries Crm,0.375,30.0,30.375,0.012,0.988,28,7,21,base_stock_gap
66788,Mf Ce Lip Liner Desert Sand,0.375,30.0,30.375,0.012,0.988,28,7,21,base_stock_gap
195074,Avene Hyal Rnwl Firm Acig 50Ml,0.375,2.0,2.375,0.158,0.842,0,0,0,covered_or_low
195403,Npmu Vivid Mech Aquamarine,0.375,2.0,2.375,0.158,0.842,1,0,1,covered_or_low
39401,May Fitme Matte Pore Fdn Tbge,0.375,2.0,2.375,0.158,0.842,0,0,0,covered_or_low
90159,Npmu Lip Iv Grape Gushin',0.375,2.0,2.375,0.158,0.842,0,0,0,covered_or_low
90168,Npmu Epic Ink El Stone Washed,0.375,2.0,2.375,0.158,0.842,1,0,1,covered_or_low
199056,Npmu Wondr Stk Blush Coral,0.375,2.0,2.375,0.158,0.842,0,0,0,covered_or_low
188998,Garn Hya Aloe Serum 30Ml,0.375,2.0,2.375,0.158,0.842,0,0,0,covered_or_low
185497,Npmu Micro Brw Pencl Ash Blnde,0.375,2.0,2.375,0.158,0.842,1,0,1,covered_or_low
197172,Rim Wonder'Last Shadow 008,0.375,2.0,2.375,0.158,0.842,1,0,1,covered_or_low
191385,Mf Mir Pure Vitmin C Serum,0.375,2.0,2.375,0.158,0.842,1,0,1,covered_or_low
90162,Npmu Fat Oil Click Profile Pic,0.375,2.0,2.375,0.158,0.842,1,0,1,covered_or_low
542027,Rim Masc Day 2 Night Black,0.368,2.0,2.368,0.155,0.845,0,0,0,covered_or_low
51889,Rim Wndr Luxe Vol Masc Ex Blk,0.368,2.0,2.368,0.155,0.845,0,0,0,covered_or_low
195518,Mf Fcefnty Cmpct 001,0.364,90.0,90.364,0.004,0.996,90,18,72,base_stock_gap
90794,Antipodes Menopause Cream 60Ml,0.364,30.0,30.364,0.012,0.988,29,7,22,base_stock_gap
38393,May Fit Me Loose Pwd Medium,0.364,30.0,30.364,0.012,0.988,30,7,23,base_stock_gap
196050,Mf 2000 Cal Gloss Guava Flr,0.364,30.0,30.364,0.012,0.988,28,6,22,base_stock_gap
188025,Rim 60Sec N/P Under The Palms,0.364,30.0,30.364,0.012,0.988,29,6,23,base_stock_gap
102634,Mf Kohl Pencil Brown,0.364,30.0,30.364,0.012,0.988,29,6,23,base_stock_gap
185143,Antip Gospel V/C S/G G/C 200Ml,0.364,2.0,2.364,0.154,0.846,0,0,0,covered_or_low
93983,May Es.Color Tattoo I Am Spicy,0.364,2.0,2.364,0.154,0.846,0,0,0,covered_or_low
22925,Rim Bb Cream 001 Light,0.364,2.0,2.364,0.154,0.846,1,0,1,covered_or_low
17553,Loreal Age Perf Gldn Day 50Ml,0.364,2.0,2.364,0.154,0.846,0,0,0,covered_or_low
193057,Mf Facefinity Fndn Crys Beige,0.364,2.0,2.364,0.154,0.846,1,0,1,covered_or_low
67538,Mf Cl Mstre Kiss Dusky Rose,0.364,2.0,2.364,0.154,0.846,0,0,0,covered_or_low
199752,Rim Oh My Gloss Lipoil Bry Pnk,0.357,2.0,2.357,0.151,0.849,0,0,0,covered_or_low
87597,Rim Lasting Finish Ls Pnky Prm,0.357,2.0,2.357,0.151,0.849,0,0,0,covered_or_low
199760,Rim Mltitskr Brthbl Prmer,0.357,2.0,2.357,0.151,0.849,1,0,1,covered_or_low
46884,May Fit Me Concealer Cocoa,0.357,2.0,2.357,0.151,0.849,0,0,0,covered_or_low
57138,Mf False Lash Effect Rav Blk,0.357,2.0,2.357,0.151,0.849,0,0,0,covered_or_low
66928,Npmu Lip Ling Xxl 14 Bust Ed,0.353,30.0,30.353,0.012,0.988,29,7,22,base_stock_gap
87462,Antipodes Vitc Toner 100Ml,0.353,2.0,2.353,0.15,0.85,1,0,1,covered_or_low
94766,Rim M/T Trbochrgd Glw Chls Glw,0.333,30.0,30.333,0.011,0.989,29,7,22,base_stock_gap
521179,May L/S Superstay Infinite Pet,0.333,30.0,30.333,0.011,0.989,28,7,21,base_stock_gap
94869,Essano Vit C Serum 30Ml,0.333,30.0,30.333,0.011,0.989,29,7,22,base_stock_gap
95024,Essano Coll Retinol Oil 20Ml,0.333,30.0,30.333,0.011,0.989,28,7,21,base_stock_gap
94872,Essano Coll Face Moist 100Ml,0.333,30.0,30.333,0.011,0.989,29,7,22,base_stock_gap
188802,Jojoba Gel Mask 50Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
668053,Esi Ne Aruba Blue,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
198734,May Sst Lumi Matte Fnd 129,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
62225,Esi Expressie Crop Top & Roll,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
192845,Bondi Emerald Tech Foam 200Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
195184,Bioderma Sebium Hydra Srm 30Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
90427,Rim Mtch Prfctn Pwdr Trnsl Hny,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
93458,H Trop Silk Hyd Glw Mist 100Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
90112,May Super Fluff 250 Blonde,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
95057,Q+A Vit C Shimmer Body Oil,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
56529,Rim Super Gel Wild Gal,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
90795,Antipodes Gold Mask 75Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
90109,May Sst Lumi Matte Fnd 132,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
192847,Bondi Caramel Tech Foam 200Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
38457,Moogoo Scalp Cream 120G,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
668988,Esi Ne Pink Diamond,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
668012,Esi Ne Really Red,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
189591,Esi Exp 210 Throw It On,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
260843,Neut Toner Alcohol Free 150Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
90484,Rim M.T Brnzcntrsclpt Tan,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
668350,Esi Ne Sole Mate,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
67912,Neut Adv Acne Serum 30Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
822876,Antip Jul A/B Gel Clsr 200Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
2708,Benzac Blackheads Scrub 60G,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
885711,Aveeno S/Rel Wash F/F 354Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
68445,Bioderma Sebium Gel Mous 200Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
198710,May Tattoo Penc 901 Charcoal,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
44199,Jojoba Ultimate Day Cream 50Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
369365,Tena Proskin Super Med 12,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
17959,Ariana Sweet Like Candy Edp 30,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
226173,Joop! Homme Edt 125Ml,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
192125,Weleda Skin Food Day Crm 40Ml,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
94040,No7 P&P Ints Adv Serum 50Ml,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
38295,Moogoo Soothing Msm Moist 200G,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
891967,Ego Qv Cream Pump 500G,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
74434,Elie Saab Girl Lovely Edp 50Ml,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
190140,Essano Bond Repair Cd 600Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
38425,Moogoo Eczema Psor Mm Crm 120G,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
90466,Mf M.P Lip Enhancer Universal,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
94037,No7 R&R Mtli Act Serum 50Ml,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
70432,Rim Ls Lf Candy,0.333,2.0,2.333,0.143,0.857,1,0,1,covered_or_low
195089,Hl Tokyo Aa Wrkle Red Crm 50Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
90437,Rim Omg Lip Btr Treat 005,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
38294,Moogoo Full Cream Moist 200G,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
38296,Moogoo Skn Milk Udder Crm 200G,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
581402,Plunk 99% Pure A/V Spry 125Ml,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
668509,Esi Ne Forever Yummy,0.333,2.0,2.333,0.143,0.857,0,0,0,covered_or_low
191173,May Superstay Glow Tint 21,0.316,2.0,2.316,0.136,0.864,0,0,0,covered_or_low
193290,Rim Lastfin 35Hr Fndn Sft Bge,0.313,2.0,2.313,0.135,0.865,0,0,0,covered_or_low
193285,Rim Lastfin 35Hr Fndn Ivory,0.313,2.0,2.313,0.135,0.865,0,0,0,covered_or_low
53928,Rim Brow Pro Mic Def 2In1 Sb,0.313,2.0,2.313,0.135,0.865,0,0,0,covered_or_low
188024,Rim 60Sec N/P Coco-Nuts For U,0.313,2.0,2.313,0.135,0.865,1,0,1,covered_or_low
727,Rim 60Sec N/P 740 Clear,0.312,30.0,30.312,0.01,0.99,28,7,21,base_stock_gap
18258,Rim Masc Scandaleyes Reloaded,0.308,30.0,30.308,0.01,0.99,27,7,20,base_stock_gap
89056,May Ss Teddy Tint Kneehigh,0.308,2.0,2.308,0.133,0.867,0,0,0,covered_or_low
189263,May Ss24H Powder Ivory 10,0.304,2.0,2.304,0.132,0.868,1,0,1,covered_or_low
192181,Antip Anoint Eye Gel 30Ml,0.304,2.0,2.304,0.132,0.868,1,0,1,covered_or_low
89626,Rim Thrill Lip Latex Majesty,0.3,2.0,2.3,0.13,0.87,0,0,0,covered_or_low
92706,Rim Wndrbnd Lash Filler Brown,0.3,2.0,2.3,0.13,0.87,0,0,0,covered_or_low
54483,Mf Clr Elix Kiss Burnt Crml,0.3,2.0,2.3,0.13,0.87,0,0,0,covered_or_low
39403,May Fitme Matte Pore Fdn Wnude,0.294,30.0,30.294,0.01,0.99,29,7,22,base_stock_gap
198711,May Tattoo Penc 970 White,0.294,2.0,2.294,0.128,0.872,1,0,1,covered_or_low
5196,Ariana Grande Ari Edp 30Ml,0.294,2.0,2.294,0.128,0.872,1,0,1,covered_or_low
193835,Rim Thrl Skr Masc Waterproof,0.294,2.0,2.294,0.128,0.872,0,0,0,covered_or_low
94055,Npmu Lft Snat Brw Tint Brunett,0.286,30.0,30.286,0.009,0.991,28,7,21,base_stock_gap
87610,Rim Thrlskr Glsygls Pnk Cndy,0.286,30.0,30.286,0.009,0.991,30,7,23,base_stock_gap
192992,Rim Lasting Matte Ls 110,0.286,2.0,2.286,0.125,0.875,0,0,0,covered_or_low
94075,Npmu Fat Cheek Blsh Dragon Frt,0.286,2.0,2.286,0.125,0.875,0,0,0,covered_or_low
94052,Npmu Lft Brw Tint Soft Brwn,0.286,2.0,2.286,0.125,0.875,0,0,0,covered_or_low
94064,Npmu Smushy Mte Lb Sugar Smus,0.286,2.0,2.286,0.125,0.875,0,0,0,covered_or_low
520999,May L/S Superstay Timeless Tof,0.286,2.0,2.286,0.125,0.875,0,0,0,covered_or_low
41720,Mf Brow Shaper Shade Dp Brnte,0.286,2.0,2.286,0.125,0.875,0,0,0,covered_or_low
66792,Mf Ce Lip Liner Soft Spice,0.286,2.0,2.286,0.125,0.875,1,0,1,covered_or_low
193065,Mf Facefinity Fndn Warm Sand,0.286,2.0,2.286,0.125,0.875,0,0,0,covered_or_low
192214,Dv Sens Sun Spf50+ Invis 50Ml,0.286,2.0,2.286,0.125,0.875,0,0,0,covered_or_low
199134,Hada Labo Mens Aaging Crm 50Ml,0.286,2.0,2.286,0.125,0.875,1,0,1,covered_or_low
196365,Pref Acidic Toner Pearly Boost,0.286,2.0,2.286,0.125,0.875,1,0,1,covered_or_low
50677,Lor Excel 7.3 Dark Gldn Blonde,0.286,2.0,2.286,0.125,0.875,1,0,1,covered_or_low
193834,Rim Thrl Skr Masc Pitch Blk,0.278,2.0,2.278,0.122,0.878,0,0,0,covered_or_low
93973,May Sunkisser Highlight 21 Int,0.273,30.0,30.273,0.009,0.991,30,7,23,base_stock_gap
93971,May Sunkisser Mate Ext 34 As X,0.273,30.0,30.273,0.009,0.991,28,7,21,base_stock_gap
93968,May Sunkiser Mat Ext 30 Pnk Mr,0.273,30.0,30.273,0.009,0.991,28,7,21,base_stock_gap
93997,May Lift Glaze 004 Cherry Swir,0.273,30.0,30.273,0.009,0.991,26,7,19,base_stock_gap
196240,Mf Lipfinity Pearly Nude 001,0.273,30.0,30.273,0.009,0.991,28,7,21,base_stock_gap
62977,Mf Ff Pwd Bronzer Lght Brnz,0.273,30.0,30.273,0.009,0.991,30,6,24,base_stock_gap
54486,Mf Clr Elix Kiss Ruby Tsdy,0.273,30.0,30.273,0.009,0.991,28,6,22,base_stock_gap
93989,May Face Lift Stix 20 Nu Int,0.273,2.0,2.273,0.12,0.88,1,0,1,covered_or_low
94004,May Lift Gloss 012 Opal As X,0.273,2.0,2.273,0.12,0.88,0,0,0,covered_or_low
7524,Rim Super Gel 23 Grap Sorb,0.273,2.0,2.273,0.12,0.88,1,0,1,covered_or_low
54484,Mf Clr Elix Kiss Sun Bronze,0.273,2.0,2.273,0.12,0.88,1,0,1,covered_or_low
88463,Mf Divine Lashes Blk Brwn,0.273,2.0,2.273,0.12,0.88,1,0,1,covered_or_low
193061,Mf Facefinity Fndn Warm Almond,0.273,2.0,2.273,0.12,0.88,1,0,1,covered_or_low
66794,Mf Ce Lip Liner Pink Princess,0.273,2.0,2.273,0.12,0.88,0,0,0,covered_or_low
54485,Mf Clr Elix Kiss Rosewood,0.273,2.0,2.273,0.12,0.88,0,0,0,covered_or_low
186416,Rim Scand Palette Rose Quartz,0.273,2.0,2.273,0.12,0.88,0,0,0,covered_or_low
41206,Olay Whips Regnrst Fce Crm 50G,0.269,30.0,30.269,0.009,0.991,28,7,21,base_stock_gap
192994,Rim Lasting Matte Ls 900,0.267,30.0,30.267,0.009,0.991,28,7,21,base_stock_gap
198732,May Sst Lumi Matte Fnd 126,0.267,2.0,2.267,0.118,0.882,0,0,0,covered_or_low
193145,Npmu Bwm Calm Conclr Caramel,0.267,2.0,2.267,0.118,0.882,0,0,0,covered_or_low
96467,May Lifter Conceal 25,0.25,30.0,30.25,0.008,0.992,26,7,19,base_stock_gap
96499,May Cloud Mte 03 Divin Crimson,0.25,30.0,30.25,0.008,0.992,26,7,19,base_stock_gap
96500,May Cloud Mte 04 Pink Daydream,0.25,30.0,30.25,0.008,0.992,26,7,19,base_stock_gap
974412,Rim Oh My Gloss 500 Ohh La La,0.25,30.0,30.25,0.008,0.992,27,7,20,base_stock_gap
194501,Rim 60 Sec N/P 140 Choc Ecl,0.25,30.0,30.25,0.008,0.992,30,7,23,base_stock_gap
730,Rim 60Sec N/P 703 Wht Hot Love,0.25,30.0,30.25,0.008,0.992,28,7,21,base_stock_gap
96475,May Face Lifter Fdn 102,0.25,30.0,30.25,0.008,0.992,27,7,20,base_stock_gap
96484,May Face Lifter Fdn 123,0.25,30.0,30.25,0.008,0.992,27,7,20,base_stock_gap
96486,May Face Lifter Fdn 220,0.25,30.0,30.25,0.008,0.992,29,7,22,base_stock_gap
30162,Rim Scandaleyes Wp Liner Brown,0.25,30.0,30.25,0.008,0.992,30,7,23,base_stock_gap
96154,Rim My Plump Lip Shaper Ll Hny,0.25,30.0,30.25,0.008,0.992,27,7,20,base_stock_gap
54487,Mf Clr Elix Kiss 80 Chilli,0.25,30.0,30.25,0.008,0.992,29,7,22,base_stock_gap
196233,Hf Pure Health Mask 100Ml,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
90148,Npmu Duck Plump Ll Beige Brwn,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
96479,May Face Lifter Fdn 116,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
94104,Esi 994 This And Th Ba,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
30163,Rim Scandaleyes Wp Liner Blue,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
13630,Vagisil P/Hydrate Int Gel 5G 6,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
94691,Rim K&F S/T Glow Vanilla,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
916730,Rim Es Glam Eye Hd 21 Gold Eye,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
69245,Rim Mt Concealer Ivory,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
96477,May Face Lifter Fdn 112,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
96456,May Lift Ls Stn May Intens 104,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
197171,Rim Wonder'Last Shadow 007,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
96476,May Face Lifter Fdn 110,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
94678,Rim K&F S/T Glow Clsic Bge,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
94682,Rim K&F S/T Glow Rose Ivry,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
96474,May Face Lifter Fdn 90,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
187274,Wrinkles/S Neck Wrinkle Patch,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
34280,Rim Btw 2In1 Fill Blnd,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
252767,Mf M/Up Miracle Touch Cr Ivory,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
94102,Esi 993 Be Them All Ba,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
197588,Sundae Kids Frttngl Foam 229Ml,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
14969,Rim 60Sec N/P 560 Lovey Dovey,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
27928,Rim Magnifeyes Eyes Pal Nude,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
195258,Dv Face Hydrating Clnsr 200Ml,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
87648,Q+A Collagen Body Butter 200Ml,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
196231,Hf P/Health Sp 300Ml,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
189683,Mf Mir Pure Concealer 002,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
193063,Mf Facefinity Fndn Beige,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
34281,Rim Btw 2In1 Fill M Brn,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
192360,Clairol Biu S/Perm Tone Emerld,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
522252,Fframe Revital Eyes,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
368997,Fframe Lip Injection 10Ml,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
95493,Rexona Men Deo Actv Frsh 230Ml,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
65482,Q+A G/Fruit Clns Balm 125Ml,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
868396,Pref Lor Vv Lt Perl Blnd 10.21,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
196367,Excel Cnude 3U Uni Dark Brown,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
307432,Dv Sr Eczema Ointment 200Ml,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
196357,Excel Creme Nude 5U Uni Lbrown,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
198226,U By Kotex Full Brief Hvy 12,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
74389,Lor Pref Vivid 3.161 Magn Plum,0.25,2.0,2.25,0.111,0.889,1,0,1,covered_or_low
96472,May Lifter Conceal 65,0.25,2.0,2.25,0.111,0.889,0,0,0,covered_or_low
195412,Npmu Pro Fix Stick Cocoa,0.235,90.0,90.235,0.003,0.997,90,18,72,base_stock_gap
70390,Npmu Tisi Brow Ms Cl Ash,0.235,2.0,2.235,0.105,0.895,0,0,0,covered_or_low
195443,Npmu Buttermelt Butta Than U,0.231,30.0,30.231,0.008,0.992,28,7,21,base_stock_gap
89060,May Ss Teddy Tint Latte To Go,0.231,2.0,2.231,0.104,0.896,0,0,0,covered_or_low
90458,Rim M.T Brnzcntrsclpt Medium,0.222,30.0,30.222,0.007,0.993,28,7,21,base_stock_gap
195943,Esi Expressie 545 Power Moves,0.222,2.0,2.222,0.1,0.9,1,0,1,covered_or_low
54384,Esi 56 Fishnet St,0.222,2.0,2.222,0.1,0.9,1,0,1,covered_or_low
94767,Rim M/T Trbochrgd Glw Ic Usual,0.222,2.0,2.222,0.1,0.9,0,0,0,covered_or_low
90433,Rim Wonder'Ink Liner Velvt Ivy,0.222,2.0,2.222,0.1,0.9,0,0,0,covered_or_low
94706,Rim K&F S/T Blur Gldn Ivry,0.222,2.0,2.222,0.1,0.9,0,0,0,covered_or_low
43537,Aveeno S/Rel Wash F/F 532Ml,0.222,2.0,2.222,0.1,0.9,0,0,0,covered_or_low
94761,Rim M/T Trbochrgd Glw Rsy Rebl,0.222,2.0,2.222,0.1,0.9,0,0,0,covered_or_low
90482,Rim Super Gel Nail Polish 109,0.222,2.0,2.222,0.1,0.9,1,0,1,covered_or_low
94762,Rim M/T Trbochrgd Glw N/B/B,0.222,2.0,2.222,0.1,0.9,0,0,0,covered_or_low
185417,Esi Expresi 380 Nowornever,0.222,2.0,2.222,0.1,0.9,0,0,0,covered_or_low
668194,Esi Ne Watermelon,0.222,2.0,2.222,0.1,0.9,0,0,0,covered_or_low
189584,Esi Exp 500 Unapologetic Icon,0.222,2.0,2.222,0.1,0.9,0,0,0,covered_or_low
71553,Mf Mp Nude Pal Golden Nudes 02,0.222,2.0,2.222,0.1,0.9,1,0,1,covered_or_low
668731,Esi Ne Eternal Optimist,0.222,2.0,2.222,0.1,0.9,1,0,1,covered_or_low
193466,Embryolisse Com Crm Rglow 50Ml,0.222,2.0,2.222,0.1,0.9,0,0,0,covered_or_low
