store_number,promotion_id,sku_number,ats_confidence_label,ats_do_not_learn_zero_sales_flag,ats_false_zero_demand_risk,ats_stockout_censoring_risk,available_to_sell_confidence_score,ats_missing_reason,ats_evidence_source_count,ats_censoring_risk_reason,ats_zero_sales_learnable_flag,ats_zero_sales_not_learnable_reason,ats_evidence_score,ats_evidence_label,ats_calibration_eligibility_support_flag
772,772|415278|2025-12-25|2026-01-14|772-415278-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,415278,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0276,WEAK,NO
772,772|49493|2025-12-25|2026-01-14|772-49493-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,49493,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0234,WEAK,NO
772,772|49817|2025-12-25|2026-01-14|772-49817-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,49817,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0246,WEAK,NO
772,772|51409|2025-12-25|2026-01-14|772-51409-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,51409,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0306,WEAK,NO
772,772|61289|2025-12-25|2026-01-14|772-61289-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,61289,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0212,WEAK,NO
772,772|711578|2025-12-25|2026-01-14|772-711578-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,711578,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.017,WEAK,NO
772,772|88789|2025-12-25|2026-01-14|772-88789-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,88789,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0244,WEAK,NO
772,772|90087|2025-12-25|2026-01-14|772-90087-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,90087,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0216,WEAK,NO
772,772|90095|2025-12-25|2026-01-14|772-90095-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,90095,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0182,WEAK,NO
772,772|90103|2025-12-25|2026-01-14|772-90103-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,90103,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.025,WEAK,NO
772,772|92214|2025-12-25|2026-01-14|772-92214-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,92214,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0322,WEAK,NO
772,772|92642|2025-12-25|2026-01-14|772-92642-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,92642,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0238,WEAK,NO
772,772|92705|2025-12-25|2026-01-14|772-92705-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,92705,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0234,WEAK,NO
772,772|93461|2025-12-25|2026-01-14|772-93461-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,93461,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.021,WEAK,NO
772,772|191176|2026-01-22|2026-02-04|772-191176-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,191176,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0272,WEAK,NO
772,772|30536|2026-01-22|2026-02-04|772-30536-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,30536,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0236,WEAK,NO
772,772|369403|2026-01-22|2026-02-04|772-369403-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,369403,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0246,WEAK,NO
772,772|4995|2026-01-22|2026-02-04|772-4995-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,4995,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
772,772|193865|2026-02-05|2026-02-18|772-193865-20260205|Allocation Report - WK32&33 BEAUTY BOX,193865,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0206,WEAK,NO
772,772|655791|2026-02-05|2026-02-18|772-655791-20260205|Allocation Report - WK32&33 BEAUTY BOX,655791,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.022,WEAK,NO
772,772|668178|2026-02-05|2026-02-18|772-668178-20260205|Allocation Report - WK32&33 BEAUTY BOX,668178,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.019,WEAK,NO
772,772|93985|2026-02-05|2026-02-18|772-93985-20260205|Allocation Report - WK32&33 BEAUTY BOX,93985,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.019,WEAK,NO
772,772|94922|2026-02-05|2026-02-18|772-94922-20260205|Allocation Report - WK32&33 BEAUTY BOX,94922,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0302,WEAK,NO
772,772|185567|2026-02-19|2026-03-04|772-185567-20260219|Allocation Report - WK34&35 AUTUMN PART 1,185567,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
772,772|190082|2026-02-19|2026-03-04|772-190082-20260219|Allocation Report - WK34&35 AUTUMN PART 1,190082,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0216,WEAK,NO
